,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,Res,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
126,3,14,0,5,0,3,-0.5,0.0,0.23585889246718628,-1.25,-1.0,1.672,-1.0,0,0.25,0.5541237113402062,1.0083526256208377,1.0,4.239823182155934,-10,0.8771426943613287,0.8888888888888888,-2.2121212121212124,3.1010101010101008,10.570707070707071,3.1313131313131315,7.272727272727273,16.944444444444443,1.520206849352888,0.1519,0.1796,0.2075,0.5541237113402062,0.24341937523584184,0.8441,0.9802954125248191,1.1164908250496384,0,7,La Coruna,4.33,3.39,1.9,,,,4.1,3.5,1.91,39,18.0,-0.75,1.77,2.05,4.32,1.73,2.15,3.5,1.88,1.83,2.15,4.72,1.78,2.23,3.64,1.96,38,-1.0,0.2095,0.2132,0.2155,0.2780944999133122,17/02/18,SP1,0,0,1,H,1.536997657061321,,,,1,0.25,9,17,0.3878,0,14,3,0,0,D,2,0.575,0.8279,1.7728565495285074,2.0,1.0,1.5934,1.04,3,0.75,0.4458762886597938,1.7135528744658501,7.0,3.948430007978737,1,0.8447385871449579,1.1666666666666667,0.0,1.1666666666666667,12.333333333333334,4.166666666666667,4.055555555555555,12.166666666666666,1.0842988068054842,0.6386,0.6072,0.577,0.4458762886597938,0.47848612485084596,1.9811999999999999,1.9900250091747385,1.998850018349477,0.75,1,12,Alaves,4.3,3.5,1.85,4.25,3.4,1.87,1.173913043478261,10.38695652173913,3.8347826086956522,1.5565217391304345,13.721739130434782,4.878260869565217,0.5366,0.5701,0.6021,-1.0,0.46335078534031415,4.72,4.01,3.51,2.04,3.56,1.88,1,,,,,,,0.4634,0.4299,0.3979,0.77,0.5366492146596858,4.4,3.5,1.93,4.33,3.5,1.85,24,0.1656148571066475,0.07684178500000004,0.09327400000000002,0.11099262500000003,18,1.1370999999999998,green,1.3991226,0.85458195,-0.54454064,-0.2054593563079834,1.1019530931613983,0.9016363726055456,-0.2003167205558527,-0.5496832794441473,1.3094336,0.9030361,-0.40639746,-0.3436025381088257,-0.36624839128698544,0.22446203670410136,0.2669956563025366,0.508542306993362,0.26333353,0.20655937,0.5301071,0.4641105,0.25441056,0.28147894,0.1459569349683801,0.14507195542641516,0.18320397873993421,0.5009199605299224,0.24265519871015187,0.25642483579287206,0.15741729237810376
127,0,6,0,10,6,1,1.08,1.6435,0.7943196056072904,-2.5,0.0,3.2153,0.41999999999999993,3,1.0,0.46253229974160204,2.257566643972794,8.0,10.071512705372124,1,1.7098475355054301,2.5,1.9444444444444446,0.5555555555555555,13.777777777777779,6.888888888888888,3.6666666666666665,10.944444444444443,0.6707752937093047,0.7537,0.6278,0.4714,0.46253229974160204,0.6881498324398998,2.5716,2.0646718757144433,1.5577437514288865,1,6,Barcelona,1.44,4.75,6.5,,,,1.48,4.5,6.75,39,19.0,1.25,2.28,1.62,1.49,2.08,1.79,4.48,6.59,2.38,1.67,1.53,2.14,1.82,4.75,7.2,36,-1.0,0.1548,0.2058,0.2522,0.1931171466530944,17/02/18,SP1,0,2,0,A,0.6730677840017442,,,,-2,-0.75,6,13,0.3878,1,13,3,1,0,A,3,-1.0,0.6437,1.4673873896090346,0.75,1.0,2.0405,-1.0,0,0.0,0.537467700258398,0.5493162093741117,8.0,5.451866396460917,-10,1.08550619320717,2.111111111111111,1.0555555555555556,1.0555555555555556,13.833333333333334,4.777777777777778,2.8333333333333335,7.611111111111111,0.779447461245707,0.0915,0.1664,0.2764,0.537467700258398,0.11873302090700577,0.7848000000000002,0.9581985585936783,1.1315971171873564,-1.25,0,14,Eibar,1.45,4.4,7.2,1.5,4.33,6.5,1.1688311688311688,10.363636363636363,3.8181818181818183,1.5541125541125542,13.722943722943723,4.87012987012987,0.6518,0.5819,0.5038,-1.0,0.5846153846153845,1.5,1.42,5.06,8.23,4.72,6.9,-2,,,,,,,0.3482,0.4181,0.4962,1.2799999999999998,0.41538461538461535,1.5,4.75,6.5,1.5,4.2,6.5,24,0.05567402863048302,0.034517969999999995,0.08311089999999999,0.17790745999999996,18,-1.7868,red,0.8580853,1.9156585,1.0575732,0.19242680072784424,1.1001068659694277,0.9100996176466666,-0.19000724832276117,1.440007248322761,0.7547381,1.9278669,1.1731288,0.07687115669250488,0.5697684019143701,0.6827665568089725,0.145274550929388,0.17195889226163963,0.71446824,0.15816066,0.12737107,0.109692775,0.24114056,0.64916664,0.06510345905334257,0.04887587935332549,0.06755826654497682,0.13634091324794803,0.18152525564522234,0.6821338137221415,0.059813872976053006
128,5,18,0,12,6,5,0.77,0.714,0.9928884343086917,0.0,1.0,1.9314,1.0899999999999999,3,1.0,0.5426356589147286,1.662553850014639,7.0,7.050137516078348,1,1.0308998927477935,1.0555555555555556,-1.2222222222222223,2.277777777777778,11.888888888888891,3.8333333333333335,4.277777777777778,15.222222222222221,1.1139970215387602,0.5452,0.4482,0.3544,0.5426356589147286,0.4667698356267515,1.8879,1.683012692953076,1.4781253859061518,1,4,Sevilla,2.04,3.6,3.5,,,,2.05,3.7,3.4,39,19.0,0.25,2.25,1.64,2.04,1.77,2.1,3.68,3.48,2.33,1.7,2.12,1.82,2.17,3.85,3.66,37,-1.0,0.2249,0.2378,0.2395,0.26224434313438455,17/02/18,SP1,0,2,1,A,1.0836061069318623,,,,-1,-0.75,7,15,0.3878,0,11,3,1,0,A,2,-1.0,0.0435,2.076494541240554,1.25,0.0,1.4761,-1.0,0,0.0,0.4573643410852713,1.0752018068509768,7.0,3.371065929129778,-10,0.926668616701964,1.1161616161616161,-0.6060606060606061,1.7222222222222223,13.353535353535355,4.944444444444444,4.712121212121212,10.888888888888888,1.2229645327301195,0.2299,0.314,0.4061,0.4573643410852713,0.27098582123886406,1.1499,1.3736523326431804,1.5974046652863607,-0.25,0,13,Las Palmas,2.1,3.4,3.5,2.0,3.6,3.4,1.1724137931034482,10.362068965517242,3.8275862068965516,1.5474137931034482,13.719827586206897,4.862068965517241,0.5852,0.5894,0.5935,0.6399999999999999,0.5784061696658098,2.05,2.09,3.72,3.6,3.82,3.63,-1,,,,,,,0.4148,0.4106,0.4065,-1.0,0.4215938303341903,2.1,3.8,3.5,2.0,3.6,3.5,24,0.17888386175501167,0.129848525,0.20153962000000006,0.290858285,18,-0.738,red,1.5680679,1.6335058,0.06543791,0.184562087059021,1.0998498177792406,0.9063829847588887,-0.19346683302035195,0.44346683302035195,0.9713149,1.569474,0.5981591,-0.3481590747833252,0.09328994843201592,0.4070727172064393,0.2878614011846427,0.305065881608918,0.43877414,0.36524904,0.19597682,0.17302746,0.2639902,0.5629824,0.2223139774013908,0.17669069139008275,0.110461463180338,0.22469005366133143,0.3057002108442268,0.4696097454285492,0.16589972644830403
129,2,18,0,10,3,4,0.77,0.9869,0.5592095027833361,1.0,2.0,2.5943,1.04,3,1.0,0.5426356589147286,1.7067484662576684,3.0,5.364715701482527,1,1.1252416984269895,1.5454545454545456,0.18686868686868688,1.3585858585858588,10.414141414141413,4.2979797979797985,4.131313131313131,14.484848484848484,0.9352370811056592,0.6727,0.5471,0.4138,0.5426356589147286,0.4785276073619631,1.9315000000000002,1.6197759028166947,1.3080518056333892,1,1,Valencia,2.04,3.5,3.6,,,,2.05,3.5,3.6,39,18.0,0.25,1.77,2.05,2.06,1.77,2.1,3.39,3.75,1.83,2.14,2.14,1.81,2.19,3.53,4.1,38,-1.0,0.2068,0.2484,0.2744,0.27116564417177913,17/02/18,SP1,0,2,1,A,-0.07218758128337044,,,,-1,-0.75,7,19,0.3878,1,9,3,0,1,H,2,-1.0,0.6628,0.4870219214999657,-0.25,-1.0,1.2679,-1.0,0,0.0,0.4573643410852713,1.022085889570552,2.0,4.106591329277856,-10,0.7591131659732133,0.7121212121212123,-0.5909090909090909,1.303030303030303,14.166666666666666,3.318181818181818,3.914141414141414,9.095959595959595,0.9885177802362541,0.1204,0.2045,0.3117,0.4573643410852713,0.25030674846625767,0.6688000000000001,0.8828598312586244,1.0969196625172488,-0.25,0,9,Malaga,1.9,3.5,4.1,2.05,3.25,3.7,1.1759656652360515,10.369098712446352,3.8369098712446346,1.5450643776824033,13.70815450643777,4.854077253218884,0.4816,0.4569,0.4316,1.0499999999999998,0.46335078534031415,2.1,2.04,3.6,3.9,3.44,3.87,-1,,,,,,,0.5184,0.5431,0.5684,-1.0,0.5366492146596858,2.1,3.5,3.75,2.05,3.3,3.75,24,0.16729346230569458,0.06077799999999999,0.12346932999999999,0.22033504999999998,18,-1.2627000000000002,red,1.0461556,1.3228041,0.27664852,-0.026648521423339844,1.0991447216242478,0.907401365248631,-0.1917433563756168,0.4417433563756168,1.0447712,1.1752832,0.130512,0.11948800086975098,0.17819427860734263,0.46319239766505427,0.25207069949433036,0.2847369028406153,0.37600312,0.34683368,0.27716324,0.28702933,0.27919877,0.43377194,0.18461875288192964,0.23309580405153918,0.20150004290572454,0.2829764887119932,0.2927010471162691,0.4243224840399526,0.20574015921053454
130,2,12,0,4,0,2,-1.0,1.1109,0.4604828735671746,-1.25,0.0,1.6603,-1.0,0,0.0,0.537467700258398,0.4679032629229839,3.0,6.514900275791395,-10,1.0875845311062522,1.3888888888888886,-0.11111111111111112,1.5,11.111111111111112,4.0,4.444444444444444,12.944444444444443,0.9416186094653864,0.0,0.1156,0.2289,0.537467700258398,0.0844308749471521,0.0,0.4306753313551907,0.8613506627103814,0,5,Ath Bilbao,8.5,4.2,1.44,,,,8.75,4.0,1.45,39,19.0,-1.25,1.56,2.39,9.28,1.79,2.08,4.13,1.43,1.62,2.5,10.3,1.83,2.14,4.5,1.48,36,-1.0,0.2651,0.2779,0.2717,0.21461063808152755,18/02/18,SP1,0,0,2,H,0.6292484381665235,,,,2,0.75,5,6,0.3878,0,14,4,0,0,D,3,1.08,1.7878,1.0897313117336982,0.25,1.0,2.0511,0.3899999999999999,3,1.0,0.46253229974160204,2.317486098995489,10.0,9.17657397959006,1,0.9735506126336702,1.4646464646464645,1.111111111111111,0.35353535353535354,12.464646464646464,5.101010101010101,2.3686868686868685,10.085858585858587,0.6714655651826339,0.7349,0.6065,0.4994,0.46253229974160204,0.7009584869713203,1.3279999999999998,1.3711229231934556,1.4142458463869114,1.25,1,19,Ath Madrid,7.0,4.5,1.45,9.5,4.0,1.44,1.1794871794871795,10.367521367521368,3.8333333333333335,1.5427350427350428,13.688034188034187,4.846153846153846,0.1494,0.2699,0.3975,-1.0,0.3949367088607595,10.22,11.54,4.54,1.39,4.35,1.43,2,,,,,,,0.8506,0.7301,0.6025,0.56,0.6050632911392405,9.5,4.2,1.4,8.5,4.0,1.44,24,0.04827719957941181,0.035139005,0.08410280499999997,0.15149778499999994,18,1.3279999999999998,green,1.8069993,0.5364588,-1.2705405,0.020540475845336914,1.1051473371848728,0.8999406768756513,-0.20520666030922152,-1.0447933396907785,1.8325353,0.56327754,-1.2692578,0.019257783889770508,-0.3349983599852237,0.15348144772031455,0.1720295885588476,0.674488963720838,0.09608747,0.31551716,0.5883954,0.80367523,0.14394908,0.052375663,0.06475699476692877,0.08932556319429574,0.020643313217000636,0.6888532049250734,0.2104986074694577,0.1006481938142861,0.05347119287683202
131,5,15,0,12,9,5,0.5149999999999999,1.1361,1.0387880668249159,1.0,3.0,2.8041,0.33000000000000007,3,0.75,0.47545219638242897,2.356023924807747,10.0,9.62660269150499,1,1.6253759674452108,1.7666666666666666,0.7111111111111111,1.0555555555555556,17.322222222222223,6.322222222222223,3.8222222222222224,10.6,0.7571957354627163,0.5816,0.6211,0.6617,0.47545219638242897,0.7348333808031899,2.5203,2.521880895526409,2.523461791052817,1,17,Real Madrid,1.3,6.0,9.0,,,,1.34,5.5,8.25,39,19.0,1.75,4.05,1.23,1.33,2.03,1.84,5.81,7.98,4.5,1.28,1.37,2.1,1.88,6.28,9.2,33,-1.0,0.1901,0.1855,0.1789,0.15152378239817715,18/02/18,SP1,0,5,3,A,0.6144084581950464,,,,-2,-0.25,7,7,0.3878,0,20,5,1,2,H,3,-0.5,0.2838,1.6531965250199623,1.25,1.0,2.3059,-1.0,0,0.25,0.524547803617571,0.49245229279407576,6.0,3.6293325743154163,-10,1.0063132169766675,1.611111111111111,-0.3888888888888889,2.0,12.611111111111112,5.166666666666667,5.0,11.166666666666666,1.3219093652366598,0.2283,0.1934,0.1594,0.524547803617571,0.11364283679863287,1.5575999999999997,1.3673049271185604,1.177009854237121,-1.75,0,10,Betis,1.35,5.3,8.0,1.33,5.5,8.0,1.174468085106383,10.340425531914894,3.8170212765957445,1.5446808510638297,13.68936170212766,4.842553191489362,0.7731,0.7452,0.7146,0.22999999999999998,0.7670454545454546,1.34,1.33,6.45,8.6,6.28,8.4,-2,,,,,,,0.2269,0.2548,0.2854,-1.0,0.23295454545454547,1.33,5.75,8.0,1.33,5.5,8.0,24,0.04161401514595337,0.113589725,0.090484385,0.069927625,18,-0.9627000000000006,red,1.0872343,2.1726635,1.0854292,0.6645708084106445,1.0998153450819912,0.9112263084955937,-0.18858903658639747,1.9385890365863974,0.84248745,2.1266794,1.284192,0.46580803394317627,1.0229892929800728,0.6928330482675109,0.13866101117829951,0.16850594055418963,0.7114422,0.12410139,0.16445646,0.091021165,0.22900921,0.6799696,0.0613728941193407,0.05515577945564079,0.0553521471440892,0.14132785423518815,0.16392387172215672,0.6947482765261821,0.056576089291330275
132,5,19,0,8,3,7,0.38,0.9863,0.8267054017022061,-2.0,-1.0,2.0657,-1.0,1,0.75,0.545219638242894,1.184986685542859,6.0,7.257724441676391,1,0.8724187847028458,1.0,-0.2222222222222222,1.222222222222222,9.444444444444445,3.277777777777778,4.5,16.333333333333332,0.9920055431761476,0.3975,0.368,0.3385,0.545219638242894,0.2982438399568544,1.1563,1.0774500951836372,0.9986001903672741,0,18,Villarreal,2.89,3.25,2.5,,,,3.1,3.1,2.5,37,18.0,-0.25,1.62,2.29,3.0,1.76,2.11,3.18,2.49,1.67,2.42,3.14,1.8,2.17,3.35,2.65,35,2.36,0.295,0.3008,0.3056,0.2902551656722958,18/02/18,SP1,1,1,1,D,-0.3287052218210473,,,,0,-0.25,2,7,0.3878,0,15,3,1,0,A,1,-0.5,0.9094,0.4980001798811588,0.75,0.0,1.5781,-1.0,1,0.25,0.4547803617571059,1.524758148784845,2.0,4.016062806397527,-10,0.6708961643269676,0.8333333333333334,-0.1111111111111111,0.9444444444444443,10.5,3.222222222222222,3.8333333333333335,10.722222222222223,0.9613296104128279,0.3075,0.3312,0.3559,0.4547803617571059,0.4115009943708497,0.9796,1.005869858665924,1.032139717331848,0.25,0,15,Espanol,2.85,3.3,2.5,3.0,3.1,2.5,1.1906779661016949,10.347457627118644,3.838983050847458,1.5508474576271187,13.716101694915254,4.843220338983051,0.3601,0.3459,0.3316,-1.0,0.4143222506393862,3.14,3.27,3.36,2.37,3.24,2.52,0,,,,,,,0.6399,0.6541,0.6684,0.6200000000000001,0.5856777493606138,3.0,3.25,2.45,3.0,3.1,2.5,24,0.12914122822020396,0.12628125000000004,0.12255872000000002,0.12062353,18,-0.17670000000000008,yellow,1.2569509,0.9742665,-0.28268433,0.032684326171875,1.0991283868123416,0.9027496787990735,-0.19637870801326807,-0.053621291986731934,1.1284711,0.7659831,-0.36248803,0.1124880313873291,0.030517021857490723,0.27996828949578734,0.27715235869217714,0.4428793518120354,0.33385715,0.25937417,0.40676868,0.4717262,0.2580098,0.27026397,0.13726218169232285,0.13846067729047862,0.14778412286056142,0.4404580801187061,0.2648454405206071,0.2946964694265794,0.1404246676447201
133,4,13,0,9,1,2,-1.0,0.741,0.7606969753170608,-1.0,-2.0,1.54,-1.0,0,0.0,0.5181347150259067,0.6558791801510248,2.0,2.629167809121883,-10,0.7583125571567144,0.7676767676767677,-0.8181818181818182,1.5858585858585859,9.16161616161616,2.707070707070707,5.717171717171717,15.646464646464645,1.1270152009797623,0.2228,0.2011,0.1788,0.5181347150259067,0.14859762675296653,1.2825,1.1464762306757228,1.0104524613514454,0,8,Levante,5.75,4.2,1.57,,,,5.5,4.1,1.6,39,20.0,-1.0,2.31,1.6,5.46,1.86,2.0,4.13,1.61,2.4,1.66,6.0,1.93,2.08,4.33,1.65,36,-1.0,0.2071,0.2081,0.2087,0.21008629989212513,18/02/18,SP1,0,0,3,H,-0.21134984543036073,,,,3,2.0,2,12,0.3878,0,13,3,0,2,H,0,1.0,0.2575,0.5493471298867001,-1.0,-3.0,2.5015,0.52,3,1.0,0.48186528497409326,2.13403451995685,3.0,5.461027894363868,1,1.1749325585858785,2.222222222222222,0.3333333333333333,1.888888888888889,15.833333333333334,4.944444444444444,4.055555555555556,9.0,1.1198681062200881,0.5701,0.5908,0.6125,0.48186528497409326,0.6413160733549083,2.1483,2.09940155124558,2.050503102491161,1.0,1,11,Sociedad,5.5,4.0,1.6,5.25,4.0,1.57,1.1898734177215189,10.337552742616033,3.835443037974683,1.5485232067510548,13.721518987341772,4.8354430379746836,0.6662,0.6296,0.5903,0.6000000000000001,0.5907928388746803,5.49,6.56,4.64,1.52,4.21,1.65,3,,,,,,,0.3338,0.3704,0.4097,-1.0,0.4092071611253197,5.75,4.3,1.6,5.0,4.2,1.6,24,0.07536770695507777,0.11722692499999995,0.103942925,0.09106284499999998,18,0.8657999999999999,green,2.0101702,0.7703304,-1.2398398,0.23983979225158691,1.105101795357917,0.899946765654228,-0.20515502970368893,-0.7948449702963111,2.1937675,0.7189609,-1.4748067,0.47480666637420654,-0.026732837223505872,0.16715246895370625,0.22551460973482518,0.6073329213114687,0.10885249,0.22459495,0.66655254,0.7025875,0.19910318,0.09830931,0.09106369128155249,0.06151803707326309,0.04905946492422153,0.658824316755007,0.21640424566819003,0.12477142267564185,0.06598437923633493
134,5,15,0,4,1,3,-1.0,0.7143,1.1764055982735373,-0.75,0.0,2.3878,-1.0,0,0.0,0.5400516795865633,1.379082978682432,7.0,5.950328704889726,-10,1.1208860602108808,1.8333333333333333,0.3888888888888889,1.4444444444444444,10.166666666666666,3.722222222222222,4.555555555555556,14.277777777777779,0.9764291223558356,0.28,0.301,0.323,0.5400516795865633,0.36019180034277576,1.0864,1.1110695046187344,1.1357390092374688,0,2,Celta,2.87,3.29,2.5,,,,3.0,3.3,2.4,3,1.0,-0.25,1.77,2.04,2.93,1.78,2.09,3.31,2.45,1.83,2.11,3.15,1.82,2.14,3.46,2.58,3,-1.0,0.261,0.2672,0.2728,0.2985075776541046,19/02/18,SP1,0,0,3,H,-0.1774149452700715,,,,3,2.75,5,21,0.3878,0,9,5,0,1,H,4,1.0899999999999999,1.3014,0.9989906530034658,2.5,0.0,1.7947,1.8599999999999999,3,1.0,0.4599483204134367,1.322409443663464,4.0,4.004041467228946,1,0.8595342913875774,1.3333333333333333,0.7222222222222222,0.611111111111111,11.444444444444445,4.277777777777778,3.888888888888889,9.5,0.8551551654320034,0.459,0.4318,0.4042,0.4599483204134367,0.3413006220031197,1.4682,1.3864770926397005,1.304754185279401,0.25,1,16,Getafe,3.15,3.3,2.3,2.9,3.2,2.4,1.184873949579832,10.331932773109244,3.823529411764706,1.5546218487394958,13.718487394957982,4.8277310924369745,0.4701,0.4556,0.4408,1.04,0.4645669291338583,3.02,2.71,3.27,2.86,3.42,2.49,3,,,,,,,0.5299,0.5444,0.5592,-1.0,0.5354330708661418,2.9,3.4,2.45,2.88,3.2,2.5,24,0.28181150180382347,0.18554049999999994,0.20672612000000004,0.22965332,18,0.3817999999999999,green,1.1152039,1.0325046,-0.0826993,-0.16730070114135742,1.0985153511167272,0.9042900448465473,-0.19422530627017986,-0.055774693729820135,1.0118604,0.9594648,-0.052395582,-0.19760441780090332,-0.14022660422402697,0.4132771980613629,0.23834210923984273,0.3483806926987944,0.45528013,0.22327891,0.32144096,0.3979981,0.2643979,0.33760405,0.29770288204257694,0.33386117820694006,0.23819138290927855,0.3559399173982401,0.2420063028457252,0.4020537896901422,0.28823031590854997
135,5,7,0,13,7,1,0.0,1.1361,1.0759437008450456,0.25,2.0,2.8041,0.43999999999999995,3,0.5,0.4080604534005038,2.2304251187713096,10.0,9.294166592681387,0,1.7274542951098935,2.1767676767676765,0.9444444444444445,1.2323232323232325,16.828282828282827,6.646464646464647,3.9444444444444446,11.45959595959596,0.8174506748957129,0.5971,0.5954,0.5935,0.4080604534005038,0.6761414510992272,1.7187000000000001,1.8684481639390906,2.018196327878181,1,17,Real Madrid,1.25,6.0,11.0,,,,1.28,6.0,10.0,40,20.0,2.0,2.44,1.54,1.28,2.35,1.62,5.77,11.19,2.62,1.6,1.31,2.41,1.66,6.09,13.0,36,-1.0,0.2357,0.2231,0.2128,0.20200076547362802,21/02/18,SP1,0,3,1,A,-0.159723323671371,,,,-2,0.0,6,18,0.3878,0,7,3,2,1,A,3,0.0,1.0854,0.9162203771736747,-2.75,-3.0,1.5292,-1.0,0,0.5,0.5919395465994962,0.5675741157550626,4.0,4.365761883990251,0,0.8331125886021726,1.111111111111111,0.12222222222222223,0.9888888888888889,11.133333333333333,4.51111111111111,3.8333333333333335,11.088888888888889,0.9901605943159157,0.1672,0.1815,0.1937,0.5919395465994962,0.12185778342714483,0.7808999999999997,0.9218801486103058,1.0628602972206118,-2.0,0,0,Leganes,1.27,5.8,10.5,1.25,5.5,12.0,1.1799163179916319,10.305439330543933,3.811715481171548,1.5606694560669456,13.698744769874475,4.828451882845188,0.4561,0.5282,0.5947,0.54,0.6130653266331658,1.29,1.44,4.82,7.99,5.99,12.4,-2,,,,,,,0.5439,0.4718,0.4053,-1.0,0.3869346733668342,1.29,6.0,13.0,1.29,5.5,10.0,24,0.05986683953894561,0.095142125,0.09832170499999998,0.10138096999999999,18,-0.9378000000000004,red,0.8832446,1.6917899,0.8085453,1.1914547085762024,1.0988045254753318,0.9120277302590666,-0.18677679521626522,2.1867767952162653,0.73040444,2.0161836,1.2857792,0.7142207622528076,1.3641507553484251,0.6961113207789568,0.17326369243903655,0.13062498678200657,0.5446939,0.3003046,0.1550015,0.104321726,0.24138445,0.65429384,0.05470560826525472,0.11566455484016136,0.06519789000184556,0.12998273955263434,0.23831757690523628,0.6316996810586025,0.07627031784228783
136,2,10,0,9,1,1,0.36,0.8719,0.6978503505602293,-0.25,0.0,1.5238,-1.0,1,0.75,0.5623409669211196,1.2662140418652341,3.0,4.298915946078728,1,0.7832370226924511,1.0505050505050504,-0.7727272727272728,1.8232323232323233,7.5353535353535355,2.9393939393939394,5.47979797979798,15.196969696969697,1.1356192280955186,0.4673,0.3624,0.2625,0.5623409669211196,0.3227217394309677,1.5166,1.2671678024383728,1.0177356048767459,0,15,Espanol,2.87,3.2,2.54,,,,3.0,3.1,2.55,36,18.0,-0.25,1.68,2.19,2.89,1.72,2.21,3.18,2.58,1.73,2.27,3.05,1.8,2.26,3.3,2.71,34,2.27,0.2563,0.2669,0.263,0.298048823572331,23/02/18,SP1,1,0,0,D,-0.4988710052912697,,,,0,-0.25,4,9,0.3983,0,17,4,0,0,D,5,-0.5,0.0072,0.19897934526895955,-0.25,-1.0,1.5782,-1.0,1,0.25,0.4376590330788804,1.435737134562435,1.0,5.025647253227737,-10,0.8279419988819356,1.111111111111111,-0.611111111111111,1.7222222222222223,13.444444444444445,3.6111111111111107,3.611111111111111,10.38888888888889,1.0942288024431401,0.2764,0.3707,0.4744,0.4376590330788804,0.37922943699670136,1.1046,1.284893423490903,1.4651868469818063,0.25,0,7,La Coruna,2.9,3.2,2.5,2.8,3.1,2.6,1.1875,10.316666666666666,3.8250000000000006,1.5583333333333333,13.670833333333333,4.820833333333334,0.4869,0.4695,0.4518,-1.0,0.43410852713178294,2.92,3.02,3.27,2.57,3.27,2.65,0,,,,,,,0.5131,0.5305,0.5482,0.6799999999999999,0.5658914728682171,2.9,3.25,2.63,2.88,3.2,2.5,25,0.12398214349309224,0.147383125,0.13437612499999999,0.14700706,18,-0.4119999999999999,yellow,1.076177,0.98726106,-0.088915944,-0.16108405590057373,1.0998314091685895,0.9026129231845093,-0.1972184859840802,-0.052781514015919795,1.1918365,0.8239725,-0.36786395,0.11786395311355591,-0.03200053893431254,0.3195261909902326,0.2993898016153129,0.3810840073944545,0.26179987,0.33814856,0.40005153,0.46421036,0.2555167,0.28027293,0.12366100371027161,0.11429020926954658,0.14702208762892344,0.41511530093754057,0.2976850245375882,0.2871996645907638,0.12740218305982842
