,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Referee,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,Res,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
115,7,13,0,25,8,0,-1.0,1.355,1.122768038130738,-0.25,0.0,2.1188,-1.0,1,0.0,0.4573643410852713,2.052352158007128,10.0,8.906559200463786,-10,1.1647854352206546,1.5555555555555556,0.43333333333333335,1.1222222222222225,13.177777777777777,4.566666666666666,3.1888888888888887,9.366666666666667,0.6853504284470622,0.4666,0.4739,0.4809,0.4573643410852713,0.6089858040471354,1.4194999999999998,1.461797761401769,1.5040955228035382,0,10,Man United,1.6,4.2,6.0,,,,1.57,4.1,5.75,49.0,27.0,1.0,1.9,1.91,1.62,2.1,1.77,3.99,5.84,1.96,1.97,1.65,2.19,1.83,4.2,6.25,46.0,3.3499999999999996,0.2679,0.2634,0.259,0.22539474586572142,21/01/17,E0,1,1,1,D,0.28175574792132485,,,,0,1.0,1,12,0.4564,0,6,1,0,1,H,4,0.77,0.6993,1.404523786052063,1.75,2.0,1.8984,-1.0,1,1.0,0.5426356589147286,0.7222530961271512,6.0,4.271910564694126,1,0.9258452406124713,1.3666666666666665,0.2777777777777778,1.0888888888888888,13.188888888888888,4.411111111111111,4.377777777777777,12.633333333333333,1.0359365422957694,0.2654,0.2627,0.2601,0.5426356589147286,0.16561945008714324,0.9998,1.0163766309658155,1.032953261931631,-1.0,0,12,Stoke,1.6,3.9,5.7,1.62,4.0,6.0,1.2465116279069768,11.804651162790698,3.944186046511628,1.627906976744186,13.753488372093024,4.641860465116279,0.4353,0.4506,0.4657,-1.0,0.49868766404199477,1.64,1.61,4.35,5.92,4.08,6.08,M Clattenburg,0,,,,,,,0.5647,0.5494,0.5343,0.8999999999999999,0.5013123359580053,1.62,4.1,6.0,1.62,4.0,6.0,22,0.19914675588905187,0.144123025,0.14679624999999996,0.14945840999999999,17,-0.41969999999999974,yellow,0.9274118,1.5916281,0.6642163,0.3357837200164795,1.0989370705511012,0.9094932033517936,-0.18944386719930761,1.1894438671993077,0.8664859,1.5622652,0.69577926,0.3042207360267639,0.609816107747517,0.5539576504395799,0.23941640270676656,0.2066259468536536,0.56456226,0.22968382,0.2057539,0.18052429,0.30432642,0.5151493,0.17478168019685428,0.18053262232942746,0.14898390780875914,0.1976347097072654,0.25780887806722336,0.5445564022914038,0.16780058228849798
116,4,12,0,9,3,1,-1.0,0.4333,0.3262094937294495,-1.75,-2.0,1.5974,-1.0,0,0.0,0.5641025641025641,0.7620898100172712,1.0,3.065514705189348,-10,0.6301050459931797,0.6222222222222222,-1.488888888888889,2.111111111111111,8.533333333333333,2.488888888888889,6.2555555555555555,20.677777777777777,1.3972652160974806,0.1055,0.1372,0.1698,0.5641025641025641,0.172279792746114,0.6206999999999999,0.7841222047543706,0.9475444095087413,0,17,Sunderland,5.75,3.8,1.7,,,,5.25,3.8,1.67,50.0,27.0,-1.0,1.81,2.0,5.49,1.7,2.2,3.8,1.68,1.88,2.08,6.03,1.75,2.26,4.05,1.72,46.0,-1.0,0.1971,0.2047,0.2099,0.24525043177892916,21/01/17,E0,0,0,2,H,1.4299055510421281,,,,2,1.0,1,15,0.4564,0,14,5,0,2,H,1,1.2000000000000002,0.9767,1.7561150447715776,-2.5,-4.0,1.9701,0.6799999999999999,3,1.0,0.4358974358974359,1.9926597582037997,6.0,3.416632650499521,1,0.8874276311670843,1.988888888888889,0.5555555555555555,1.4333333333333333,10.855555555555554,3.511111111111111,5.133333333333334,13.733333333333334,1.207502635289621,0.6973,0.6581,0.6203,0.4358974358974359,0.5824697754749568,1.9931999999999999,2.0040770556772607,2.014954111354521,1.0,1,16,West Brom,5.0,3.7,1.7,5.75,3.8,1.67,1.2453703703703705,11.86574074074074,3.9629629629629632,1.625,13.717592592592593,4.625,0.4851,0.5277,0.5684,-1.0,0.4750656167979003,5.68,5.68,3.99,1.68,3.91,1.7,C Pawson,2,,,,,,,0.5149,0.4723,0.4316,0.81,0.5249343832020998,5.4,3.9,1.7,6.0,3.5,1.7,22,0.10200590769028849,0.05138932499999999,0.067859725,0.08650206500000002,17,1.3725,green,1.7321078,0.78609884,-0.9460089,-0.053991079330444336,1.1034877464319202,0.9021793047017476,-0.2013084417301726,-0.7986915582698274,1.6731962,0.7185471,-0.9546491,-0.04535090923309326,-0.2993445156111217,0.15926536687297052,0.2275856871612033,0.6131489459658263,0.17578933,0.16750473,0.6567059,0.59723085,0.25232768,0.15044151,0.08750959754626654,0.07437636296163141,0.09242781104238773,0.6223619045146505,0.21580603186313183,0.16183206858927154,0.08440007398901375
117,4,11,0,13,7,3,0.9099999999999999,0.7977,2.1953465302467547,1.25,1.0,1.714,-1.0,0,1.0,0.5038961038961038,0.30354211020812316,9.0,4.099580579193759,1,0.5097923802229816,0.3333333333333333,-1.7592592592592593,2.0925925925925926,7.888888888888889,2.0370370370370368,7.407407407407407,21.64814814814815,1.5137143058688534,0.0566,0.0479,0.0405,0.5038961038961038,0.0577993173284068,0.5159,0.5203292386074421,0.524758477214884,0,0,Burnley,17.0,7.5,1.2,,,,14.5,7.5,1.18,50.0,28.0,-2.0,2.63,1.47,15.09,1.91,1.94,7.02,1.2,2.9,1.51,18.0,1.95,1.99,7.5,1.22,37.0,-1.0,0.1393,0.1236,0.1115,0.13014415822290273,22/01/17,E0,0,1,2,H,-1.0674644077703646,,,,1,-1.0,10,12,0.4564,1,24,8,0,0,D,1,-1.0,1.1981,1.1278821224763902,3.0,4.0,2.8501,0.20999999999999996,3,0.0,0.49610389610389616,2.5663137315689744,10.0,8.866174754187869,-10,1.2008133330710393,1.9555555555555557,1.1222222222222225,0.8333333333333334,17.055555555555557,5.355555555555555,3.777777777777778,9.622222222222222,0.8303736838937646,0.8041,0.8285,0.848,0.49610389610389616,0.8120565244486906,2.5088,2.7328423439966256,2.956884687993251,2.0,1,7,Arsenal,13.5,6.2,1.22,15.0,7.0,1.2,1.23963133640553,11.85253456221198,3.9585253456221197,1.6267281105990783,13.71889400921659,4.626728110599078,0.5823,0.6311,0.6757,0.47,0.6414634146341464,15.7,17.0,7.55,1.21,7.35,1.22,J Moss,1,,,,,,,0.4177,0.3689,0.3243,-1.0,0.3585365853658537,18.0,7.0,1.2,15.0,7.0,1.2,22,0.019331755542967746,0.02079018499999999,0.015853329999999995,0.012372125000000005,17,1.9929,green,2.2680178,0.576937,-1.6910808,-0.30891919136047363,1.1067515011491127,0.9025323985362338,-0.2042191026128789,-1.7957808973871212,2.2880406,0.56362337,-1.7244172,-0.27558279037475586,-0.7934276263741169,0.06753389582971678,0.14419805461653942,0.788268049553744,0.026090153,0.14344175,0.8304681,0.72320855,0.20736165,0.06942984,0.02469562296285742,0.014710876922075511,0.04071700288506286,0.7806482381276659,0.16500048655433416,0.054351295186214794,0.02553462828259509
118,7,10,0,9,4,3,0.0,0.1563,1.0784208347961666,2.25,2.0,1.5971,-1.0,0,0.5,0.48186528497409326,0.28278437273588586,4.0,3.7091271523477607,0,0.8409206272693872,0.45555555555555555,-1.8111111111111111,2.2666666666666666,11.444444444444445,4.1000000000000005,5.222222222222222,17.8,1.2547240049026689,0.0015,0.024,0.0625,0.48186528497409326,0.055899236471047206,0.03160000000000007,0.33236345685167823,0.6331269137033564,0,3,Hull,19.0,8.0,1.18,,,,16.5,7.75,1.16,50.0,28.0,-2.0,2.52,1.52,17.48,2.0,1.86,7.61,1.17,2.67,1.57,21.0,2.07,1.9,8.5,1.2,43.0,-1.0,0.0629,0.098,0.1341,0.11508666332274424,22/01/17,E0,0,0,2,H,0.05132261025284168,,,,2,0.0,9,12,0.4564,0,9,5,0,1,H,1,0.0,1.5655,1.1297434450490083,2.0,3.0,2.7724,0.17999999999999994,3,0.5,0.5181347150259067,2.60212896394137,9.0,7.966410461987305,0,1.3273091002357564,2.922222222222222,2.3555555555555556,0.5666666666666667,15.155555555555557,5.766666666666667,2.611111111111111,7.811111111111111,0.6078948992047037,0.9356,0.878,0.8034,0.5181347150259067,0.8290141002062086,3.0725000000000002,2.892257659282124,2.7120153185642475,2.0,1,9,Chelsea,18.0,7.5,1.15,17.0,7.5,1.18,1.238532110091743,11.857798165137615,3.972477064220184,1.628440366972477,13.76605504587156,4.6422018348623855,0.5997,0.6252,0.6496,-1.0,0.6237623762376239,18.0,17.5,8.5,1.18,8.5,1.18,N Swarbrick,2,,,,,,,0.4003,0.3748,0.3504,1.52,0.37623762376237624,17.0,8.0,1.18,15.0,7.0,1.2,22,0.016180451283169264,0.0020748050000000007,0.00773,0.021278905,17,3.0409,green,3.3536718,0.69334674,-2.660325,0.6603250503540039,1.1084416674255464,0.9014340014186015,-0.20700766600694487,-1.7929923339930551,2.2636003,0.53106534,-1.732535,-0.2674649953842163,-0.4667107596744225,0.06096535668923382,0.16372943097370346,0.775305212337063,0.15033458,0.2625772,0.5870882,0.76787645,0.18975934,0.042364195,0.027102261159568923,0.09654830702089656,0.02783803524325501,0.7100899619520659,0.20535532691087152,0.08455471113706271,0.04559866466821336
119,2,10,0,11,2,1,-1.0,0.6738,0.7647853927240813,-2.0,-3.0,1.8232,-1.0,0,0.0,0.4678663239074551,0.8512226648025535,4.0,5.230225417554643,-10,0.8725707477188903,0.8111111111111112,-1.0333333333333334,1.8444444444444443,11.433333333333332,3.6666666666666665,4.98888888888889,14.955555555555556,1.0937784678253548,0.2108,0.2214,0.231,0.4678663239074551,0.19309398823498378,0.7508999999999999,0.8278804890543743,0.9048609781087487,0,11,Leicester,5.25,3.5,1.83,,,,4.6,3.5,1.83,49.0,27.0,-0.5,1.63,2.27,4.9,2.07,1.82,3.46,1.83,1.67,2.35,5.35,2.13,1.86,3.6,2.0,45.0,-1.0,0.2841,0.2735,0.264,0.2719407000976022,22/01/17,E0,0,0,3,H,-0.7647853927240813,,,,3,2.5,7,8,0.4564,0,20,7,0,2,H,0,0.8200000000000001,1.0723,0.0,-1.25,-1.0,1.549,0.8300000000000001,3,1.0,0.5321336760925449,1.8768366350998442,0.0,6.213264258324484,1,0.8280656915300936,0.8888888888888888,-0.2888888888888889,1.1777777777777778,13.777777777777779,3.9111111111111114,2.9111111111111114,10.344444444444443,0.8411269748310687,0.5051,0.5052,0.505,0.5321336760925449,0.534965311667414,1.3316,1.4040241806679652,1.4764483613359303,0.5,1,6,Southampton,3.8,3.4,2.0,4.75,3.5,1.85,1.2328767123287672,11.844748858447488,3.972602739726027,1.63013698630137,13.744292237442922,4.6438356164383565,0.3456,0.3858,0.4254,1.27,0.41794871794871796,5.1,5.07,3.6,1.83,3.48,1.86,M Oliver,3,,,,,,,0.6544,0.6142,0.5746,-1.0,0.5820512820512821,5.2,3.5,1.83,5.0,3.3,1.85,22,0.12677127482253872,0.144681325,0.146900365,0.149193,17,0.5807,green,1.7572956,0.83506495,-0.92223066,0.42223066091537476,1.1024121728074983,0.9021105215307391,-0.20030165127675914,-0.29969834872324086,1.6165347,0.72215736,-0.89437735,0.39437735080718994,0.1723032209997746,0.1908061233913413,0.2562520538976161,0.5529418227110428,0.16241318,0.18968916,0.64789766,0.53785986,0.24316245,0.21897769,0.11813399530227821,0.07517704915736445,0.13076237015056513,0.579566446841893,0.22970122215517255,0.1907323310029345,0.1065715973554819
120,5,15,0,10,6,3,0.75,0.4846,0.4954452207066406,0.5,0.0,1.7302,13.2,3,1.0,0.5478036175710594,0.341528732692124,2.0,4.036773222168643,1,0.8330900314187375,0.8282828282828283,-1.3333333333333333,2.1616161616161613,9.752525252525253,3.757575757575758,6.095959595959596,15.818181818181818,1.252069540178844,0.0578,0.0809,0.1073,0.5478036175710594,0.06898804589341462,0.6016999999999999,0.7534155906787843,0.9051311813575686,1,15,Watford,15.0,7.0,1.22,,,,13.0,6.5,1.22,50.0,27.0,-2.0,2.54,1.51,13.3,1.75,2.12,6.51,1.23,2.68,1.56,15.5,1.8,2.19,7.0,1.26,43.0,-1.0,0.1305,0.1458,0.1598,0.13456459501188014,31/01/17,E0,0,2,1,A,0.60664329822538,,,,-1,-3.0,9,12,0.4267,0,20,5,2,0,A,3,-1.0,1.1285,1.1020885189320206,-1.0,1.0,2.7875,-1.0,0,0.0,0.45219638242894056,2.5239066722959964,10.0,9.073681313448855,-10,1.2728422337676473,2.0606060606060606,1.1717171717171715,0.8888888888888888,18.343434343434343,5.691919191919191,4.126262626262626,9.909090909090908,0.8852756222097726,0.8117,0.7732,0.7329,0.45219638242894056,0.7964473590947053,2.7296,2.6687257193802765,2.6078514387605525,2.0,0,7,Arsenal,12.5,6.5,1.22,13.0,6.5,1.22,1.2272727272727273,11.840909090909092,3.9636363636363634,1.6363636363636365,13.772727272727273,4.654545454545454,0.6468,0.6645,0.6815,0.51,0.6271604938271605,14.64,14.2,7.28,1.23,6.92,1.24,A Marriner,-1,,,,,,,0.3532,0.3355,0.3185,-1.0,0.37283950617283945,15.0,7.0,1.22,13.0,6.0,1.25,23,0.7505558272491466,0.7732988649999999,0.72119962,0.66702785,17,2.1279000000000003,red,2.3668416,0.84335935,-1.5234822,-0.47651779651641846,1.1109980448554055,0.899233836719044,-0.21176420813636154,-1.7882357918636385,2.3124943,0.5145389,-1.7979554,-0.20204460620880127,-0.8222660648629527,0.0697572890593125,0.1489126797211406,0.781330031219547,0.031651355,0.1275133,0.84083533,0.77113795,0.18838051,0.04048156,0.737914059471909,0.8223515701077649,0.7576647109897583,0.7977677722981986,0.1549354978962818,0.047296734772573366,0.7720384697784438
121,3,23,0,11,4,4,1.1,0.3649,0.0,-0.75,-1.0,1.9408,2.79,3,1.0,0.45876288659793807,1.0676237756608078,0.0,4.788493312140323,1,1.092042266180008,1.5858585858585859,-0.8737373737373737,2.45959595959596,12.560606060606062,3.9393939393939394,5.277777777777778,15.111111111111112,1.2121039376215026,0.2717,0.2732,0.2748,0.45876288659793807,0.25863128235186117,1.4774,1.4945792193892404,1.5117584387784806,1,1,Crystal Palace,3.9,3.5,2.05,,,,3.75,3.4,2.05,50.0,27.0,-0.25,1.93,1.88,3.69,2.1,1.78,3.46,2.09,2.02,1.95,3.92,2.16,1.84,3.57,2.18,47.0,-1.0,0.2125,0.2117,0.211,0.29172992860522434,31/01/17,E0,0,2,0,A,0.9299631178057266,,,,-2,-2.25,2,14,0.4267,0,10,2,0,0,D,0,-1.0,0.4634,0.9299631178057266,-0.5,0.0,2.027,-1.0,0,0.0,0.5412371134020618,1.640646295733968,5.0,5.376557311001362,-10,1.068788687127805,1.9393939393939394,0.18686868686868688,1.7525252525252526,13.111111111111112,5.161616161616162,4.171717171717172,11.833333333333334,1.1247767321352438,0.5158,0.515,0.5142,0.5412371134020618,0.44963878904291454,2.0888,2.1024754624235458,2.1161509248470916,0.25,0,8,Bournemouth,3.4,3.35,2.15,3.8,3.4,2.05,1.2307692307692308,11.832579185520364,3.9728506787330318,1.6334841628959278,13.800904977375566,4.656108597285068,0.6912,0.6967,0.7022,-1.0,0.5065616797900262,3.73,3.79,3.36,2.18,3.57,2.12,J Moss,-2,,,,,,,0.3088,0.3033,0.2978,0.9299999999999999,0.4934383202099738,3.8,3.5,2.1,3.75,3.4,2.1,23,0.3759013080596123,0.39823526500000006,0.396658945,0.39515833999999994,17,0.6113999999999999,red,1.2379065,1.2000849,-0.03782153,-0.21217846870422363,1.101322633641933,0.9035374711174506,-0.19778516252448242,-0.052214837475517584,1.2346249,1.2099581,-0.024666786,-0.22533321380615234,-0.1632421733286312,0.2561893985199903,0.3118646591432122,0.4319459423367974,0.29398042,0.427624,0.2783956,0.39249724,0.2809007,0.32660204,0.3699157539876389,0.2879838770760621,0.30375942732950145,0.3676129256667295,0.34012977777346065,0.29225728662570233,0.31801949869504065
122,2,8,0,13,5,0,-1.0,0.5462,0.8522739042831633,-2.5,-3.0,1.747,-1.0,0,0.0,0.5155440414507771,1.4074328974535446,4.0,4.693326851728904,-10,0.8564715709244096,0.7070707070707071,-1.303030303030303,2.01010101010101,11.686868686868687,3.6313131313131315,5.196969696969697,15.14141414141414,1.1406066022709387,0.2346,0.2486,0.2614,0.5155440414507771,0.36705666437256257,0.9765000000000001,1.0842194893610761,1.191938978722152,0,11,Leicester,2.7,3.25,2.9,,,,2.65,3.2,2.8,48.0,28.0,0.0,1.67,2.21,2.67,1.87,1.99,3.2,2.85,1.73,2.3,2.76,1.92,2.04,3.3,2.94,44.0,-1.0,0.253,0.2443,0.2366,0.30626290433585684,31/01/17,E0,0,0,1,H,1.080252677967372,,,,1,1.0,10,4,0.4267,0,24,3,0,0,D,1,0.99,0.7705,1.9325265822505353,1.0,-1.0,1.6935,2.0,3,1.0,0.4844559585492228,1.2863041982105987,6.0,3.104743839027903,1,0.9385324801520224,1.8333333333333333,0.8333333333333334,1.0,11.111111111111112,4.388888888888888,4.388888888888888,16.11111111111111,1.1275699206899457,0.5124,0.5071,0.502,0.4844559585492228,0.32668043129158064,1.574,1.657381035887092,1.7407620717741836,-0.0,1,0,Burnley,2.65,3.3,2.65,2.65,3.2,2.9,1.2342342342342343,11.828828828828827,3.9729729729729732,1.6261261261261264,13.783783783783784,4.6441441441441444,0.4691,0.5165,0.5616,-1.0,0.43041237113402064,2.7,2.67,3.2,3.0,3.29,2.89,M Dean,1,,,,,,,0.5309,0.4835,0.4384,0.6699999999999999,0.5695876288659795,2.7,3.25,2.88,2.62,3.2,2.88,23,0.29404491823300194,0.14639546000000003,0.152376185,0.15816697999999998,17,0.5974999999999999,green,0.95669854,0.7708744,-0.18582416,0.18582415580749512,1.1005542748889305,0.9038102771307782,-0.19674399775815232,0.19674399775815232,0.9435052,1.061712,0.1182068,-0.11820679903030396,0.08812045151178116,0.29659852579356166,0.34042540344318534,0.3629760707632531,0.38985905,0.26018253,0.3499584,0.29253405,0.3122953,0.39517072,0.24688508596156894,0.28727209861921965,0.3283339576507296,0.33515617136212955,0.3043010736595286,0.36054276491244946,0.2860041973226173
123,3,8,0,8,2,1,0.0,1.514,1.0921797339589108,0.0,2.0,2.679,-1.0,1,0.5,0.4728682170542636,1.2483111192258536,9.0,8.240401941333396,0,1.1755367832675772,1.5303030303030303,0.8181818181818182,0.7121212121212123,13.747474747474747,4.545454545454546,2.5303030303030303,9.111111111111112,0.5613641612668043,0.3742,0.3299,0.2759,0.4728682170542636,0.3140405331385795,1.7227999999999999,1.3689132290966453,1.0150264581932904,0,9,Chelsea,2.9,3.25,2.65,,,,2.9,3.3,2.6,49.0,28.0,0.0,1.8,2.02,2.92,2.04,1.83,3.24,2.6,1.87,2.1,3.05,2.09,1.88,3.33,2.7,46.0,2.2,0.2231,0.2438,0.2711,0.30618951981011505,31/01/17,E0,1,1,1,D,-0.4072506547069963,,,,0,0.0,3,13,0.4267,0,7,3,1,0,A,2,0.0,0.9562,0.6849290792519145,-3.0,-1.0,2.8801,-1.0,1,0.5,0.5271317829457364,1.4454993609640314,5.0,7.300025873424798,0,1.5169800612689401,2.8111111111111113,1.7555555555555555,1.0555555555555556,19.2,6.966666666666666,2.722222222222222,7.3,0.7027412392256963,0.4027,0.4263,0.453,0.5271317829457364,0.37976994705130546,1.7928000000000002,1.5875913067051095,1.382382613410219,-0.0,0,19,Liverpool,2.8,3.2,2.6,2.9,3.25,2.6,1.2286995515695067,11.834080717488789,3.977578475336323,1.6233183856502242,13.829596412556052,4.63677130044843,0.682,0.567,0.4296,-1.0,0.4712041884816754,2.95,3.12,3.2,2.58,3.33,2.63,M Clattenburg,0,,,,,,,0.318,0.433,0.5704,0.8,0.5287958115183247,2.88,3.3,2.63,3.0,3.2,2.6,23,0.12142333456865731,0.151096465,0.14528285,0.140664905,17,0.07000000000000028,yellow,1.6223694,1.0990348,-0.5233346,0.5233346223831177,1.1026258029351639,0.9055636017509693,-0.1970622011841946,0.1970622011841946,1.1446545,1.1940604,0.049405932,-0.04940593242645264,0.22366363038028655,0.3028484779208584,0.3038800917496673,0.3932714303294743,0.38465482,0.23876005,0.3765851,0.37019637,0.28830895,0.34149474,0.12318980924618561,0.14488784403506916,0.12683198506781723,0.3800176329069642,0.2769830313798584,0.34299934564728485,0.13103097280994658
124,2,13,0,16,5,1,0.0,0.9497,1.820016498154183,1.0,2.0,1.9276,-1.0,1,0.5,0.47409326424870474,1.2644940465912273,9.0,4.945010118934407,0,0.651739800044438,0.8232323232323232,-0.5252525252525252,1.3484848484848484,8.217171717171716,2.3636363636363638,4.813131313131314,13.757575757575758,0.9717796377144449,0.3264,0.2934,0.2622,0.47409326424870474,0.3130038717302298,0.8303,0.7856159136671612,0.7409318273343224,0,16,West Brom,3.0,3.1,2.7,,,,2.95,3.0,2.65,49.0,28.0,0.0,1.47,2.67,2.99,2.03,1.83,3.02,2.68,1.53,2.83,3.1,2.08,1.88,3.15,2.77,42.0,2.01,0.3449,0.3388,0.331,0.325482431400538,31/01/17,E0,1,1,1,D,-1.356059597223501,,,,0,0.0,4,12,0.4267,0,11,3,1,1,D,2,0.0,1.0973,0.4639569009306822,-2.25,-2.0,1.3576,-1.0,1,0.5,0.5259067357512953,1.4100235220082347,2.0,4.310745235145907,0,0.6369181873191809,0.8838383838383838,-0.2929292929292929,1.1767676767676767,10.696969696969697,2.590909090909091,3.2323232323232323,12.005050505050505,0.9260177942824415,0.3288,0.3677,0.4068,0.5259067357512953,0.36151369686923224,0.8346,0.9188105301196856,1.0030210602393712,-0.0,0,5,Middlesbrough,2.85,3.15,2.6,3.0,3.0,2.7,1.2276785714285714,11.816964285714286,3.96875,1.6205357142857142,13.799107142857144,4.629464285714286,0.2335,0.2439,0.2544,-1.0,0.355072463768116,3.06,3.13,3.01,2.71,3.05,2.73,S Attwell,0,,,,,,,0.7665,0.7561,0.7456,0.47,0.6449275362318841,3.1,3.0,2.7,3.0,3.0,2.7,23,0.11433178837108662,0.107290565,0.11067277,0.11711754000000002,17,0.0042999999999999705,yellow,0.97842836,0.8718194,-0.10660899,0.10660898685455322,1.1004396659286555,0.9041586927893229,-0.19628097313933257,0.19628097313933257,1.0806174,0.85832983,-0.2222876,0.2222875952720642,0.17505918508865,0.32824226669388556,0.2904546643828281,0.3813030689232864,0.41290838,0.3033558,0.2837358,0.3260437,0.31226897,0.36168736,0.1265675080073282,0.1254996686047214,0.11856110879988169,0.3303608586150182,0.3020264832687023,0.367612668050387,0.12213868165608432
125,12,13,0,14,3,1,-1.0,1.5269,1.4381875942303979,0.25,0.0,2.6419,-1.0,1,0.0,0.4883116883116883,2.3200334801433797,10.0,6.953195841847874,-10,1.2825273050989585,1.878787878787879,0.7676767676767677,1.111111111111111,14.16161616161616,4.777777777777778,3.580808080808081,11.217171717171716,0.7673228080550977,0.7923,0.7253,0.6615,0.4883116883116883,0.7160751984658756,2.2646,2.305507200232431,2.3464144004648624,0,14,Tottenham,1.36,5.25,9.5,,,,1.33,5.25,9.5,49.0,28.0,1.5,2.36,1.58,1.36,1.97,1.88,5.24,8.95,2.5,1.65,1.4,2.02,1.93,5.65,10.0,42.0,4.71,0.1531,0.1728,0.1857,0.171807884745753,31/01/17,E0,1,0,0,D,-1.153734874437442,,,,0,1.5,2,9,0.4267,0,3,1,0,0,D,2,0.8799999999999999,0.3773,0.2844527197929559,-1.0,-2.0,1.5244,-1.0,1,1.0,0.5116883116883117,0.5081586351108671,1.0,3.5155227228196946,1,0.8385424642451359,1.3484848484848484,-0.25252525252525254,1.601010101010101,11.974747474747474,3.7525252525252526,6.813131313131314,16.47979797979798,1.4914597286631086,0.0546,0.1018,0.1528,0.5116883116883117,0.11211691678837138,0.4242000000000001,0.7325656089667533,1.0409312179335064,-1.5,0,17,Sunderland,1.4,4.8,7.5,1.36,5.0,9.0,1.2266666666666666,11.835555555555553,3.973333333333333,1.6177777777777778,13.786666666666667,4.622222222222222,0.5036,0.5853,0.6578,-1.0,0.598984771573604,1.38,1.37,5.71,8.75,5.41,9.13,L Mason,0,,,,,,,0.4964,0.4147,0.3422,1.3599999999999999,0.401015228426396,1.36,5.4,9.5,1.36,5.0,9.0,23,0.2626669464440368,0.31536022500000005,0.2682842,0.23046504499999998,17,-1.8404,yellow,0.73330635,1.9250113,1.191705,0.30829501152038574,1.1005369485640335,0.9090639535419409,-0.19147299502209258,1.6914729950220926,0.8784716,1.8308376,0.952366,0.5476340055465698,0.8491340040296826,0.672632045782625,0.1927496559232902,0.13461829829408503,0.65708107,0.23700847,0.105910495,0.050464876,0.23434223,0.71519285,0.23527797762465716,0.22148626155921536,0.2570237879932542,0.09699788973792982,0.22136678519548414,0.6816353225830593,0.23701765349612103
