,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
172,3.0,16.0,0.0,18.0,5.0,3.0,1.06,0.5973,1.216265130960885,1.0,2.0,1.6374,1.3399999999999999,3,1.0,0.4677002583979328,1.5593087777954873,7.0,5.755324083384513,1,1.1381545667449298,1.5,0.10317460317460318,1.396825396825397,11.23015873015873,4.238095238095238,4.944444444444444,13.325396825396824,0.9977648861732314,0.3121,0.3863,0.4524,0.4677002583979328,0.41713154646512196,0.9098999999999999,1.1871106173214971,1.4643212346429944,1,11,Rennes,2.39,3.1,3.25,,,,2.4,3.1,3.2,37.0,18.0,0.25,1.52,2.49,2.44,2.06,1.81,3.04,3.18,1.6,2.68,2.6,2.1,1.85,3.16,3.42,33.0,-1.0,0.3138,0.2864,0.2606,0.3079141384001215,03/03/18,F1,0,2,0,A,-0.2064282859609725,,,,-2,-1.75,6.0,19.0,0.3587,0.0,14.0,3.0,1.0,0.0,A,2.0,-1.0,0.7275,1.0098368449999124,2.0,1.0,1.2653,-1.0,0,0.0,0.5322997416020672,1.132777083804391,4.0,3.961035903775473,-10,0.742167770010399,1.047008547008547,-0.008547008547008536,1.0555555555555556,10.58974358974359,3.4230769230769234,4.423076923076923,13.401709401709402,1.132519111587825,0.3741,0.3274,0.287,0.5322997416020672,0.27495431513475643,1.0267,1.0687317054244,1.1107634108488003,-0.25,0,12,Amiens,2.6,3.1,2.7,2.4,3.0,3.2,1.1360294117647058,11.080882352941176,3.713235294117647,1.5,13.4375,4.716911764705882,0.3062,0.3922,0.4753,-1.0,0.3790523690773067,2.48,2.34,3.17,3.55,3.06,3.38,-2,,,,,,,0.6938,0.6078,0.5247,0.52,0.6209476309226933,2.45,3.0,3.3,2.5,3.0,3.1,28,0.20766775476868155,0.30657861,0.2419706,0.19111737999999998,18,0.11680000000000001,0.9342631,1.1481953,0.21393216,0.036067843437194824,1.098743777075058,0.9017770735874717,-0.19696670348758638,0.4469667034875864,0.91331536,1.2042607,0.29094535,-0.040945351123809814,0.14736306526699047,0.40540648642780236,0.31813505542648174,0.27645845814571596,0.4098245,0.33079675,0.25937876,0.26937243,0.28815967,0.44246793,0.21498536273121893,0.20779223682166448,0.19170177625194018,0.2684032175409324,0.3123638240906011,0.41923296830257395,0.2046653219158842
173,3.0,8.0,0.0,12.0,3.0,1.0,-1.0,0.543,1.1992307979345163,-0.5,0.0,1.445,-1.0,0,0.0,0.5167958656330749,0.9264334655607646,6.0,5.003207064339945,-10,0.8688629111848603,0.9487179487179488,-0.35042735042735046,1.2991452991452992,9.188034188034187,3.4743589743589745,4.769230769230769,14.153846153846153,0.9919163900714473,0.2891,0.2799,0.2711,0.5167958656330749,0.21204471691309054,1.0231000000000001,1.029706875974591,1.0363137519491823,0,18,Guingamp,4.0,3.2,2.04,,,,4.25,3.2,2.0,37.0,17.0,-0.5,1.61,2.28,4.05,1.87,2.0,3.24,2.01,1.68,2.38,4.38,1.91,2.04,3.44,2.2,33.0,-1.0,0.2767,0.2706,0.2646,0.29029931482149296,03/03/18,F1,0,0,3,H,-0.5730431567890305,,,,3,2.5,6.0,14.0,0.3587,0.0,15.0,6.0,0.0,1.0,H,1.0,1.0,0.4219,0.6261876411454858,1.25,1.0,1.5048,0.96,3,1.0,0.4832041343669251,1.7832672196177426,3.0,4.790896215249628,1,0.9737969083764004,1.1068376068376067,-0.5170940170940171,1.6239316239316237,14.559829059829061,4.803418803418803,3.623931623931624,9.628205128205128,1.0469893408781892,0.4342,0.4495,0.4643,0.4832041343669251,0.4976559682654165,1.3205,1.382040195091461,1.4435803901829218,0.5,1,7,Angers,3.3,3.1,2.2,4.0,3.2,1.95,1.1391941391941391,11.106227106227104,3.7179487179487176,1.4945054945054945,13.43956043956044,4.710622710622711,0.4155,0.4334,0.451,1.2799999999999998,0.4138817480719795,4.37,4.6,3.36,1.96,3.33,2.01,3,,,,,,,0.5845,0.5666,0.549,-1.0,0.5861182519280206,4.2,3.3,2.0,4.0,3.2,2.0,28,0.14865624409505448,0.20185422500000008,0.19069713,0.18023485000000006,18,0.2973999999999999,1.3883729,0.97547996,-0.41289294,-0.08710706233978271,1.1002951438646535,0.899879357742763,-0.2004157861218906,-0.2995842138781094,1.3798687,0.7973333,-0.58253545,0.08253544569015503,-0.10138527684257903,0.21278358353821147,0.31148596186999855,0.4757304545917897,0.18720612,0.23531203,0.57748187,0.49807623,0.32540372,0.17652,0.16006770483294727,0.10678384959080411,0.1415433992516264,0.5170961835874051,0.29073390390993614,0.19216990256855127,0.13506268558856438
174,9.0,14.0,0.0,18.0,4.0,4.0,0.32499999999999996,0.6078,1.5520814576761943,0.5,0.0,1.3798,-1.0,1,0.75,0.5812182741116751,1.288929367772048,5.0,3.2214804031523543,1,0.7999034082166021,0.6904761904761904,-0.8412698412698413,1.5317460317460316,9.96031746031746,3.0873015873015874,4.5476190476190474,13.047619047619046,0.9808630037629467,0.4024,0.3378,0.2808,0.5812182741116751,0.3286106543330162,1.2663,1.2193482558633963,1.1723965117267927,0,16,Toulouse,2.87,3.1,2.62,,,,2.85,3.1,2.65,37.0,17.0,-0.25,1.69,2.14,2.75,1.65,2.29,3.13,2.7,1.75,2.22,2.87,1.68,2.39,3.27,2.85,33.0,2.22,0.278,0.2656,0.2486,0.3030974047729994,03/03/18,F1,1,1,1,D,-1.2887238299331139,,,,0,-0.25,4.0,7.0,0.3587,1.0,12.0,1.0,0.0,1.0,H,0.0,-0.5,0.1135,0.26335762774308036,0.5,0.0,1.3455,-1.0,1,0.25,0.41878172588832485,1.4079732274549523,1.0,3.7971180427534614,-10,1.0819610371831634,1.1153846153846154,-0.3974358974358974,1.5128205128205128,14.811965811965813,6.072649572649573,5.311965811965813,12.5,1.2912999795907056,0.3196,0.3966,0.4706,0.41878172588832485,0.36829194089398426,1.0964,1.344141664664463,1.5918833293289263,0.25,0,2,Metz,2.6,3.2,2.6,2.7,3.1,2.65,1.135036496350365,11.10948905109489,3.7153284671532845,1.5,13.445255474452557,4.7153284671532845,0.4205,0.4724,0.522,-1.0,0.4412532637075718,2.81,2.97,3.22,2.65,3.16,2.85,0,,,,,,,0.5795,0.5276,0.478,0.69,0.5587467362924282,2.8,3.13,2.75,2.8,3.0,2.7,28,0.12181195793431557,0.13203495999999998,0.1357002,0.15015650000000003,18,-0.16989999999999994,1.3622642,1.1643796,-0.19788456,-0.052115440368652344,1.0998182804276118,0.9003455579697734,-0.19947272245783831,-0.050527277542161686,1.2156492,0.94054395,-0.2751053,0.025105297565460205,-0.025845806781784608,0.31312358306155846,0.3256965698367776,0.36117984710166384,0.29413462,0.3007301,0.40513524,0.4247155,0.30049095,0.27479362,0.11424863011084505,0.1253248781997529,0.12794737511937848,0.3970101934606152,0.3089725415430606,0.29401727493043156,0.12203162291377691
175,6.0,15.0,0.0,9.0,5.0,4.0,0.8899999999999999,0.0,1.5294337654867582,1.75,2.0,1.8126,-1.0,1,1.0,0.5103626943005183,0.7874259937975755,7.0,4.576857238255216,1,0.8358424448596307,0.782051282051282,-2.1794871794871793,2.9615384615384617,10.136752136752136,3.192307692307692,7.243589743589744,16.02991452991453,1.5191745003521178,0.3092,0.2765,0.2456,0.5103626943005183,0.17906480325425914,1.4407999999999999,1.3682408914367767,1.2956817828735536,0,17,Dijon,5.25,3.6,1.72,,,,5.5,3.5,1.72,37.0,18.0,-0.75,1.82,1.98,4.96,1.89,1.97,3.64,1.74,1.88,2.05,5.5,1.92,2.02,3.89,1.8,36.0,2.9,0.2294,0.224,0.2173,0.25023158403479806,03/03/18,F1,1,2,2,D,0.27723825370293675,,,,0,-0.75,8.0,10.0,0.3587,0.0,13.0,7.0,1.0,1.0,D,0.0,-1.0,0.3718,1.806672019189695,1.0,0.0,1.4433,-1.0,1,0.0,0.4896373056994819,1.9623424221676267,8.0,4.428031161731312,-10,0.8799779344350702,1.4743589743589745,-0.10683760683760683,1.5811965811965811,11.12820512820513,4.055555555555556,5.119658119658119,14.884615384615385,1.3663187595844888,0.4614,0.4994,0.5371,0.4896373056994819,0.5707036127109428,1.802,1.902414720023473,2.0028294400469457,0.75,0,5,St Etienne,4.85,3.5,1.7,4.8,3.6,1.73,1.1345454545454545,11.134545454545455,3.7163636363636363,1.4981818181818183,13.44,4.701818181818182,0.629,0.6346,0.6403,0.98,0.4789473684210527,5.28,5.45,3.9,1.71,3.73,1.76,0,,,,,,,0.371,0.3654,0.3597,-1.0,0.5210526315789473,5.0,3.7,1.75,5.0,3.5,1.73,28,0.1788834086629042,0.15424729999999998,0.16295396,0.174397885,18,0.3612000000000002,1.813117,1.2438788,-0.5692382,-0.18076181411743164,1.1014191191253115,0.9004454377938821,-0.20097368133142945,-0.5490263186685705,1.6442745,0.95905644,-0.68521804,-0.06478196382522583,-0.26485669887040936,0.1965516153064473,0.2620861025705106,0.541362282123042,0.17917958,0.28676978,0.53405064,0.52900773,0.29266205,0.17833017,0.16585282899252093,0.1586577056503189,0.1558254231214371,0.5348068861450993,0.280505978135737,0.18468712081800245,0.160063871784183
176,4.0,6.0,0.0,20.0,13.0,1.0,0.8700000000000001,1.1206,1.138263623239109,1.0,3.0,3.473,0.33000000000000007,3,1.0,0.5155440414507771,2.3722533661128535,12.0,10.54237327364649,1,1.7166234986886169,2.1495726495726495,1.3589743589743588,0.7905982905982906,18.67094017094017,6.102564102564102,2.6367521367521367,9.059829059829061,0.5945078143284689,0.8604,0.7584,0.5912,0.5155440414507771,0.7337793456394579,2.9536,2.271229207006941,1.588858414013882,1,4,Paris SG,1.28,5.75,9.5,,,,1.28,5.75,10.5,37.0,20.0,1.5,2.4,1.56,1.3,1.87,1.99,5.46,10.1,2.55,1.62,1.34,1.91,2.05,5.92,12.0,33.0,-1.0,0.1058,0.1646,0.2496,0.17091532919447971,03/03/18,F1,0,2,0,A,-0.23672491189817213,,,,-2,-0.5,2.0,7.0,0.3587,0.0,10.0,2.0,0.0,0.0,D,3.0,-1.0,0.5194,0.9015387113409369,-1.0,-2.0,1.2167,-1.0,0,0.0,0.4844559585492228,0.456831304692667,4.0,4.436858838873876,-10,0.7680728253652223,0.7380952380952381,0.10317460317460318,0.6349206349206349,11.5,4.071428571428572,3.285714285714286,10.174603174603176,0.8135599836733163,0.0337,0.0771,0.1592,0.4844559585492228,0.09530532516606241,0.45479999999999987,0.5698689724897275,0.6849379449794551,-1.5,0,6,Troyes,1.3,5.0,9.0,1.3,5.2,10.0,1.1376811594202898,11.126811594202898,3.721014492753623,1.5,13.438405797101447,4.7101449275362315,0.6619,0.5403,0.397,-1.0,0.606060606060606,1.31,1.33,5.71,10.24,5.92,10.61,-2,,,,,,,0.3381,0.4597,0.603,1.4,0.393939393939394,1.29,5.75,11.0,1.3,5.0,11.0,28,0.039978270906582056,0.010297970000000004,0.03218165,0.09623104,18,-2.4988,1.0442443,1.4886608,0.44441652,1.0555834770202637,1.1006509448661483,0.9017776001344159,-0.19887334473173246,1.6988733447317323,0.84850407,1.7641432,0.91563916,0.5843608379364014,1.1129392198961325,0.650207531500414,0.2071208516980098,0.14267161680157628,0.62988484,0.26866102,0.101454146,0.113567166,0.22929798,0.6571349,0.07135498062990488,0.07363909082839554,0.0652270050097184,0.11923097634612072,0.23502661818348325,0.6457424203715573,0.06985723450117524
177,3.0,12.0,0.0,11.0,2.0,2.0,-1.0,0.187,0.9090828893203968,0.25,0.0,1.6038,-1.0,0,0.0,0.4780361757105944,1.0693259775385553,4.0,4.400038816031705,-10,0.7960597663567976,1.0598290598290598,-1.205128205128205,2.2649572649572653,9.41025641025641,2.4786324786324787,6.529914529914531,14.85897435897436,1.3148488671331093,0.2617,0.223,0.1898,0.4780361757105944,0.2573286284905694,0.8984999999999999,0.9043001696047019,0.9101003392094041,0,19,Strasbourg,3.6,3.29,2.14,,,,3.75,3.1,2.15,36.0,18.0,-0.25,1.66,2.2,3.57,2.02,1.85,3.22,2.15,1.71,2.28,3.8,2.07,1.88,3.36,2.28,33.0,-1.0,0.2864,0.2583,0.2318,0.297340092066847,04/03/18,F1,0,0,2,H,0.1049453485829237,,,,2,1.75,5.0,14.0,0.3587,0.0,7.0,4.0,0.0,1.0,H,4.0,0.8500000000000001,0.7053,1.0140282379033205,-1.75,-2.0,1.1056,1.19,3,1.0,0.5219638242894057,1.633333930394598,5.0,4.93082915554538,1,0.9056209315618945,0.9523809523809524,-0.21428571428571427,1.1666666666666667,14.523809523809524,4.26984126984127,4.023809523809524,10.253968253968253,1.0021582080973481,0.4519,0.5187,0.5784,0.5219638242894057,0.44533127944258366,1.2772999999999999,1.5284919269842994,1.7796838539685989,0.25,1,14,Caen,3.5,3.15,2.1,3.5,3.1,2.2,1.1407942238267148,11.15884476534296,3.7545126353790614,1.4945848375451263,13.425992779783394,4.700361010830325,0.3708,0.4388,0.5039,-1.0,0.43005181347150256,3.8,3.79,3.28,2.19,3.25,2.2,2,,,,,,,0.6292,0.5612,0.4961,0.6599999999999999,0.5699481865284974,3.7,3.3,2.15,3.5,3.2,2.15,28,0.18693770630281933,0.18445025000000004,0.14068934499999997,0.10688529999999997,18,0.3788,1.4612901,1.0981545,-0.36313558,0.11313557624816895,1.0999113027871503,0.9003520403159213,-0.19955926247122902,-0.050440737528770985,1.2706763,0.9319684,-0.33870786,0.08870786428451538,0.050467567667971114,0.24929137582851368,0.2959329749083716,0.45477564926311465,0.23005402,0.29030424,0.4796417,0.43844312,0.30550352,0.25605333,0.17970789134946574,0.1618488103146989,0.19045472347874304,0.45762015976960485,0.29724691195409164,0.24513290840808855,0.1771330218068322
178,4.0,19.0,1.0,9.0,3.0,4.0,0.94,0.8554,0.3157160344248804,-2.0,-1.0,1.4109,-1.0,1,1.0,0.49610389610389616,0.5781579846800298,2.0,6.334806541084527,1,1.0706021984421512,1.2619047619047619,0.07142857142857144,1.1904761904761905,12.658730158730158,3.6746031746031744,3.992063492063492,13.158730158730158,0.8857206679228182,0.1184,0.1494,0.1817,0.49610389610389616,0.11682985182653452,0.6738000000000001,0.8144632400054688,0.9551264800109375,0,15,Nantes,7.0,4.0,1.53,,,,6.75,4.1,1.53,37.0,20.0,-1.0,1.99,1.81,6.33,1.94,1.91,4.13,1.53,2.06,1.87,7.0,2.0,1.96,4.51,1.59,36.0,3.29,0.2033,0.2119,0.2183,0.22766842920042618,04/03/18,F1,1,1,1,D,0.7451435345814004,,,,0,-1.0,8.0,7.0,0.3587,0.0,22.0,5.0,1.0,0.0,A,3.0,-1.0,0.7371,1.0608595690062808,-1.0,-3.0,2.462,-1.0,1,0.0,0.5038961038961038,2.1941735861195437,7.0,6.598422830419468,-10,1.4537688281585923,2.5854700854700856,1.636752136752137,0.9487179487179488,16.94017094017094,6.863247863247864,2.794871794871795,8.824786324786324,0.7848568772417605,0.6782,0.6387,0.5999,0.5038961038961038,0.6555017189730392,1.9653000000000003,1.9460589362455263,1.9268178724910525,1.0,0,9,Marseille,6.3,4.0,1.5,6.0,4.0,1.53,1.1366906474820144,11.158273381294967,3.748201438848921,1.496402877697842,13.402877697841726,4.697841726618705,0.4913,0.5211,0.5498,-1.0,0.5236842105263159,6.94,8.36,4.29,1.49,4.39,1.53,0,,,,,,,0.5087,0.4789,0.4502,0.99,0.47631578947368425,6.5,4.2,1.53,7.0,3.75,1.53,28,0.22166585892720964,0.236998745,0.21512902500000003,0.196465625,18,1.2915,2.550007,0.7543583,-1.7956488,0.7956488132476807,1.1034808558583207,0.899750062031573,-0.20373079382674764,-0.7962692061732524,2.0708303,0.6642108,-1.4066195,0.4066195487976074,0.13533305195734524,0.08832654731125407,0.2065826057876112,0.7050908469011347,0.10941512,0.17217629,0.7184085,0.7667516,0.18492144,0.048326984,0.25247734067184324,0.26404124611898905,0.29512174635668664,0.7300836530940388,0.1878934452760538,0.0820228842452194,0.2698749484534631
179,4.0,6.0,0.0,19.0,4.0,2.0,-0.5,0.7086,0.27135333384787047,-1.0,0.0,2.5108,-1.0,1,0.25,0.44102564102564096,1.4150631917945389,2.0,7.370464079579967,-10,1.5916550457141183,2.1825396825396823,0.8174603174603173,1.365079365079365,13.555555555555555,6.5476190476190474,4.428571428571429,12.53968253968254,0.9317997749930578,0.4693,0.4424,0.4172,0.44102564102564096,0.3678694178004075,1.3434000000000001,1.377874487476865,1.4123489749537295,0,1,Lyon,2.54,3.2,2.89,,,,2.5,3.25,2.95,37.0,18.0,0.25,1.74,2.08,2.53,2.18,1.72,3.21,2.89,1.81,2.19,2.64,2.25,1.75,3.41,3.01,35.0,2.13,0.2787,0.2701,0.2613,0.3114549383933162,04/03/18,F1,1,1,1,D,0.9240246872935329,,,,0,0.25,4.0,15.0,0.3587,0.0,10.0,5.0,0.0,1.0,H,2.0,0.36,1.1674,1.1953780211414033,-0.25,0.0,1.2535,-1.0,1,0.75,0.558974358974359,1.273481869812145,8.0,6.692443610734304,1,0.8665374193540321,1.103174603174603,0.19047619047619047,0.9126984126984127,13.404761904761905,3.857142857142857,2.904761904761905,8.603174603174603,0.7809765788687397,0.2519,0.2876,0.3215,0.558974358974359,0.3206756438062763,0.9036000000000001,1.0552089933356137,1.2068179866712274,-0.25,0,3,Montpellier,2.5,3.2,2.8,2.5,3.1,2.87,1.136200716845878,11.150537634408602,3.7455197132616487,1.4946236559139787,13.4336917562724,4.698924731182796,0.3899,0.4389,0.4864,-1.0,0.4554973821989528,2.63,2.65,3.13,3.04,3.29,2.93,0,,,,,,,0.6101,0.5611,0.5136,0.74,0.544502617801047,2.6,3.25,2.9,2.5,3.1,3.0,28,0.11908038854169026,0.14189498500000003,0.139171525,0.138709045,18,-0.4398000000000001,0.88150585,0.74756074,-0.13394511,0.383945107460022,1.0994736594634007,0.9013071099329092,-0.1981665495304915,0.4481665495304915,1.0046206,0.9852003,-0.019420266,0.2694202661514282,0.36717730771398055,0.37652551869335554,0.32338077590488445,0.30009370540175984,0.3778427,0.2833835,0.33877382,0.34902638,0.3028732,0.34810042,0.11591384912452939,0.12876640038416287,0.12149666018469141,0.329297968065057,0.30321248625921887,0.36748954567572406,0.1217428589763627
180,3.0,14.0,0.0,10.0,4.0,1.0,0.8300000000000001,0.7799,1.2995221905264387,0.0,1.0,2.8317,0.72,3,1.0,0.5259067357512953,1.9504880630365755,10.0,7.6951360068341605,1,1.3977676787629414,2.106837606837607,1.0042735042735043,1.1025641025641024,12.923076923076925,5.0,4.106837606837607,12.418803418803419,0.8592993931688331,0.6862,0.5986,0.4886,0.5259067357512953,0.5662707279783606,2.6625,2.166291345859956,1.6700826917199123,1,0,Monaco,1.66,3.75,5.5,,,,1.65,4.0,5.25,36.0,20.0,0.75,2.11,1.72,1.66,1.83,2.03,3.91,5.13,2.18,1.78,1.75,1.88,2.1,4.15,5.62,33.0,-1.0,0.1698,0.2036,0.2423,0.2516758791014936,09/03/18,F1,0,3,1,A,-0.36183876984719754,,,,-2,-1.25,5.0,13.0,0.3633,0.0,29.0,5.0,3.0,1.0,A,0.0,-1.0,0.1692,0.9376834206792412,-1.75,-2.0,1.5812,-1.0,0,0.0,0.47409326424870474,0.7978360578619311,4.0,4.265832062064691,-10,0.9174607097403527,1.3412698412698412,0.03968253968253968,1.3015873015873016,12.468253968253968,4.317460317460317,3.7539682539682544,11.61904761904762,1.0520439728533335,0.1441,0.1978,0.2691,0.47409326424870474,0.18205339292014586,1.1645999999999999,1.1707644539551842,1.1769289079103684,-0.75,0,19,Strasbourg,1.75,3.4,4.65,1.67,3.9,5.0,1.1357142857142857,11.178571428571429,3.7464285714285714,1.4928571428571429,13.42142857142857,4.7,0.7355,0.648,0.5417,0.72,0.5509138381201044,1.67,1.72,3.87,5.35,4.08,5.54,-2,,,,,,,0.2645,0.352,0.4583,-1.0,0.44908616187989553,1.65,4.0,5.5,1.67,4.0,4.6,29,0.11063225964107917,0.05964901,0.10012339999999999,0.16697238499999997,18,-1.4979000000000002,1.0481668,1.5627564,0.51458967,0.23541033267974854,1.0992306994994174,0.90381390377185,-0.19541679572756743,0.9454167957275674,0.93657154,1.6097239,0.6731524,0.0768476128578186,0.41922491375504484,0.6407432320110142,0.16889382986105936,0.19036293812792657,0.7590907,0.10070814,0.14020118,0.1706308,0.26023975,0.5691294,0.08265173677929442,0.03884683657855048,0.10738214908914245,0.1670649723483495,0.176613907310292,0.6563211203413586,0.0730129386545869
181,2.0,6.0,0.0,9.0,0.0,0.0,0.96,0.463,1.0718668157129478,2.5,3.0,1.5693,-1.0,1,1.0,0.4922279792746114,0.8539155502899247,6.0,5.597710379725791,1,0.8878417719752727,0.9365079365079364,-0.2619047619047619,1.1984126984126984,9.817460317460316,3.5317460317460316,3.507936507936508,11.515873015873018,0.8011865891923785,0.2384,0.2847,0.3371,0.4922279792746114,0.18682909214621873,0.9546999999999999,0.9982421895849324,1.0417843791698649,0,7,Angers,4.75,3.39,1.85,,,,4.5,3.4,1.87,39.0,18.0,-0.5,1.6,2.31,4.4,1.96,1.9,3.33,1.9,1.67,2.39,4.75,1.99,1.94,3.5,2.0,34.0,2.33,0.2595,0.2791,0.2958,0.2934282738512685,10/03/18,F1,1,0,0,D,-0.3340201998310083,,,,0,-0.5,3.0,10.0,0.3633,0.0,12.0,2.0,0.0,0.0,D,0.0,-1.0,0.6146,0.7378466158819396,-0.0,-1.0,1.6124,-1.0,1,0.0,0.5077720207253886,1.852656175858807,4.0,5.421180925548931,-10,0.9213378707531978,1.2564102564102564,-0.11965811965811964,1.3760683760683763,13.363247863247864,4.247863247863248,3.688034188034188,10.636752136752136,1.0271729038160289,0.5021,0.4362,0.3671,0.5077720207253886,0.5197426340025127,1.5127,1.3066890139539094,1.1006780279078188,0.5,0,13,Bordeaux,4.35,3.4,1.8,4.33,3.2,1.91,1.1423487544483986,11.174377224199288,3.7473309608540926,1.4911032028469748,13.476868327402135,4.701067615658363,0.4478,0.4053,0.3618,-1.0,0.4092071611253197,4.72,5.23,3.33,1.88,3.4,1.93,0,,,,,,,0.5522,0.5947,0.6382,0.6000000000000001,0.5907928388746803,4.6,3.3,1.91,4.33,3.2,1.95,29,0.15251875763602507,0.154469485,0.135662265,0.12419940999999998,18,0.558,1.4669527,1.0877331,-0.37921953,-0.12078046798706055,1.0999979103195676,0.9003206456254733,-0.1996772646940943,-0.3003227353059057,1.4492943,0.89657164,-0.5527227,0.05272269248962402,-0.12279350360111407,0.19977268610568377,0.3077667738298257,0.4924605400644904,0.18299052,0.2578608,0.55914867,0.43735754,0.31749904,0.24514343,0.1412132548172448,0.17306638258119067,0.12568845764196368,0.496322251402112,0.29437554165057606,0.2093022119143656,0.14507159553493834
182,1.0,13.0,0.0,10.0,4.0,0.0,0.78,0.7019,1.0554854390007347,-1.75,-2.0,1.2393,-1.0,1,1.0,0.5400516795865633,1.0397666388855817,4.0,3.7897254213065614,1,0.6390519601392806,0.5476190476190476,-0.7063492063492064,1.253968253968254,9.111111111111112,2.119047619047619,5.222222222222222,17.96031746031746,1.12836070444362,0.3128,0.2322,0.1604,0.5400516795865633,0.24912629654790838,1.2393,1.0236472460811137,0.8079944921622275,0,12,Amiens,4.75,3.39,1.85,,,,4.6,3.5,1.83,39.0,18.0,-0.75,1.71,2.13,4.53,1.78,2.09,3.48,1.83,1.79,2.2,4.99,1.84,2.17,3.72,1.91,36.0,2.34,0.2534,0.2437,0.2238,0.29238774924185656,10/03/18,F1,1,1,1,D,0.1800505248362645,,,,0,-0.75,5.0,12.0,0.3633,0.0,10.0,3.0,1.0,0.0,A,3.0,-1.0,0.0,1.2355359638369992,0.75,0.0,1.8431,-1.0,1,0.0,0.4599483204134367,1.667845611872562,5.0,4.046826758868539,-10,1.0923917461898875,2.015873015873016,0.873015873015873,1.1428571428571428,13.111111111111112,4.857142857142857,4.365079365079365,12.547619047619046,1.1107499566780266,0.4337,0.5241,0.6157,0.4599483204134367,0.45848595421023514,1.5045,1.6679670116819365,1.831434023363873,0.75,0,17,Dijon,3.9,3.35,1.9,4.5,3.4,1.83,1.1382978723404256,11.166666666666666,3.734042553191489,1.4858156028368794,13.47163120567376,4.691489361702128,0.517,0.5043,0.4914,-1.0,0.44531250000000006,4.99,3.92,3.34,2.13,3.62,1.83,0,,,,,,,0.483,0.4957,0.5086,0.71,0.5546875,4.75,3.5,1.83,4.5,3.4,1.83,29,0.1361366409198731,0.14300104999999996,0.16429882499999998,0.20242337000000002,18,0.2651999999999999,1.2991819,0.8511988,-0.44798315,-0.30201685428619385,1.1006677819031279,0.8997305156391857,-0.20093726626394215,-0.5490627337360579,1.3532548,0.68391097,-0.6693438,-0.08065617084503174,-0.31057858628909446,0.20632509429431914,0.32280967552701256,0.47086523017866816,0.17573465,0.44483623,0.37942913,0.65360993,0.23621413,0.11017594,0.13214205476338495,0.08742456471058846,0.21967233984997714,0.501301431131308,0.3346200119099339,0.16407856192581174,0.13911244885398297
