,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,Unnamed: 70,Unnamed: 71,Unnamed: 72,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,Res,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
104,7,10,1,9,4,0,0.0,0.5463,0.918315039870261,0.75,1.0,1.5075,-1.0,0,0.5,0.4883116883116883,0.37025977061165816,4.0,4.355803647259352,0,0.6615138702904659,0.6565656565656566,-0.6464646464646465,1.303030303030303,9.888888888888888,2.4797979797979797,5.191919191919191,14.964646464646464,1.0016636606003535,0.0674,0.0634,0.0582,0.4883116883116883,0.07478536183122626,0.6626000000000001,0.5618962361614545,0.46119247232290883,0,14,Hoffenheim,17.0,7.0,1.18,,,,11.0,6.75,1.2,43,28.0,-2.0,3.33,1.31,13.69,1.97,1.88,6.95,1.19,3.5,1.35,17.0,2.02,1.93,8.1,1.21,36,-1.0,0.1377,0.1439,0.1522,0.14590368511797935,28/02/16,D1,0,1,3,H,0.24998671400023997,,,,2,0.0,11,9,0.2807,0,26,9,1,0,A,0,0.0,0.8449,1.168301753870501,0.75,1.0,2.9568,0.26,3,0.5,0.5116883116883117,2.4838365442703623,10.0,8.559432498385549,0,1.5355502518902766,3.1222222222222222,2.3111111111111113,0.8111111111111112,16.400000000000002,7.788888888888889,2.566666666666667,5.433333333333334,0.5577418621567558,0.7949,0.7927,0.7896,0.5116883116883117,0.7793109530507943,2.6912,2.4991786647581566,2.307157329516314,2.0,1,3,Dortmund,10.3,5.5,1.25,13.0,7.0,1.2,1.25,11.75,4.333333333333333,1.5,14.029411764705882,5.063725490196078,0.6513,0.5904,0.523,0.31000000000000005,0.7176724137931035,15.0,13.13,6.73,1.26,7.85,1.21,2,,,,,,,0.3487,0.4096,0.477,-1.0,0.2823275862068966,,,,13.0,7.5,1.2,12.0,7.0,1.2,21,0.02714825289378807,0.023304384999999986,0.023496425000000012,0.02382770000000001,16,2.0286,green,2.702831,0.8887387,-1.8140924,-0.18590760231018066,1.1058502635710372,1.0956210346841215,-0.010229228886915687,-1.9897707711130843,2.3389587,0.7044899,-1.6344688,-0.36553120613098145,-0.8470698598514156,0.09713611223743941,0.11578634327302054,0.7870775444895399,0.16375029,0.12267854,0.71357113,0.79820555,0.13754362,0.06425078,0.02738569818060415,0.05442783341289095,0.022424583494819572,0.7662847434014205,0.12533616753303234,0.10837906174675155,0.03318442405680883
105,3,12,0,7,2,2,-0.5,0.6615,1.1621986652253995,-0.25,0.0,1.8183,-1.0,1,0.25,0.49870129870129865,1.365550047455371,7.0,6.023066631764204,-10,1.0113013891580171,1.3111111111111111,-0.2333333333333333,1.5444444444444443,11.755555555555555,4.311111111111111,5.611111111111111,14.833333333333334,1.0649704357527416,0.418,0.4351,0.4514,0.49870129870129865,0.36159102167065593,1.516,1.620499407656975,1.72499881531395,0,15,Schalke 04,2.25,3.4,3.2,,,,2.25,3.4,3.2,43,28.0,0.25,2.22,1.64,2.24,1.93,1.92,3.5,3.11,2.31,1.7,2.3,1.99,1.96,3.67,3.3,37,2.49,0.2497,0.2419,0.2346,0.2807769824434033,28/02/16,D1,1,0,0,D,-0.7297483841836412,,,,0,0.25,5,13,0.2807,0,11,5,0,0,D,1,0.45999999999999996,0.3023,0.43245028104175837,-0.25,0.0,1.706,-1.0,1,0.75,0.5012987012987012,1.3536729701012256,2.0,4.624809111424478,1,0.875092945287913,1.4747474747474747,-0.34848484848484845,1.8232323232323233,12.277777777777779,4.116161616161616,6.161616161616162,14.63131313131313,1.365910026807831,0.3323,0.323,0.314,0.5012987012987012,0.35763199588594075,1.3252,1.3649706527259324,1.4047413054518652,-0.25,0,10,Ein Frankfurt,2.2,3.3,3.1,2.2,3.5,3.0,1.248780487804878,11.736585365853658,4.331707317073171,1.5073170731707315,14.08780487804878,5.082926829268293,0.5403,0.5735,0.6052,-1.0,0.5751295336787565,2.29,2.71,3.49,2.74,3.63,3.25,0,,,,,,,0.4597,0.4265,0.3948,1.2200000000000002,0.4248704663212435,,,,2.25,3.6,3.13,2.2,3.6,3.1,21,0.12932435571709516,0.142573645,0.146820505,0.15117898,16,-0.19080000000000008,yellow,1.3432353,1.3848271,0.041591883,0.20840811729431152,1.0991123270261638,1.1001369920468833,0.0010246650207195174,0.24897533497928048,1.1197314,1.3206453,0.2009139,0.04908609390258789,0.16882318205872662,0.3282684587948131,0.2857333430751812,0.38599819813000563,0.35290587,0.26518583,0.38190833,0.39175823,0.30158126,0.30666044,0.12837739499956652,0.13519825108692718,0.12375758877842191,0.38655491959329247,0.2841668131982171,0.32927825727438287,0.1289244415588014
106,12,18,0,12,4,1,-1.0,1.0033,1.1052157297621616,-0.75,-1.0,1.8971,-1.0,0,0.0,0.5515463917525772,1.6446067958784838,7.0,6.333605115723764,-10,1.0983555699208782,1.2878787878787878,0.1111111111111111,1.1767676767676767,12.686868686868687,4.98989898989899,3.888888888888889,10.545454545454545,0.7640648493758597,0.394,0.4283,0.4624,0.5515463917525772,0.4563367259023696,1.2088999999999999,1.2968155831762762,1.3847311663525523,0,4,Leverkusen,2.0,3.5,3.75,,,,2.05,3.4,3.5,44,28.0,0.25,1.86,1.92,2.01,1.74,2.14,3.44,3.73,1.95,2.01,2.2,1.78,2.2,3.6,3.96,38,-1.0,0.2849,0.2791,0.272,0.27559661817137493,28/02/16,D1,0,1,3,H,0.5406601548570567,,,,2,2.25,1,16,0.2807,0,14,7,0,2,H,1,1.1400000000000001,0.6882,1.6458758846192183,-0.75,-1.0,1.7844,2.66,3,1.0,0.4484536082474227,1.0797965859501408,9.0,5.468213055495491,1,0.8537336878914995,1.292929292929293,0.2878787878787879,1.005050505050505,11.757575757575758,4.404040404040404,4.601010101010101,12.898989898989898,1.0144946599620632,0.3211,0.2926,0.2656,0.4484536082474227,0.26806665592625534,1.0617999999999999,1.0201309262344367,0.9784618524688737,-0.25,1,5,Mainz,2.2,3.3,3.1,2.0,3.4,3.6,1.2427184466019416,11.713592233009711,4.320388349514563,1.5,14.072815533980583,5.08252427184466,0.3962,0.4085,0.4206,0.9199999999999999,0.49206349206349204,2.07,2.15,3.56,3.66,3.52,3.96,2,,,,,,,0.6038,0.5915,0.5794,-1.0,0.5079365079365078,,,,2.0,3.6,3.75,2.0,3.4,3.75,21,0.3719848137871346,0.30807060500000005,0.3419278250000001,0.37657855999999995,16,-0.1471,green,1.2500412,1.7538315,0.50379026,-0.2537902593612671,1.099576796482558,1.1006974568160228,0.0011206603334648069,0.2488793396665352,1.1029668,1.458237,0.35527027,-0.10527026653289795,-0.036727062075876615,0.4705283892132699,0.23758526086603793,0.291886349920692,0.43398058,0.2665166,0.29950276,0.33461848,0.29286864,0.37251285,0.36141095324213757,0.33951779107790125,0.29074920599592824,0.3086691963686751,0.26565683364800347,0.425673940180999,0.3295683043854475
107,7,8,0,23,11,1,0.96,0.6188,0.7832397048713686,-0.75,-2.0,1.9641,0.94,3,1.0,0.4922279792746114,1.7810007437613806,4.0,5.106993395664127,1,0.9886014231301583,0.6464646464646465,-1.2323232323232325,1.878787878787879,14.227272727272728,4.641414141414142,4.883838383838384,11.16161616161616,0.9687431970087104,0.502,0.5025,0.503,0.4922279792746114,0.5049370367520709,1.5974,1.5654102308323838,1.533420461664768,1,8,Wolfsburg,1.85,3.75,4.2,,,,1.95,3.75,3.7,47,30.0,0.5,1.96,1.82,1.94,1.96,1.9,3.62,3.88,2.1,1.88,2.04,2.03,1.96,3.8,4.6,39,-1.0,0.2501,0.2535,0.2571,0.2661896335051678,01/03/16,D1,0,4,0,A,0.03462740769757888,,,,-4,-3.5,1,5,0.2807,0,6,2,1,0,A,2,-1.0,0.3667,0.8178671125689475,2.0,1.0,1.3818,-1.0,0,0.0,0.5077720207253886,0.9528096227334512,3.0,3.668077556727891,-10,0.6661573495278086,1.0,-0.5353535353535354,1.5353535353535355,9.33838383838384,3.414141414141414,5.772727272727273,13.712121212121213,1.2493302190851672,0.2479,0.2439,0.2399,0.5077720207253886,0.22887332974276112,1.0436999999999999,1.0081897221102283,0.9726794442204566,-0.5,0,13,Hannover,2.0,3.3,3.6,1.83,3.6,4.2,1.2415458937198067,11.714975845410628,4.318840579710145,1.5072463768115945,14.072463768115943,5.091787439613527,0.4918,0.4749,0.4578,0.8200000000000001,0.5185185185185185,2.04,1.94,3.68,4.28,3.75,3.81,-4,,,,,,,0.5082,0.5251,0.5422,-1.0,0.4814814814814815,,,,2.0,3.75,3.7,1.85,3.6,4.0,21,0.14873516932367942,0.154729205,0.153446985,0.152280505,16,-0.5537000000000001,red,1.2725766,2.529194,1.2566175,-0.756617546081543,1.0998507539943607,1.1005801889889653,0.0007294349946045386,0.49927056500539546,1.0266713,1.5340878,0.5074165,-0.007416486740112305,-0.08825448927208661,0.47012879931557955,0.25324936583496804,0.2766218348494522,0.4223091,0.30210122,0.27558962,0.34146672,0.30356535,0.35496795,0.17864156441511336,0.20483817115291147,0.26633295293998893,0.29789272494287466,0.2863053145503259,0.415801950572692,0.21501371246079512
108,2,19,0,8,3,1,0.37,0.7677,0.6587416940880264,-1.5,-1.0,1.4777,-1.0,1,0.75,0.5526992287917738,1.230345304970581,4.0,6.072182823553731,1,1.0426302228004887,1.0656565656565657,-0.30303030303030304,1.3686868686868687,12.84848484848485,4.883838383838384,5.696969696969698,14.439393939393938,1.0347553519561368,0.2127,0.2538,0.2802,0.5526992287917738,0.3043848672825537,0.46730000000000005,0.6882264800838537,0.9091529601677073,0,11,FC Koln,3.0,3.1,2.5,,,,2.9,3.1,2.5,47,30.0,-0.25,1.43,2.77,3.08,1.74,2.15,3.0,2.53,1.5,2.95,3.23,1.78,2.21,3.15,2.61,34,2.09,0.4184,0.3434,0.2956,0.3171907031229201,01/03/16,D1,1,1,1,D,0.7239182840064466,,,,0,-0.25,7,13,0.2807,0,14,3,0,1,H,2,-0.5,1.0104,1.382659978094473,0.25,0.0,1.1998,-1.0,1,0.25,0.44730077120822626,1.452463991906499,7.0,5.062705300580929,-10,0.7673555665503017,1.1666666666666667,0.3383838383838384,0.8282828282828283,12.212121212121213,3.3383838383838387,2.656565656565657,9.444444444444445,0.6949114619448653,0.3689,0.4028,0.4243,0.44730077120822626,0.37842442959452627,0.7127999999999999,0.9519189595059435,1.1910379190118872,0.25,0,16,Ingolstadt,2.7,3.1,2.6,3.1,3.0,2.4,1.2548076923076923,11.769230769230768,4.350961538461538,1.5,14.033653846153847,5.076923076923077,0.1162,0.2271,0.3504,-1.0,0.3404761904761905,3.22,3.22,3.09,2.59,3.06,2.61,0,,,,,,,0.8838,0.7729,0.6496,0.42999999999999994,0.6595238095238095,,,,3.1,3.1,2.55,3.2,2.88,2.5,21,0.11792759817228018,0.09066425,0.11333114000000002,0.12924325,16,0.24549999999999983,yellow,0.79618275,1.3992113,0.60302854,-0.8530285358428955,1.1003890379893928,1.0992048090681668,-0.0011842289212260493,-0.24881577107877395,1.0682037,1.1938843,0.12568057,-0.3756805658340454,-0.4925082909185716,0.35800612955872224,0.26685297952749637,0.37514089091378117,0.44201732,0.23052272,0.32745996,0.34957793,0.2952637,0.3551584,0.13444953841860113,0.15130466727026404,0.12417109572963714,0.3507262618798603,0.26421313639037575,0.38506061166387134,0.13564028888835414
109,0,11,0,5,3,2,0.8200000000000001,0.6882,1.7769647760220924,2.25,2.0,1.7844,23.43,3,1.0,0.5272727272727271,0.22079559759660294,9.0,5.064816208764347,1,0.876264530512553,1.2424242424242424,-0.11616161616161617,1.3585858585858588,9.954545454545455,3.6010101010101008,4.904040404040404,14.303030303030303,0.9719358775661162,0.0375,0.0406,0.043,0.5272727272727271,0.04010352229073917,0.3879999999999999,0.45465712222329335,0.5213142444465868,1,5,Mainz,21.0,9.0,1.13,,,,17.5,8.0,1.13,47,31.0,-2.5,3.14,1.34,20.75,1.82,2.03,8.75,1.12,3.3,1.39,26.0,1.85,2.1,10.0,1.15,37,-1.0,0.1218,0.1182,0.1157,0.10048503072438542,02/03/16,D1,0,2,1,A,-0.7207871630447342,,,,-1,-3.5,11,11,0.2807,0,16,6,1,0,A,1,-1.0,1.3964,1.0561776129773581,0.75,2.0,2.9959,-1.0,0,0.0,0.4727272727272727,2.678719371679011,10.0,9.468104490313957,-10,1.9710235631590742,3.186868686868687,2.888888888888889,0.29797979797979796,24.575757575757574,10.570707070707071,2.585858585858586,6.015151515151516,0.47457991469683114,0.8407,0.8412,0.8412,0.4727272727272727,0.8594114469848754,2.5883999999999996,2.7286898700575715,2.8689797401151433,2.5,0,0,Bayern Munich,15.0,7.0,1.15,23.0,8.5,1.13,1.2535885167464116,11.751196172248804,4.344497607655502,1.4976076555023923,14.033492822966506,5.0669856459330145,0.5715,0.6166,0.6584,0.3400000000000001,0.7008928571428572,22.0,24.43,9.75,1.14,9.9,1.14,-1,,,,,,,0.4285,0.3834,0.3416,-1.0,0.2991071428571429,,,,22.0,10.0,1.12,19.0,8.5,1.12,21,0.8299946415636413,0.81659137,0.8140329,0.8116375249999999,16,2.2003999999999997,red,1.9647423,0.73412365,-1.2306187,-1.2693812847137451,1.1035224827792924,1.0974384615887267,-0.006084021190565725,-2.4939159788094343,2.4027343,0.7189804,-1.683754,-0.8162460327148438,-1.5265144320793411,0.09547257028869632,0.1184984325737323,0.7860289971375712,0.08556759,0.090316474,0.824116,0.7760142,0.14961308,0.07437272,0.7180057277206164,0.7576769512641324,0.7294919672342903,0.7953863991745395,0.11947599647345031,0.08513762918727875,0.7348063634813093
110,4,16,0,13,7,1,0.9199999999999999,0.8505,1.1657943180538,0.0,2.0,2.9974,0.5800000000000001,3,1.0,0.5025906735751295,2.0955405328137435,10.0,8.577842459117658,1,1.1629412288496834,1.7222222222222223,0.4444444444444445,1.2777777777777777,13.333333333333334,4.555555555555555,4.222222222222222,10.833333333333334,0.8151407424010275,0.6952,0.6566,0.6048,0.5025906735751295,0.6188274930836253,2.5231,2.094299895219711,1.6654997904394222,1,3,Dortmund,1.4,4.75,8.0,,,,1.4,4.75,7.0,47,31.0,1.25,2.22,1.65,1.4,1.92,1.94,4.72,7.87,2.35,1.71,1.44,1.96,1.99,5.0,8.68,38,-1.0,0.172,0.1993,0.2402,0.23905805356286752,02/03/16,D1,0,2,0,A,0.1428839127919177,,,,-2,-0.75,2,12,0.25,0,5,1,1,0,A,0,-1.0,0.4743,1.3086782308457177,0.25,0.0,1.6219,-1.0,0,0.0,0.49740932642487046,0.6654014136233886,4.0,3.0565190936316315,-10,0.5774235947981426,0.5959595959595959,-1.111111111111111,1.707070707070707,9.752525252525253,2.9393939393939394,4.474747474747475,12.904040404040403,1.1392057877843738,0.1329,0.1441,0.155,0.49740932642487046,0.142114453353507,1.0213999999999999,0.8625904530749982,0.7037809061499963,-1.25,0,2,Darmstadt,1.4,4.4,7.3,1.4,4.5,7.5,1.2571428571428571,11.71904761904762,4.338095238095238,1.4952380952380953,14.042857142857143,5.071428571428571,0.6873,0.5671,0.4222,-1.0,0.5736434108527132,1.43,1.58,4.09,6.88,4.98,8.39,-2,,,,,,,0.3127,0.4329,0.5778,1.2200000000000002,0.4263565891472868,,,,1.4,5.0,8.0,1.44,4.5,7.0,22,0.08274449894043984,0.05531320999999999,0.06934418500000002,0.09010401999999999,16,-1.5017,red,1.0220265,2.751287,1.7292604,-0.4792604446411133,1.0994259905079176,1.101001246666076,0.0015752561581583446,1.2484247438418417,0.78806174,1.7430478,0.9549861,0.2950139045715332,0.3547260679240872,0.4996240881785921,0.2515411689128698,0.24883474290853794,0.54282486,0.33876777,0.11840738,0.14004704,0.20948125,0.6504717,0.1561473912047317,0.1115147133644856,0.07089160268039107,0.1690963900105359,0.26659673002846446,0.5643068799609996,0.10921104198195701
111,3,14,0,11,3,2,-1.0,0.3923,0.40182900001631505,0.25,0.0,1.6825,-1.0,0,0.0,0.4844559585492228,1.0035585036139478,2.0,4.97724156275131,-10,0.948027398602153,0.8838383838383838,-0.702020202020202,1.5858585858585859,11.176767676767676,4.818181818181818,5.161616161616162,12.111111111111112,0.9739454312625045,0.1454,0.2005,0.2695,0.4844559585492228,0.2419782457484451,0.6659000000000002,0.7398896311080384,0.8138792622160766,0,10,Ein Frankfurt,4.33,3.6,1.85,,,,4.25,3.6,1.8,47,30.0,-0.5,1.79,2.0,4.34,1.99,1.87,3.5,1.86,1.9,2.1,4.75,2.03,1.92,3.63,1.93,39,-1.0,0.2384,0.2776,0.3134,0.27762376636861263,02/03/16,D1,0,0,2,H,0.7968004072938485,,,,2,1.5,2,17,0.25,0,11,6,0,0,D,3,0.8700000000000001,1.0166,1.1986294073101635,1.5,1.0,1.8133,1.04,3,1.0,0.5155440414507771,1.7188177300174399,5.0,4.1714311108222075,1,0.7528609391618168,1.2424242424242424,0.6464646464646465,0.5959595959595959,9.51010101010101,3.8989898989898992,3.0757575757575757,9.308080808080808,0.6809887109493731,0.6163,0.5218,0.4171,0.5155440414507771,0.4803979878829424,1.6709999999999998,1.381090232774436,1.0911804655488722,0.5,1,9,Hertha,4.2,3.5,1.8,4.33,3.4,1.85,1.2606635071090047,11.725118483412322,4.350710900473934,1.4881516587677723,14.0,5.052132701421801,0.4137,0.356,0.2976,-1.0,0.4722955145118733,4.54,4.05,3.53,2.04,3.6,1.92,2,,,,,,,0.5863,0.644,0.7024,0.79,0.5277044854881265,,,,4.3,3.6,1.9,4.33,3.5,1.85,22,0.16426986120579484,0.08416889000000001,0.13445779999999996,0.20620132999999996,16,1.0050999999999997,green,1.4516344,1.6138824,0.16224802,-0.6622480154037476,1.1011207074473062,1.0985187751687224,-0.0026019322785837407,-0.49739806772141626,1.335257,1.0768828,-0.2583742,-0.24162578582763672,-0.46709062298426685,0.25403942198437673,0.2699179346521286,0.4760426433634946,0.17651966,0.37136644,0.4521139,0.46379203,0.274296,0.261912,0.16953366974783524,0.16566918670616904,0.17805844046429264,0.46398285533826183,0.30519345386689195,0.23082369079484613,0.17029697780173872
112,6,15,0,14,3,4,-1.0,0.601,0.97009557997729,0.25,0.0,1.668,-1.0,0,0.0,0.5103626943005183,1.1621173658230086,4.0,4.123305045976645,-10,1.0360022772944155,1.292929292929293,0.2727272727272727,1.02020202020202,11.712121212121213,4.676767676767677,5.6818181818181825,18.373737373737374,1.0851276558681613,0.3367,0.4103,0.4777,0.5103626943005183,0.29787418435772345,1.1109999999999998,1.3923503022478672,1.6737006044957345,0,1,Augsburg,3.3,3.4,2.25,,,,2.85,3.4,2.35,47,30.0,-0.25,2.07,1.74,3.05,1.89,1.97,3.45,2.28,2.2,1.8,3.3,1.94,2.02,3.62,2.4,40,-1.0,0.2826,0.2624,0.2413,0.2684948127498384,02/03/16,D1,0,1,2,H,-0.09268008235513248,,,,1,0.75,7,9,0.25,0,14,7,1,1,D,2,0.97,0.557,0.8774154976221575,-0.0,-2.0,1.5514,1.2599999999999998,3,1.0,0.4896373056994819,1.5693878214271528,4.0,4.55884357050931,1,0.7596452445659437,1.2323232323232325,-0.24242424242424243,1.4747474747474747,10.85858585858586,3.53030303030303,5.8686868686868685,15.227272727272728,1.2875712986381282,0.3807,0.3273,0.281,0.4896373056994819,0.43363100289243817,1.2004,1.2145457831948288,1.2286915663896574,0.25,1,14,Hoffenheim,2.75,3.3,2.4,3.0,3.4,2.25,1.2547169811320755,11.721698113207546,4.34433962264151,1.4905660377358487,13.985849056603774,5.056603773584905,0.407,0.4833,0.5546,0.74,0.5433070866141733,3.22,3.29,3.65,2.26,3.62,2.3,1,,,,,,,0.593,0.5167,0.4454,-1.0,0.45669291338582685,,,,3.1,3.6,2.25,2.9,3.4,2.38,22,0.20475143529570222,0.24844968999999995,0.31043569000000004,0.372579145,16,0.08940000000000015,green,1.501351,1.4488196,-0.05253136,-0.19746863842010498,1.1000700283797673,1.099691266111533,-0.0003787622682343006,-0.2496212377317657,1.3828454,1.255436,-0.12740946,-0.12259054183959961,-0.18989347266382342,0.3552776608418725,0.2674032861934654,0.3773190529646621,0.31635836,0.27100047,0.41264114,0.4273115,0.28946123,0.28322724,0.25697688904704885,0.22253653114129301,0.20409489516251833,0.40575723355022225,0.27595499538536045,0.3182877511962024,0.22721578534352005
113,6,8,0,11,4,1,1.1800000000000002,0.0,0.368806050952037,-0.25,0.0,1.7331,4.94,3,1.0,0.44102564102564096,0.7170991604942877,2.0,5.422904518071746,1,0.9878207688420959,1.222222222222222,-1.0555555555555556,2.277777777777778,12.611111111111112,3.9444444444444446,5.777777777777779,14.722222222222221,1.203873542012394,0.1228,0.1409,0.1611,0.44102564102564096,0.16519757051428466,0.7898000000000001,0.8101599054004854,0.8305198108009708,1,6,Werder Bremen,7.0,4.75,1.44,,,,6.75,4.75,1.4,47,31.0,-1.0,2.64,1.46,6.77,2.18,1.72,4.63,1.45,2.75,1.5,7.35,2.25,1.76,5.0,1.51,37,-1.0,0.1884,0.2041,0.2204,0.22150644895143365,02/03/16,D1,0,4,1,A,0.3548224908843689,,,,-3,-4.0,9,15,0.25,0,16,6,1,0,A,1,-1.0,0.9433,0.7236285418364059,-2.25,-2.0,1.9222,-1.0,0,0.0,0.558974358974359,2.061394390554279,4.0,5.527697939952594,-10,1.0404523927694447,1.6464646464646464,0.8181818181818182,0.8282828282828283,14.66161616161616,5.02020202020202,2.878787878787879,8.030303030303031,0.6707183457621758,0.6888,0.655,0.6185,0.558974358974359,0.6132959805342818,2.1722,2.0211193618460137,1.870038723692027,1.0,0,4,Leverkusen,7.0,4.0,1.45,6.5,4.5,1.44,1.2535211267605635,11.732394366197184,4.338028169014085,1.4929577464788732,13.985915492957746,5.065727699530516,0.5682,0.538,0.5065,0.45999999999999996,0.6439024390243903,7.33,5.94,4.43,1.6,4.97,1.47,-3,,,,,,,0.4318,0.462,0.4935,-1.0,0.35609756097560974,,,,6.5,5.0,1.45,6.0,4.5,1.5,22,0.5365135280073795,0.6219626399999999,0.583538905,0.54314773,16,1.3824,red,2.1571507,1.1781924,-0.97895837,-0.0210416316986084,1.104782193013697,1.0965269558621416,-0.008255237151555406,-0.9917447628484446,2.0120902,0.93021643,-1.0818738,0.08187377452850342,-0.31030420667284986,0.13916914048905077,0.19884871261419426,0.661982146896755,0.12717399,0.1943034,0.67852265,0.6365147,0.21394682,0.14953847,0.5896250657481984,0.6111091387259684,0.5642179142156216,0.6590065055416144,0.2023663084278556,0.13862720093169115,0.5881263494959266
114,4,14,0,9,3,2,-1.0,0.034,1.0914922455354048,-2.0,-1.0,2.0627,-1.0,0,0.0,0.5284974093264249,1.1493370551290998,7.0,6.413238416152303,-10,1.2452201986472402,1.7121212121212122,-0.4090909090909091,2.121212121212121,13.075757575757576,5.656565656565657,6.328282828282828,15.313131313131313,1.2341216174858376,0.2508,0.2803,0.3125,0.5284974093264249,0.30146545708304257,1.801,1.803262124227353,1.8055242484547063,0,7,Stuttgart,3.4,3.8,2.05,,,,3.3,3.4,2.1,47,30.0,-0.5,2.84,1.4,3.26,1.82,2.04,3.81,2.05,2.95,1.45,3.47,1.86,2.1,4.07,2.1,36,-1.0,0.1868,0.1951,0.2036,0.24494068387997206,02/03/16,D1,0,0,4,H,-0.03502554308788408,,,,4,3.5,2,9,0.25,0,14,6,0,1,H,1,1.04,0.2617,1.0564667024475207,-0.25,0.0,2.4739,1.1600000000000001,3,1.0,0.4715025906735752,1.6057222609909279,7.0,6.625859559778904,1,1.228872993473709,2.2222222222222223,0.888888888888889,1.3333333333333333,14.777777777777777,6.222222222222222,5.0,14.055555555555557,1.1449898879162066,0.5624,0.5246,0.4839,0.4715025906735752,0.45359385903698524,2.6899,2.4752972283143677,2.2606944566287357,0.5,1,17,M'gladbach,3.3,3.3,2.1,3.3,3.8,2.0,1.266355140186916,11.728971962616823,4.336448598130841,1.4906542056074767,13.995327102803737,5.070093457943925,0.8254,0.7999,0.7714,0.3999999999999999,0.6698113207547169,3.41,3.25,4.0,2.16,4.01,2.1,4,,,,,,,0.1746,0.2001,0.2286,-1.0,0.330188679245283,,,,3.2,4.0,2.1,3.1,4.0,2.05,22,0.19472054634819091,0.1271972,0.15228662500000004,0.18200773,16,0.8889000000000002,green,2.2302217,1.4320885,-0.79813325,0.2981332540512085,1.10277111220539,1.098641457962408,-0.0041296542429820615,-0.49587034575701794,1.849705,1.1864557,-0.66324925,0.16324925422668457,-0.011495945826374957,0.25783212418523493,0.27029897079022214,0.4718689050245427,0.24896452,0.23357916,0.51745635,0.5290489,0.26358172,0.2073694,0.17269992887092303,0.14741584403822472,0.13239848521170972,0.5061247258043337,0.25581995084931947,0.23805534818161547,0.1502915617176892
