,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Referee,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,Res,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
128,7,13,0,12,6,3,0.75,0.4863,0.8386949838776024,-0.75,0.0,2.0009,2.46,3,1.0,0.5454545454545455,1.1440681073232972,6.0,7.153971485866939,1,0.9049676451578356,1.0111111111111113,-0.26666666666666666,1.277777777777778,11.188888888888888,3.5,4.555555555555555,10.955555555555556,0.8922973833930264,0.1602,0.2071,0.2635,0.5454545454545455,0.2832525499915673,0.9325000000000001,0.9965542588907662,1.0606085177815323,1,1,Chelsea,3.9,3.5,2.1,,,,4.0,3.3,2.05,46.0,28.0,-0.5,1.87,1.94,3.76,1.75,2.1,3.43,2.04,1.96,2.02,4.0,1.83,2.21,3.62,2.2,41.0,-1.0,0.204,0.2311,0.2564,0.2943104573485954,24/01/16,E0,0,1,0,A,0.23978595249668888,,,,-1,-1.5,6,14,0.2937,1,9,1,1,0,A,1,-1.0,1.0684,1.0784809363742913,-0.25,0.0,2.2661,-1.0,0,0.0,0.4545454545454546,1.5616214353281075,8.0,7.4178409002712,-10,1.1677750869666705,1.6777777777777778,1.0555555555555556,0.6222222222222222,15.611111111111112,5.533333333333334,4.822222222222223,12.511111111111111,0.989676233579451,0.6357,0.5618,0.4801,0.4545454545454546,0.4224369926598374,2.0734999999999997,1.7999712425445231,1.5264424850890466,0.5,0,6,Arsenal,3.3,3.25,2.2,3.6,3.4,2.0,1.1842105263157894,11.535087719298245,4.004385964912281,1.4649122807017543,13.824561403508772,4.530701754385965,0.5782,0.5297,0.4783,-1.0,0.49081364829396334,3.87,3.46,3.33,2.32,3.62,2.06,M Clattenburg,-1,,,,,,,0.4218,0.4703,0.5217,0.8700000000000001,0.5091863517060368,4.0,3.5,2.05,3.75,3.2,2.1,23,0.34608995993053915,0.55460529,0.47215482499999994,0.38646413,16,1.1409999999999996,red,1.1008747,0.8186171,-0.28225756,-0.2177424430847168,1.1008894473423259,0.9030453211791687,-0.19784412616315716,-0.30215587383684284,1.2815324,1.0118752,-0.26965725,-0.23034274578094482,-0.25008035423416813,0.23563010170797227,0.2888241443798989,0.47554575391212894,0.19914417,0.32663143,0.47422442,0.35839576,0.32657588,0.31502837,0.4052025527394101,0.4331294419100873,0.29881682605040183,0.4360553092016108,0.3140104821578016,0.24993421360764145,0.376371462025267
129,1,12,0,7,5,3,0.9299999999999999,0.6834,0.7999129757764001,0.75,1.0,1.4829,4.35,3,1.0,0.5012919896640827,0.8064316805580349,4.0,5.000543960569682,1,0.8652002061835316,0.7555555555555555,-0.5666666666666667,1.3222222222222222,10.4,3.9333333333333336,4.011111111111111,12.28888888888889,0.8936188943975605,0.1526,0.2315,0.3235,0.5012919896640827,0.18310516703969684,0.8576000000000001,1.0928478485505795,1.328095697101159,1,13,Swansea,5.5,3.8,1.73,,,,4.75,3.6,1.72,46.0,28.0,-0.75,1.86,1.95,5.31,1.93,1.94,3.75,1.68,1.91,2.04,5.77,2.03,1.99,4.0,1.75,41.0,-1.0,0.208,0.2332,0.2463,0.2571161794389443,24/01/16,E0,0,2,1,A,-0.16667142561075876,,,,-1,-1.75,7,5,0.2937,0,20,2,2,1,A,0,-1.0,0.6253,0.6332415501656413,0.75,0.0,2.3915,-1.0,0,0.0,0.4987080103359174,1.9364521400030206,3.0,4.73752867166608,-10,1.2030748178632202,2.3383838383838387,0.5151515151515151,1.8232323232323233,14.090909090909092,5.050505050505051,5.237373737373737,13.0,1.2971163895250681,0.6395,0.5353,0.4303,0.4987080103359174,0.5597786535213588,2.0018000000000002,1.784917881654811,1.568035763309622,0.75,0,2,Everton,4.7,3.6,1.7,5.25,3.6,1.67,1.1834061135371179,11.537117903930131,4.013100436681222,1.4585152838427948,13.80349344978166,4.5152838427947595,0.5446,0.5489,0.5531,0.95,0.48818897637795283,5.77,5.35,3.81,1.75,3.92,1.69,A Taylor,-1,,,,,,,0.4554,0.4511,0.4469,-1.0,0.5118110236220472,5.5,3.9,1.7,5.5,3.6,1.67,23,0.4903346545277135,0.5636082499999999,0.43856916999999995,0.321472825,16,1.1442,red,1.5687085,0.8492248,-0.71948373,-0.03051626682281494,1.1016829843317253,0.902216998385258,-0.19946598594646725,-0.5505340140535327,1.4966757,0.8502681,-0.6464076,-0.1035923957824707,-0.22821422555293946,0.1790271457939879,0.25105118992720593,0.5699216642788061,0.20544301,0.2643839,0.53017306,0.4834927,0.2848225,0.23168474,0.499403565378745,0.45620213206323257,0.4120367167933421,0.5278624766009056,0.26675253193509096,0.20538496662873482,0.4550259029969517
130,3,19,0,14,3,1,0.6000000000000001,0.9334,1.4642527577017184,1.5,1.0,1.9363,-1.0,1,1.0,0.5989974937343359,0.8590156007206231,9.0,6.146479801838544,1,0.9610316091481798,0.8282828282828283,-0.2272727272727273,1.0555555555555556,12.01010101010101,4.237373737373737,3.393939393939394,11.232323232323232,0.768287233149733,0.2296,0.2872,0.3496,0.5989974937343359,0.196947672275771,0.8984999999999999,1.024432525311157,1.1503650506223142,0,11,Southampton,5.25,3.75,1.75,,,,4.75,3.5,1.8,49.0,32.0,-1.0,1.74,2.07,5.0,1.6,2.39,3.58,1.76,1.81,2.14,5.62,1.63,2.48,3.75,1.83,42.0,2.65,0.2643,0.2755,0.2807,0.26817258389331006,02/02/16,E0,1,0,0,D,-0.7335081245033174,,,,0,-1.0,13,11,0.2667,0,21,11,0,0,D,2,-1.0,1.0378,0.730744633198401,-1.5,-1.0,2.141,-1.0,1,0.0,0.40100250626566414,1.872811815386067,5.0,6.8423355750359285,-10,1.0645949037368825,1.4696969696969697,0.8232323232323232,0.6464646464646465,14.545454545454547,5.02020202020202,4.944444444444444,12.616161616161618,1.0084704930047512,0.5061,0.4373,0.3697,0.40100250626566414,0.534879743830919,1.4743,1.3328052510017407,1.1913105020034818,1.0,0,6,Arsenal,4.5,3.5,1.75,5.0,3.5,1.73,1.1869565217391305,11.517391304347827,4.017391304347826,1.4565217391304348,13.830434782608696,4.504347826086956,0.4232,0.4191,0.415,-1.0,0.45669291338582685,5.39,4.97,3.65,1.83,3.72,1.76,L Mason,0,,,,,,,0.5768,0.5809,0.585,0.74,0.5433070866141733,5.2,3.75,1.75,5.0,3.2,1.8,24,0.16244236298773698,0.154426685,0.136857565,0.129449125,16,0.5758000000000001,yellow,1.7931068,0.7483972,-1.0447097,0.04470968246459961,1.1008746956032596,0.9034971750449243,-0.19737752055833524,-0.8026224794416648,1.4232297,0.81315494,-0.61007476,-0.3899252414703369,-0.38261267948246735,0.18706514548213612,0.26978785055456583,0.543147003963298,0.13953114,0.2528352,0.60763365,0.44607404,0.29450926,0.2594167,0.1650010182842798,0.19434379538540902,0.13313953598693518,0.5322848976700526,0.2723774421797131,0.19533766015023435,0.1607420068802934
131,3,15,0,8,4,4,0.8200000000000001,0.4054,0.8497304125067766,-0.0,0.0,1.7098,1.9700000000000002,3,1.0,0.5297157622739017,1.2887323943661972,5.0,5.884219190471925,1,0.9901535654124619,1.0555555555555556,-0.5,1.5555555555555554,12.722222222222223,3.7777777777777772,4.333333333333333,12.444444444444443,0.9633481439155624,0.2141,0.2877,0.3636,0.5297157622739017,0.3299798792756539,0.8351999999999999,1.0570581211650674,1.2789162423301346,1,0,Bournemouth,3.2,3.3,2.45,,,,2.9,3.2,2.4,49.0,31.0,-0.25,1.63,2.24,3.12,1.82,2.05,3.19,2.42,1.68,2.37,3.33,1.85,2.11,3.32,2.5,42.0,-1.0,0.2659,0.2698,0.2656,0.2987927565392354,02/02/16,E0,0,2,1,A,-0.8497304125067766,,,,-1,-1.25,5,11,0.2667,0,14,3,1,1,D,3,-1.0,0.8746,0.0,-1.75,-2.0,1.6048,-1.0,0,0.0,0.47028423772609823,1.4124748490945673,0.0,4.088703417103698,-10,0.9263337602198031,1.111111111111111,-0.16666666666666666,1.2777777777777777,12.888888888888888,4.666666666666667,4.277777777777778,13.0,1.0929212752018715,0.52,0.4425,0.3708,0.47028423772609823,0.37122736418511065,1.4661,1.3801234618303329,1.2941469236606657,0.25,0,17,Crystal Palace,3.0,3.2,2.3,3.1,3.1,2.4,1.1818181818181819,11.528138528138529,4.012987012987013,1.4502164502164503,13.86147186147186,4.532467532467533,0.4043,0.44,0.4748,1.2400000000000002,0.42118863049095606,3.23,2.97,3.28,2.64,3.25,2.48,M Jones,-1,,,,,,,0.5957,0.56,0.5252,-1.0,0.578811369509044,3.25,3.25,2.45,3.0,3.1,2.5,24,0.2933683590476461,0.44401940500000003,0.35158877,0.27124880000000007,16,0.6309,red,1.118645,1.3535228,0.23487782,-0.4848778247833252,1.0992805942974302,0.9051652680335469,-0.19411532626388328,-0.05588467373611672,1.1578437,1.1137904,-0.044053316,-0.205946683883667,-0.2489030608010363,0.3269861173914834,0.3125135879880531,0.3605002946204635,0.32454866,0.32652548,0.3489259,0.35180894,0.33083594,0.31735513,0.29145407430261555,0.2889919131758263,0.29488677541694575,0.3537450395208827,0.32329166866561915,0.3229633017476057,0.2917571286088227
132,12,7,0,14,2,1,-1.0,0.6444,0.6271713304382682,0.5,1.0,1.885,-1.0,0,0.0,0.4805194805194806,1.398972596228797,4.0,6.3778425541307735,-10,1.2087012075903623,1.4444444444444444,-0.16666666666666666,1.6111111111111114,13.888888888888888,4.833333333333333,4.055555555555556,10.0,0.8846625996999131,0.1896,0.2795,0.3899,0.4805194805194806,0.3675078804378824,1.0403,1.2042214369793975,1.368142873958795,0,19,Liverpool,2.88,3.4,2.63,,,,2.8,3.2,2.6,48.0,30.0,0.0,1.76,2.06,2.81,2.0,1.85,3.28,2.58,1.83,2.15,2.9,2.06,1.9,3.51,2.65,43.0,-1.0,0.2128,0.2438,0.2609,0.29644895491514983,02/02/16,E0,0,0,2,H,0.6849854976132985,,,,2,2.0,3,6,0.2667,0,13,6,0,0,D,0,0.8500000000000001,0.8447,1.3121568280515667,2.5,3.0,2.39,1.92,3,1.0,0.5194805194805195,1.3045784488560532,8.0,6.096832199455358,1,0.9994484109036348,1.595959595959596,0.6414141414141414,0.9545454545454546,13.04040404040404,4.47979797979798,3.9696969696969693,11.747474747474747,0.954921755578136,0.5976,0.4767,0.3492,0.5194805194805195,0.33604316464696776,2.0123,1.6464143868474168,1.2805287736948336,-0.0,1,3,Leicester,2.6,3.2,2.6,2.7,3.3,2.5,1.1853448275862069,11.512931034482756,4.012931034482759,1.4482758620689655,13.862068965517244,4.525862068965517,0.5885,0.5425,0.4937,-1.0,0.46073298429319376,2.88,2.67,3.31,2.92,3.44,2.62,A Marriner,2,,,,,,,0.4115,0.4575,0.5063,0.76,0.5392670157068064,2.9,3.3,2.63,2.8,3.1,2.62,24,0.2879503606979793,0.09893695999999999,0.17598157,0.28778132500000003,16,0.9720000000000002,green,1.1390796,1.3979523,0.25887275,-0.25887274742126465,1.0997447327312135,0.9055820952356818,-0.19416263749553175,0.19416263749553175,0.9786189,1.2527311,0.27411216,-0.27411216497421265,-0.11294075829998185,0.31409236698096865,0.32506940680397245,0.3608382262150589,0.35061485,0.29776338,0.35162178,0.3047589,0.35504365,0.3401974,0.25359089403180984,0.2716625451786272,0.29954723957895624,0.3390729697995763,0.32595881130182974,0.33496820896448654,0.2745141234608241
133,5,13,0,10,0,1,-1.0,0.962,0.7676550315415217,-2.5,-3.0,1.5959,-1.0,0,0.0,0.5677749360613811,0.6854709295148746,4.0,5.210673851726906,-10,0.8301821262799545,0.9444444444444443,-0.4444444444444444,1.388888888888889,9.611111111111112,3.388888888888889,5.111111111111111,17.166666666666668,1.1267789639999048,0.1737,0.1717,0.1693,0.5677749360613811,0.14516726330082705,0.5035000000000001,0.5396638686559286,0.5758277373118572,0,8,Stoke,5.75,3.75,1.7,,,,5.5,3.7,1.67,49.0,32.0,-1.0,1.63,2.25,5.73,1.69,2.22,3.67,1.67,1.67,2.34,6.26,1.74,2.3,3.83,1.75,42.0,-1.0,0.3372,0.3161,0.2973,0.24996913961239353,02/02/16,E0,0,0,3,H,0.2297804739733773,,,,3,2.0,2,13,0.2667,0,15,5,0,2,H,2,1.2200000000000002,1.0924,0.997435505514899,-1.5,-1.0,1.7543,0.6200000000000001,3,1.0,0.43222506393861887,2.064559930872732,7.0,7.017997616183154,1,0.7735440370672578,1.005050505050505,0.47979797979797983,0.5252525252525252,13.15151515151515,2.9545454545454546,2.5303030303030303,7.358585858585858,0.5876820543194597,0.4891,0.5123,0.5334,0.43222506393861887,0.6048635970867794,1.059,1.1617000949761647,1.2644001899523294,1.0,1,4,Man United,4.5,3.5,1.75,5.75,3.6,1.65,1.1802575107296138,11.523605150214593,4.0042918454935625,1.4506437768240346,13.858369098712446,4.532188841201717,0.207,0.2431,0.2802,1.25,0.42010309278350516,6.17,6.75,3.92,1.62,3.82,1.68,R East,3,,,,,,,0.793,0.7569,0.7198,-1.0,0.5798969072164949,6.25,3.6,1.7,6.0,3.5,1.67,24,0.08860315562072534,0.14559525000000004,0.13364892500000003,0.12318902500000001,16,0.5554999999999999,green,1.453389,0.7865342,-0.66685486,-0.3331451416015625,1.1036130014800776,0.9009620357795768,-0.20265096570050078,-0.7973490342994992,1.7366996,0.586378,-1.1503216,0.1503216028213501,-0.3267241910265705,0.16226378379879047,0.2562022882268708,0.5815339279743386,0.116764046,0.25718182,0.6260541,0.5833431,0.23114185,0.18551505,0.10072169448464337,0.07673468887684187,0.10400940983028673,0.596977041581351,0.24817532061092992,0.15484762539008476,0.0932026479735753
134,8,9,0,17,6,2,1.08,1.1917,0.9842547325573996,1.75,2.0,2.2907,0.75,3,1.0,0.46253229974160204,1.9278803772308684,7.0,7.111980027580691,1,1.3822192352267102,1.707070707070707,0.8232323232323232,0.8838383838383838,14.944444444444445,5.661616161616162,2.813131313131313,10.828282828282829,0.6771906279167901,0.6606,0.6029,0.5346,0.46253229974160204,0.5604794668647813,2.1491000000000002,1.836177857764633,1.5232557155292659,1,14,Tottenham,1.85,3.75,4.5,,,,1.85,3.4,4.25,48.0,31.0,0.75,1.91,1.89,1.84,2.08,1.79,3.64,4.37,1.97,1.97,1.9,2.14,1.83,3.88,4.8,42.0,-1.0,0.1954,0.2249,0.2592,0.24644197663652445,02/02/16,E0,0,3,0,A,-0.2525747514713039,,,,-3,-2.25,6,8,0.2667,0,10,2,2,0,A,2,-1.0,0.1416,0.7316799810860957,-0.5,-1.0,1.8144,-1.0,0,0.0,0.537467700258398,0.8256776461326075,3.0,4.100153178370196,-10,0.8476502704794964,1.5252525252525253,0.2272727272727273,1.2979797979797978,10.83838383838384,3.54040404040404,3.4747474747474745,10.282828282828284,0.9377326715544446,0.1439,0.1722,0.2062,0.537467700258398,0.19307855649869435,0.8894,0.8629502120762134,0.8365004241524268,-0.75,0,5,Norwich,1.9,3.45,3.8,1.83,3.6,4.2,1.1752136752136753,11.517094017094017,3.9871794871794872,1.4572649572649572,13.863247863247864,4.534188034188034,0.5854,0.5062,0.4197,0.8899999999999999,0.5026315789473684,1.85,1.75,3.98,5.08,3.79,4.57,K Friend,-3,,,,,,,0.4146,0.4938,0.5803,-1.0,0.4973684210526315,1.83,3.75,4.75,1.83,3.4,4.5,24,0.11522881401354322,0.06791585,0.093670625,0.1295578,16,-1.2597000000000003,red,1.111469,2.068737,0.957268,-0.20726799964904785,1.0990435915649241,0.9095748102121974,-0.1894687813527267,0.9394687813527267,0.8010219,1.5392979,0.73827606,0.011723935604095459,0.2479749057692581,0.6149715149816868,0.21585986205342816,0.16916862296488516,0.552564,0.26517722,0.18225874,0.2081784,0.33507895,0.4567426,0.0884324786356665,0.11670859339373174,0.16923340057572034,0.18653525467523813,0.27203867895206946,0.5414260514715313,0.12254272691958913
135,4,15,0,6,2,4,0.0,0.993,0.9665090112883628,-0.75,0.0,2.5096,0.47,3,0.5,0.5515463917525772,2.1966942797691495,8.0,8.277212014129024,0,1.2094191132479266,1.005050505050505,-0.0505050505050505,1.0555555555555556,16.358585858585858,4.959595959595959,3.0555555555555554,8.83838383838384,0.6745326568116657,0.6799,0.6374,0.581,0.5515463917525772,0.6655412037218799,2.5096,2.0771274249999343,1.6446548499998688,1,18,Man City,1.45,4.75,8.0,,,,1.48,4.5,6.75,48.0,32.0,1.0,2.21,1.66,1.47,1.74,2.14,4.49,7.06,2.32,1.71,1.5,1.79,2.21,4.8,8.0,41.0,-1.0,0.1758,0.2036,0.2443,0.20007066860350992,02/02/16,E0,0,1,0,A,0.7195945042140679,,,,-1,0.0,8,6,0.2667,0,11,2,1,0,A,1,0.0,0.0,1.6861035155024306,0.0,0.0,1.8085,-1.0,0,0.5,0.4484536082474227,0.6032350516273409,7.0,4.151583776227474,0,0.7915143087198582,1.1212121212121213,0.11616161616161617,1.005050505050505,11.333333333333334,3.5151515151515156,5.136363636363636,14.005050505050505,1.1495318498265832,0.1444,0.159,0.1746,0.4484536082474227,0.13438812767461034,1.0822,0.9284631214930892,0.7747262429861783,-1.0,0,12,Sunderland,1.5,4.0,6.1,1.44,4.5,6.5,1.1829787234042553,11.540425531914893,3.9957446808510633,1.451063829787234,13.846808510638297,4.523404255319149,0.6958,0.5781,0.4353,-1.0,0.5710594315245477,1.48,1.47,4.89,7.28,4.73,7.5,S Attwell,-1,,,,,,,0.3042,0.4219,0.5647,1.21,0.42894056847545214,1.45,4.75,8.0,1.5,4.0,7.0,24,0.06496142763384825,0.061689700000000014,0.07837988000000001,0.102981185,16,-1.4273999999999998,red,0.9917421,2.051818,1.0600758,-0.06007575988769531,1.100037486581658,0.9085746848256288,-0.19146280175602925,1.1914628017560291,0.68225956,1.7652161,1.0829566,-0.08295655250549316,0.3494768297876136,0.6903809806887157,0.16610549044936607,0.14351352886191837,0.7547772,0.124997705,0.12022509,0.09585389,0.2716124,0.6325337,0.058230035042841105,0.037294144614362645,0.072109722221041,0.11986416772283393,0.18757186714917326,0.6925639676115197,0.05444216712085485
136,7,13,0,18,4,0,0.355,0.684,1.2404844085502058,1.75,1.0,1.5017,-1.0,1,0.75,0.5626598465473145,1.230345304970581,6.0,4.8368201636749255,1,0.877031884092065,0.8282828282828283,-0.4696969696969697,1.2979797979797978,9.929292929292929,4.025252525252525,3.8282828282828283,13.34848484848485,0.9045216348739015,0.2667,0.3194,0.3731,0.5626598465473145,0.3043848672825537,0.8079000000000001,0.9346927848552494,1.0614855697104988,0,13,Swansea,3.1,3.1,2.63,,,,2.9,3.1,2.5,49.0,30.0,-0.25,1.45,2.71,3.01,1.71,2.2,3.01,2.61,1.5,2.91,3.25,1.75,2.26,3.1,2.7,38.0,2.09,0.3131,0.3115,0.3059,0.3171907031229201,02/02/16,E0,1,1,1,D,-0.04181638761511497,,,,0,-0.25,7,12,0.2667,0,17,7,0,0,D,0,-0.5,0.6938,1.1986680209350908,-0.25,0.0,1.5135,-1.0,1,0.25,0.4373401534526854,1.452463991906499,5.0,4.171296733268531,-10,0.7357625517904536,1.1666666666666667,-0.05555555555555556,1.2222222222222223,10.5,3.0,3.944444444444444,12.111111111111112,1.0237796955810772,0.4201,0.3691,0.321,0.4373401534526854,0.37842442959452627,1.0962,1.0289050484376117,0.9616100968752231,0.25,0,9,West Brom,2.85,3.05,2.5,3.0,2.9,2.6,1.1822033898305084,11.516949152542374,3.98728813559322,1.444915254237288,13.834745762711867,4.512711864406779,0.2974,0.3135,0.3296,-1.0,0.34855769230769235,3.14,3.22,3.09,2.59,3.04,2.68,N Swarbrick,0,,,,,,,0.7026,0.6865,0.6704,0.44999999999999996,0.6514423076923078,3.1,3.0,2.7,2.9,3.0,2.62,24,0.11792759817228018,0.12383312500000002,0.119125585,0.12112230499999999,16,0.2883,yellow,1.0353806,0.8488145,-0.18656611,-0.06343388557434082,1.0987589013808028,0.9041244766407298,-0.19463442474007298,-0.055365575259927025,0.95202494,0.9753378,0.023312867,-0.27331286668777466,-0.13070410917401418,0.2866183873554359,0.3096818698106781,0.403699742833886,0.3181821,0.2386159,0.443202,0.3455446,0.34491667,0.30953872,0.12256179116718821,0.14883392931043504,0.10760764774292442,0.3974821127388588,0.29773814720109354,0.30477974006004765,0.12544135994920852
137,5,11,1,6,2,0,-1.0,0.3865,1.0744918735174656,0.25,0.0,1.3478,-1.0,0,0.0,0.5526992287917738,0.8692997622649665,5.0,4.653362322445454,-10,0.7839364035087719,0.7222222222222223,-1.2222222222222223,1.9444444444444444,9.777777777777779,3.3333333333333335,5.055555555555556,13.388888888888888,1.118566013616436,0.0905,0.1398,0.1943,0.5526992287917738,0.19764426194078236,0.5397000000000001,0.7588652937055289,0.9780305874110579,0,10,Aston Villa,4.75,3.5,1.91,,,,4.1,3.5,1.85,49.0,30.0,-0.75,1.68,2.16,4.42,1.74,2.15,3.46,1.88,1.74,2.26,4.87,1.77,2.21,3.57,1.95,42.0,-1.0,0.193,0.2119,0.2246,0.2763669764426194,02/02/16,E0,0,0,2,H,0.683750571433754,,,,2,1.25,5,9,0.2667,0,25,6,0,0,D,3,1.15,0.8081,1.7582424449512195,0.75,0.0,2.1035,0.8600000000000001,3,1.0,0.44730077120822626,1.8543332612924144,7.0,3.9812484450596957,1,1.1560703586647763,1.5353535353535355,0.4090909090909091,1.1262626262626263,15.272727272727272,5.747474747474747,3.9040404040404035,13.86868686868687,1.0559951409457988,0.7165,0.6483,0.5811,0.44730077120822626,0.5259887616165982,1.9836999999999998,1.9248757938664756,1.8660515877329513,0.75,1,16,West Ham,3.8,3.45,1.9,4.33,3.4,1.85,1.1814345991561181,11.544303797468354,3.9873417721518987,1.4430379746835442,13.848101265822784,4.523206751054852,0.4622,0.5024,0.541,-1.0,0.4375,4.69,4.95,3.54,1.86,3.57,1.89,J Moss,2,,,,,,,0.5378,0.4976,0.459,0.6799999999999999,0.5625,4.75,3.5,1.9,4.33,3.2,1.91,24,0.13187495419594136,0.044281249999999994,0.071618465,0.10661485000000004,16,1.4439999999999997,green,1.8403538,0.86894727,-0.9714066,0.22140657901763916,1.1029309754135028,0.900910255792998,-0.20202071962050483,-0.5479792803794952,1.5724069,0.7739645,-0.79844236,0.04844236373901367,-0.09271011254094745,0.18056204787881103,0.25123757806761904,0.5682003740535699,0.15756547,0.28437117,0.5580633,0.5742051,0.24322791,0.18256702,0.10952678505083349,0.11006745498622772,0.10731600029970789,0.5668229342853534,0.2596122198215585,0.17356484589308807,0.10888356299552136
138,3,15,1,7,3,2,-1.0,0.2471,1.0625130726806327,-0.5,-1.0,1.7067,-1.0,0,0.0,0.5463917525773196,0.8303901027636436,4.0,3.764659563113262,-10,0.7168512461722305,0.6414141414141414,-1.3080808080808082,1.9494949494949496,8.95959595959596,3.0656565656565657,5.828282828282828,18.11111111111111,1.3085174362758156,0.175,0.1779,0.1807,0.5463917525773196,0.19674748079417337,1.1596000000000002,1.109011487837463,1.0584229756749257,0,7,Newcastle,5.5,4.2,1.65,,,,5.25,3.5,1.67,48.0,31.0,-1.0,2.26,1.63,5.12,1.76,2.12,4.03,1.65,2.36,1.67,5.5,1.8,2.2,4.36,1.72,40.0,-1.0,0.1903,0.1969,0.2043,0.2401476603811234,03/02/16,E0,0,0,3,H,-0.43827925021939595,,,,3,2.0,3,8,0.2667,0,18,7,0,1,H,1,1.12,0.5471,0.6242338224612367,-1.75,-1.0,2.3245,0.74,3,1.0,0.45360824742268036,1.929462236855233,3.0,4.805891465751669,1,1.120421113111917,2.0,0.16666666666666666,1.8333333333333333,14.722222222222221,4.555555555555556,5.0,12.111111111111112,1.255015645334506,0.6346,0.6252,0.615,0.45360824742268036,0.5631048588247032,2.3441,2.2315776333878246,2.119055266775649,1.0,1,2,Everton,4.9,3.7,1.65,4.75,4.0,1.65,1.1764705882352942,11.521008403361344,3.9789915966386555,1.4453781512605042,13.894957983193278,4.529411764705882,0.6798,0.6487,0.6154,0.6299999999999999,0.5809768637532133,5.23,4.98,4.08,1.74,4.27,1.68,C Pawson,3,,,,,,,0.3202,0.3513,0.3846,-1.0,0.41902313624678666,5.5,4.2,1.65,5.0,3.8,1.67,24,0.11479346779071808,0.08208858499999998,0.08606172500000002,0.090438745,16,1.1844999999999999,green,2.0088224,0.66726553,-1.3415569,0.3415569067001343,1.1044363317760544,0.9005343298546203,-0.20390200192143404,-0.796097998078566,1.9280409,0.73696566,-1.1910752,0.19107520580291748,-0.08782196185850473,0.18086109793482194,0.21570624940602248,0.6034326526591556,0.18259488,0.18071972,0.63668543,0.65671295,0.21525808,0.128029,0.09498819886157159,0.08266917776618954,0.06711870868108616,0.6322770109795656,0.20389468151002546,0.16382832737862393,0.08102995549792384
