,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Referee,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
164,2,9,0,6,1,1,-1.0,0.6206,0.7162834585766082,2.25,4.0,2.4627,-1.0,0,0.0,0.44730077120822626,0.9737962764476837,6.0,8.376572051409848,-10,1.2036605470426553,1.1581196581196582,-0.4188034188034188,1.5769230769230769,14.051282051282051,4.7905982905982905,3.3547008547008548,11.158119658119658,0.8357783245117592,0.2435,0.2076,0.1704,0.44730077120822626,0.24082469740938275,1.3999,1.179606238830202,0.9593124776604043,0,0,Arsenal,3.5,3.6,2.0,,,,3.6,3.8,1.95,40.0,21.0,-0.25,2.57,1.5,3.58,2.15,1.74,3.76,2.0,2.68,1.54,3.8,2.26,1.79,3.91,2.2,36.0,-1.0,0.2071,0.2086,0.2088,0.2513221842195354,10/02/18,E0,0,0,1,H,0.4570588655678791,,,,1,0.75,10,13,0.3377,0,18,6,0,0,D,2,0.74,1.0628,1.1733423241444874,0.25,0.0,2.4556,0.9299999999999999,3,1.0,0.5526992287917738,1.774881539332781,8.0,6.818129573424359,1,1.588285991718736,2.4914529914529915,1.8076923076923077,0.6837606837606837,21.495726495726498,7.2905982905982905,2.73931623931624,7.619658119658119,0.6787319616052572,0.5494,0.5838,0.6208,0.5526992287917738,0.5078531183710818,2.1727,2.1020542083744127,2.031408416748825,0.25,1,17,Tottenham,3.2,3.5,2.2,3.5,3.75,1.95,1.1742424242424243,11.022727272727273,3.75,1.5303030303030303,13.727272727272727,4.6022727272727275,0.6924,0.6369,0.5747,-1.0,0.6314496314496314,3.7,4.07,3.9,1.93,3.85,2.04,A Taylor,1,,,,,,,0.3076,0.3631,0.4253,1.5699999999999998,0.36855036855036855,3.6,3.9,2.05,3.4,3.75,2.0,27,0.15010254398969458,0.131166305,0.10816010000000001,0.08641439999999999,18,0.7727999999999999,1.9307426,1.0456532,-0.8850894,0.6350893974304199,1.1065068457849432,0.9037226308634033,-0.20278421492153986,-0.04721578507846014,1.5463579,1.0260571,-0.52030075,0.2703007459640503,0.28605811943867004,0.197353730032117,0.22444213519327594,0.5782041347746071,0.18690526,0.12854485,0.6845499,0.49131534,0.26845977,0.2402249,0.10843012333941376,0.06722115471325119,0.1582340449613917,0.5846897991738059,0.20714891814467892,0.2081612975826763,0.10790684125895365
165,7,7,0,11,4,1,-1.0,0.2903,1.2765196128793201,4.0,3.0,1.9401,-1.0,0,0.0,0.5475578406169666,1.182101652634861,5.0,3.916900257193848,-10,0.8938039917358125,0.982905982905983,-0.4914529914529915,1.4743589743589745,11.286324786324785,2.982905982905983,4.273504273504273,11.388888888888888,0.8997441613163286,0.3809,0.3725,0.3565,0.5475578406169666,0.2968506392266916,1.7582,1.4065579979275253,1.054915995855051,0,6,Watford,2.79,3.29,2.5,,,,3.0,3.2,2.45,40.0,22.0,-0.25,1.84,1.98,2.93,1.76,2.13,3.28,2.48,1.91,2.05,3.1,1.83,2.19,3.39,2.58,38.0,-1.0,0.2218,0.252,0.3011,0.29154973495478637,10/02/18,E0,0,0,2,H,-0.3182340937631978,,,,2,1.75,8,11,0.3377,0,8,4,0,1,H,1,1.13,0.1819,0.9582855191161224,-1.75,-2.0,1.7512,1.38,3,1.0,0.4524421593830334,1.5263486124103522,5.0,5.217651629142602,1,0.7471751420017025,1.1666666666666667,-0.11111111111111112,1.277777777777778,10.777777777777777,3.222222222222222,3.2222222222222228,12.111111111111112,1.008927054536301,0.3973,0.3755,0.3424,0.4524421593830334,0.41159962581852194,1.7986,1.413013058407879,1.0274261168157581,0.25,1,19,West Ham,3.05,3.2,2.4,2.9,3.25,2.4,1.169811320754717,11.00377358490566,3.7396226415094334,1.528301886792453,13.743396226415094,4.607547169811321,0.6895,0.5352,0.3456,-1.0,0.48167539267015713,3.03,3.3,3.36,2.38,3.32,2.57,G Scott,2,,,,,,,0.3105,0.4648,0.6544,0.8400000000000001,0.518324607329843,3.1,3.3,2.5,2.8,3.3,2.5,27,0.21716765117309944,0.25416605000000003,0.26437825000000004,0.27976500499999996,18,0.04039999999999999,1.2166469,1.1457417,-0.07090521,-0.17909479141235352,1.0993220134177009,0.9070499755947297,-0.1922720378229712,-0.0577279621770288,1.0591019,1.0326537,-0.02644825,-0.22355175018310547,-0.1534581679241626,0.2891250487537226,0.310415926110045,0.4004590251362323,0.31771058,0.32758868,0.3547007,0.33832437,0.30103457,0.36064103,0.2215213371787197,0.2586755993257315,0.2839383088851726,0.3644947024953365,0.31301305775221716,0.3224922198842314,0.25393411392852017
166,6,12,0,7,2,3,-1.0,0.652,2.225811774991007,0.75,1.0,1.6299,-1.0,0,0.0,0.47409326424870474,1.4873194185361311,10.0,4.492742878063174,-10,1.0289922113847,1.0598290598290598,-0.4188034188034188,1.4786324786324787,11.089743589743591,4.226495726495727,4.794871794871795,15.123931623931625,1.0453527073732554,0.4617,0.4598,0.4578,0.47409326424870474,0.39952558073197186,1.3412,1.3817052281844455,1.422210456368891,0,10,Bournemouth,2.25,3.2,3.25,,,,2.3,3.1,3.4,40.0,21.0,0.25,1.63,2.27,2.38,2.03,1.83,3.16,3.22,1.68,2.41,2.65,2.09,1.88,3.3,3.4,37.0,-1.0,0.2781,0.2721,0.2665,0.2887426763402157,11/02/18,E0,0,1,4,H,-2.225811774991007,,,,3,3.25,2,12,0.3377,0,15,4,1,2,H,0,0.8300000000000001,0.2887,0.0,-0.0,-2.0,1.2463,2.14,3,1.0,0.5259067357512953,1.2239379051236532,0.0,3.068108094596063,1,0.6501616397506808,0.8418803418803419,-0.7435897435897436,1.5854700854700854,9.487179487179487,3.111111111111111,4.696581196581197,11.004273504273504,1.1859645909618861,0.2602,0.2681,0.2757,0.5259067357512953,0.31173174292781247,0.9319999999999999,0.9859564468982123,1.0399128937964246,-0.25,1,16,Huddersfield,2.65,3.3,2.65,2.35,3.1,3.2,1.1654135338345866,11.003759398496241,3.7406015037593985,1.5300751879699248,13.721804511278195,4.605263157894737,0.3968,0.4218,0.4464,1.27,0.41794871794871796,2.46,2.45,3.39,3.14,3.22,3.3,M Oliver,3,,,,,,,0.6032,0.5782,0.5536,-1.0,0.5820512820512821,2.38,3.2,3.4,2.3,3.1,3.25,27,0.3166669416762031,0.380235465,0.373546825,0.3670956649999999,18,-0.4092,1.1014041,1.3947582,0.29335415,-0.043354153633117676,1.1003330410408914,0.9071778757298248,-0.19315516531106658,0.4431551653110666,1.0725528,1.1384051,0.065852284,0.18414771556854248,0.19464957574883046,0.34444881984302766,0.30330026163622387,0.3522509185207485,0.34052286,0.27850205,0.38097507,0.30555972,0.30246103,0.39197928,0.26911193102423425,0.24957385117101616,0.31794751323945025,0.3462619035685261,0.29475444559906805,0.35898365083240585,0.27812138014540483
167,10,15,0,13,6,2,-1.0,1.2561,1.0676117795492013,0.0,2.0,2.4136,-1.0,0,0.0,0.524547803617571,2.0639426689013467,9.0,8.430030627612826,-10,1.20564241077191,1.6837606837606838,0.6837606837606837,1.0,12.213675213675215,4.256410256410256,4.799145299145299,15.311965811965813,0.9716999695193855,0.692,0.5776,0.466,0.524547803617571,0.6092007166387332,1.8046000000000002,1.6528523287181645,1.5011046574363285,0,8,Man United,1.61,3.75,5.5,,,,1.65,3.8,5.5,40.0,21.0,0.75,1.81,2.0,1.65,1.84,2.03,3.8,5.56,1.87,2.07,1.7,1.87,2.08,4.03,6.0,38.0,-1.0,0.2127,0.2437,0.2579,0.23634051898514707,11/02/18,E0,0,0,1,H,-0.4406676481178804,,,,1,1.75,0,12,0.3377,0,10,3,0,0,D,0,1.0299999999999998,0.609,0.6269441314313209,0.25,0.0,1.4162,5.35,3,1.0,0.47545219638242897,0.6997168121135064,3.0,4.785115370887936,1,0.7308347896548427,0.7863247863247863,-0.3717948717948718,1.1581196581196582,11.423076923076925,3.572649572649573,3.952991452991453,12.405982905982905,1.068915385245939,0.0952,0.1787,0.2761,0.47545219638242897,0.15445876437611977,0.4977999999999999,0.7954777728533171,1.0931555457066344,-0.75,1,9,Newcastle,1.65,3.8,5.3,1.61,3.7,5.5,1.1647940074906367,10.98876404494382,3.734082397003745,1.5393258426966294,13.726591760299625,4.602996254681648,0.4046,0.4429,0.4801,-1.0,0.4750656167979003,1.66,1.61,4.15,6.35,4.03,5.86,C Pawson,1,,,,,,,0.5954,0.5571,0.5199,0.81,0.5249343832020998,1.65,3.9,6.0,1.62,3.8,5.5,27,0.5430327471467522,0.6488327250000001,0.504077725,0.37059360499999994,18,-1.3068000000000004,0.9184067,1.9049993,0.98659253,-0.23659253120422363,1.097983421582422,0.9123562566224428,-0.18562716495997922,0.9356271649599792,0.8238263,1.6185021,0.7946758,-0.04467582702636719,0.21811960224312946,0.623222941580824,0.20258810785057005,0.17418895056860578,0.54380107,0.23866262,0.21753627,0.15128759,0.28881544,0.559897,0.535185362137818,0.4539845696726196,0.5168986929960235,0.18100426889464902,0.24335538733880338,0.5756403387994938,0.5010579064702287
168,1,8,0,16,4,2,1.0,0.8289,0.9102316382785429,-0.25,0.0,2.7983,0.72,3,1.0,0.48186528497409326,1.949460854275993,7.0,7.6903501324548635,1,1.705527617463151,2.5854700854700856,1.123931623931624,1.4615384615384617,16.175213675213673,5.957264957264957,3.192307692307692,8.393162393162394,0.727616132807707,0.6408,0.6491,0.6575,0.48186528497409326,0.5692369473552827,2.2786999999999997,2.236569600200761,2.194439200401522,1,13,Liverpool,1.8,3.79,4.2,,,,1.8,3.8,4.25,40.0,21.0,0.75,2.18,1.69,1.8,2.0,1.86,3.8,4.42,2.3,1.76,1.87,2.06,1.91,4.0,4.81,37.0,-1.0,0.1923,0.193,0.1936,0.24175001221014475,11/02/18,E0,0,2,0,A,0.17846120028936507,,,,-2,-1.25,3,5,0.3377,0,6,4,2,0,A,1,-1.0,0.5196,1.088692838567908,1.25,1.0,1.57,-1.0,0,0.0,0.5181347150259067,0.8087891335138626,6.0,5.5111963516656735,-10,0.8390020937030299,1.0952380952380951,-0.36507936507936506,1.4603174603174605,13.111111111111112,3.706349206349206,4.079365079365079,11.301587301587302,1.1087642165781706,0.1669,0.158,0.1489,0.5181347150259067,0.18901304043457262,1.0788000000000002,1.0086429870170903,0.9384859740341807,-0.75,0,5,Southampton,1.85,3.5,4.3,1.75,3.75,4.25,1.1604477611940298,10.996268656716419,3.7425373134328357,1.537313432835821,13.712686567164178,4.597014925373134,0.652,0.6295,0.6059,-1.0,0.5633074935400517,1.8,1.72,4.05,5.18,3.93,4.75,M Atkinson,-2,,,,,,,0.348,0.3705,0.3941,1.1800000000000002,0.4366925064599483,1.8,4.0,4.6,1.75,3.8,4.33,27,0.11064136848905846,0.07844012499999999,0.0740825,0.06973873000000001,18,-1.1998999999999995,1.302248,2.0363617,0.7341137,0.015886306762695312,1.0993080681312302,0.9129260977979814,-0.18638197033324877,0.9363819703332488,0.85834426,1.6046724,0.7463282,0.0036718249320983887,0.31864670067601414,0.5892900243017998,0.21662868466974788,0.1940812910284525,0.48754564,0.25565183,0.25680253,0.21922082,0.3013125,0.47946668,0.10317511583264362,0.16427850538746913,0.15950635364920807,0.22336821240471225,0.257864340831841,0.5187674467634468,0.14073906430372435
169,7,11,0,8,1,2,-1.0,0.6422,0.907025780517916,-1.25,-1.0,1.2632,-1.0,0,0.0,0.4857142857142857,0.4284427715364455,4.0,4.410017979550681,-10,0.6861300600991449,0.5256410256410257,-1.0042735042735043,1.5299145299145298,8.914529914529915,2.692307692307692,4.905982905982906,14.401709401709402,1.0447902682277312,0.0263,0.0521,0.0736,0.4857142857142857,0.08138877022018498,0.16290000000000004,0.35733831186915,0.5517766237382999,0,7,West Brom,8.0,4.75,1.36,,,,9.0,5.0,1.35,37.0,18.0,-1.25,2.1,1.73,8.71,1.98,1.87,4.89,1.37,2.17,1.78,10.0,2.04,1.93,5.2,1.41,35.0,-1.0,0.1719,0.1663,0.1623,0.18427646087589053,12/02/18,E0,0,0,3,H,-0.4614881624456287,,,,3,1.75,8,11,0.3377,0,20,8,0,1,H,0,0.8700000000000001,1.1003,0.44553761807228737,-4.0,-3.0,2.1937,0.33000000000000007,3,1.0,0.5142857142857141,2.387280767587664,4.0,8.977917548930762,1,1.425042262358962,1.688034188034188,0.952991452991453,0.7350427350427351,19.48290598290598,7.542735042735043,2.307692307692308,8.871794871794872,0.6911380339700468,0.8018,0.7816,0.7641,0.5142857142857141,0.7343347689039246,1.8892000000000002,2.084775759220557,2.2803515184411136,1.25,1,2,Chelsea,7.5,4.8,1.4,8.5,4.6,1.36,1.1635687732342008,11.014869888475836,3.7434944237918217,1.5315985130111525,13.684014869888477,4.594795539033457,0.3374,0.4413,0.5382,0.73,0.5483028720626633,9.05,12.0,5.3,1.33,5.1,1.4,L Mason,3,,,,,,,0.6626,0.5587,0.4618,-1.0,0.4516971279373368,9.5,5.0,1.36,9.0,5.0,1.33,27,0.03860107346564261,0.01998746500000001,0.025206485000000008,0.030532885,18,1.7263000000000002,2.2751,0.6314861,-1.6436138,0.3936138153076172,1.1107013890149493,0.8997243832914551,-0.2109770057234942,-1.0390229942765057,2.184475,0.6161012,-1.5683737,0.3183736801147461,-0.1090118329513808,0.07590648669049163,0.14350124083352944,0.7805922724759791,0.052843288,0.11147456,0.8356822,0.77849054,0.1844236,0.037085827,0.026950772809474388,0.014896370883743626,0.025220900231115895,0.7982550097159615,0.1464664650704889,0.05527853390589363,0.021878378227245907
170,1,10,0,15,4,4,0.5449999999999999,0.6633,1.4075248814343693,1.75,1.0,1.3975,-1.0,1,0.75,0.4613402061855671,0.9822871656166507,5.0,3.5523350712668327,1,1.0957115337804824,1.0555555555555556,-0.576923076923077,1.6324786324786327,11.692307692307693,4.6752136752136755,5.602564102564102,16.299145299145298,1.1674235024761472,0.2451,0.2899,0.3239,0.4613402061855671,0.23617112511132368,0.8615999999999999,1.2020522094791053,1.5425044189582107,0,9,Newcastle,3.79,3.5,2.1,,,,3.6,3.4,2.1,40.0,22.0,-0.25,1.85,1.96,3.63,2.09,1.79,3.42,2.1,1.95,2.01,3.85,2.17,1.85,3.53,2.2,38.0,2.58,0.2835,0.2487,0.2249,0.2737737902826797,24/02/18,E0,1,2,2,D,0.010405266698841897,,,,0,-0.25,8,12,0.3841,0,18,5,2,0,A,1,-0.5,0.5359,1.4179301481332112,-3.25,-3.0,1.5925,-1.0,1,0.25,0.538659793814433,1.7439390441006695,7.0,4.936773513995674,-10,1.0314082981463992,1.4786324786324787,-0.10683760683760683,1.5854700854700854,14.098290598290598,4.97863247863248,4.102564102564103,13.50854700854701,1.2143660308138715,0.4714,0.4614,0.4512,0.538659793814433,0.49005508460599667,1.3133,1.5820156842233113,1.8507313684466227,0.25,0,10,Bournemouth,3.4,3.3,2.2,3.6,3.4,2.05,1.1592592592592592,11.003703703703701,3.733333333333333,1.537037037037037,13.707407407407407,4.607407407407408,0.3705,0.5267,0.659,0.96,0.4855643044619423,3.85,4.15,3.58,2.0,3.49,2.11,R East,0,,,,,,,0.6295,0.4733,0.341,-1.0,0.5144356955380577,3.7,3.5,2.1,3.7,3.3,2.05,28,0.14796539314226953,0.141145985,0.148465985,0.15424632500000002,18,0.4517,1.5460092,0.9848034,-0.5612058,0.31120580434799194,1.1014320635314436,0.904255242961403,-0.1971768205700406,-0.0528231794299594,1.517407,0.93465924,-0.5827477,0.3327476978302002,0.1970434409160776,0.23677567493725124,0.270300951843031,0.49292337321971785,0.21308105,0.25140283,0.5355161,0.51655376,0.2618674,0.22157888,0.14951808605414801,0.16609051351238202,0.1579624836447593,0.5149977386783723,0.2611903936480707,0.223811867673557,0.15765721147768144
171,5,6,0,11,1,0,-1.0,0.6829,2.879265885764196,0.75,1.0,1.2201,-1.0,0,0.0,0.4561855670103092,0.9451072588748304,10.0,3.4731075200253225,-10,0.6550184066981658,0.7948717948717948,-0.9017094017094017,1.6965811965811965,6.858974358974359,2.4957264957264957,5.418803418803418,15.205128205128204,1.1320387492586277,0.2168,0.2474,0.2692,0.4561855670103092,0.21634197972860916,0.5761,0.7771717446841155,0.9782434893682312,0,15,Swansea,4.0,3.25,2.14,,,,4.0,3.1,2.1,40.0,21.0,-0.25,1.5,2.58,4.03,2.11,1.77,3.13,2.1,1.57,2.75,4.36,2.19,1.8,3.25,2.2,37.0,-1.0,0.3557,0.3076,0.2742,0.29608131968900286,24/02/18,E0,0,1,4,H,-1.719556604506732,,,,3,2.75,3,17,0.3841,0,16,5,0,1,H,1,0.77,0.644,1.1597092812574639,0.25,0.0,1.2382,1.0099999999999998,3,1.0,0.5438144329896907,1.7588114214361665,5.0,4.311425355308478,1,0.782678139185946,1.1581196581196582,-0.48290598290598297,1.6410256410256412,11.564102564102564,3.4230769230769234,4.905982905982906,12.905982905982905,1.284849319865264,0.4275,0.445,0.4566,0.5438144329896907,0.4875767005823879,0.9394,1.1513811188049918,1.3633622376099837,0.25,1,1,Brighton,3.6,3.1,2.2,4.0,3.1,2.05,1.1623616236162362,11.018450184501845,3.734317343173432,1.5387453874538746,13.723247232472325,4.608856088560886,0.1951,0.304,0.415,1.58,0.36764705882352944,4.36,4.53,3.31,2.01,3.15,2.11,M Dean,3,,,,,,,0.8049,0.696,0.585,-1.0,0.6323529411764707,4.2,3.1,2.15,3.8,3.0,2.1,28,0.15469074498946286,0.187379245,0.18461587999999995,0.1838761,18,0.36330000000000007,1.4893275,0.8751128,-0.6142148,0.36421477794647217,1.1029973458742106,0.9036381223605934,-0.19935922351361723,-0.050640776486382766,1.4893322,0.76804614,-0.72128606,0.4712860584259033,0.2616200199619976,0.2081870896107996,0.2771716000150397,0.5146413103741606,0.3028438,0.24356836,0.45358783,0.5951299,0.25197497,0.15289514,0.13945746093796352,0.19514031608913918,0.09364835533268812,0.5211196825240122,0.2575716436409538,0.2213086788020877,0.13915194379026216
172,5,14,0,13,6,0,-0.5,0.5155,1.0083554616969241,-1.25,-2.0,1.4932,-1.0,1,0.25,0.420253164556962,1.5291872791519434,5.0,4.958568867753922,-10,0.9471417830360576,1.111111111111111,-0.5555555555555556,1.6666666666666667,10.777777777777779,3.3888888888888893,5.388888888888888,16.27777777777778,1.1520646821958582,0.0935,0.2455,0.3845,0.420253164556962,0.4050139482983076,0.2895000000000001,0.7719523110622133,1.2544046221244265,0,5,Southampton,2.79,3.1,2.89,,,,2.75,2.95,2.9,40.0,20.0,0.25,1.51,2.55,2.74,2.29,1.66,3.03,2.86,1.57,2.7,2.85,2.35,1.71,3.2,3.0,35.0,2.12,0.3245,0.3077,0.2752,0.31414543425702063,24/02/18,E0,1,1,1,D,-0.3818314006381307,,,,0,0.25,7,8,0.3841,0,9,3,0,0,D,1,0.32999999999999996,1.2037,0.6265240610587934,-0.75,-1.0,1.2744,-1.0,1,0.75,0.579746835443038,1.1566672865910357,2.0,3.192215789159163,1,0.652320610577441,0.6837606837606837,-0.21794871794871795,0.9017094017094017,10.448717948717949,3.1538461538461537,4.44017094017094,14.658119658119658,1.1399990019837767,0.582,0.4468,0.3404,0.579746835443038,0.2808406174446717,1.143,1.153095663678478,1.1631913273569559,-0.25,0,11,Burnley,2.7,3.2,2.7,2.65,3.0,2.8,1.161764705882353,11.018382352941176,3.724264705882353,1.5477941176470589,13.731617647058824,4.610294117647059,0.1744,0.303,0.4349,-1.0,0.37192118226600984,2.78,2.42,3.12,3.49,3.08,2.98,R Madley,0,,,,,,,0.8256,0.697,0.5651,0.51,0.6280788177339901,2.75,3.1,3.0,2.75,3.1,2.62,28,0.12145387536144431,0.173733125,0.12995024500000002,0.13181776,18,0.8534999999999999,0.98551524,1.0430405,0.057525277,0.19247472286224365,1.0990917518750878,0.9053662035127906,-0.19372554836229716,0.44372554836229716,1.0984858,1.1035677,0.005081892,0.2449181079864502,0.29370612640366367,0.3239392470864082,0.3040560145925466,0.3720047383210453,0.3839585,0.18689026,0.42915124,0.3980968,0.28255308,0.31935015,0.12166208056810918,0.16579745835890336,0.1302327816851303,0.3997509250608216,0.25783311690724503,0.3424159629989871,0.1385247452009547
173,1,16,0,6,2,3,0.96,0.0,0.8617759365468652,-0.25,0.0,1.4841,-1.0,1,1.0,0.4922279792746114,0.7769387353076368,5.0,5.801972169279861,1,0.8796236789676364,0.7307692307692308,-1.8547008547008546,2.5854700854700856,9.837606837606836,3.858974358974359,6.777777777777779,15.47008547008547,1.3931666098877762,0.1251,0.1661,0.2162,0.4922279792746114,0.17637402324512447,0.8755,0.9522349707093785,1.028969941418757,0,14,Stoke,5.25,3.89,1.72,,,,5.0,3.75,1.72,40.0,21.0,-0.75,1.93,1.89,5.13,1.96,1.9,3.76,1.72,2.0,1.95,5.64,2.02,1.95,3.92,1.77,38.0,2.95,0.1795,0.2063,0.2325,0.24781666557226345,24/02/18,E0,1,1,1,D,-0.1275430391009873,,,,0,-0.75,13,10,0.3841,0,19,9,1,0,A,1,-1.0,0.6086,0.7342328974458779,-2.0,-4.0,1.9409,-1.0,1,0.0,0.5077720207253886,1.9752445991201002,4.0,5.447862679422982,-10,0.8303957396620607,1.4743589743589745,0.3717948717948718,1.1025641025641024,10.816239316239317,3.6367521367521367,3.628205128205128,11.923076923076925,1.0074167355352117,0.6954,0.6276,0.5512,0.5077720207253886,0.5758093111826122,2.325,2.0566450523459405,1.788290104691881,0.75,0,12,Leicester,4.8,3.6,1.75,5.0,3.7,1.7,1.1611721611721613,11.025641025641027,3.732600732600732,1.5457875457875458,13.714285714285714,4.604395604395604,0.6202,0.5788,0.5347,-1.0,0.5052356020942408,5.62,5.55,3.95,1.7,3.89,1.71,M Oliver,0,,,,,,,0.3798,0.4212,0.4653,0.9299999999999999,0.4947643979057591,5.0,3.8,1.73,4.8,3.75,1.7,28,0.18133207946013302,0.249615585,0.21073548500000003,0.175303565,18,1.4495000000000002,1.8517907,0.9176337,-0.93415695,0.18415695428848267,1.1040744980748185,0.9011623496658898,-0.20291214840892868,-0.5470878515910713,1.6604929,0.75923055,-0.90126234,0.1512623429298401,-0.07055618479091619,0.15483520478134943,0.2425120685699765,0.6026527266486741,0.14001182,0.22693668,0.6330515,0.6537848,0.23528266,0.11093249,0.19358212478838194,0.21017876247869804,0.21987030286404163,0.629829684256986,0.23491047038645163,0.13525983790598178,0.20749032846856794
174,2,7,0,7,4,2,-1.0,0.2373,0.9302820648803318,1.75,2.0,1.7202,-1.0,0,0.0,0.4677002583979328,0.34988713318284415,5.0,5.374713959086358,-10,1.0132883794088525,1.5793650793650793,-0.35714285714285715,1.9365079365079367,8.222222222222223,3.904761904761905,5.595238095238095,18.912698412698415,1.2841288334401173,0.0815,0.0815,0.0813,0.4677002583979328,0.06997742663656883,0.8589,0.819956014488695,0.78101202897739,0,19,West Ham,13.0,7.5,1.22,,,,13.5,7.0,1.2,40.0,21.0,-1.75,2.79,1.43,12.67,2.06,1.81,6.71,1.23,3.0,1.48,15.0,2.13,1.86,7.5,1.26,32.0,-1.0,0.1391,0.1413,0.144,0.13995485327313767,24/02/18,E0,0,1,4,H,-0.1023921195550801,,,,3,1.25,8,7,0.3841,0,21,12,0,1,H,0,0.81,0.8613,0.8278899453252517,1.25,2.0,2.754,0.24,3,1.0,0.5322997416020672,2.510158013544018,7.0,8.455230117875054,1,1.375441574619813,2.1623931623931623,1.311965811965812,0.8504273504273504,18.380341880341877,6.448717948717949,2.3846153846153846,7.072649572649573,0.6641223615940554,0.7794,0.7772,0.7747,0.5322997416020672,0.7900677200902935,2.9008000000000003,2.8137600184677147,2.726720036935429,1.75,1,13,Liverpool,11.0,6.0,1.25,13.0,6.5,1.22,1.1605839416058394,11.007299270072993,3.7262773722627736,1.5437956204379562,13.733576642335768,4.62043795620438,0.7245,0.7032,0.6806,0.42999999999999994,0.6611374407582938,14.61,14.0,7.0,1.24,7.14,1.23,S Attwell,3,,,,,,,0.2755,0.2968,0.3194,-1.0,0.3388625592417061,15.0,7.0,1.22,12.0,6.0,1.22,28,0.024484201193381874,0.027653305000000006,0.028141044999999996,0.028684889999999984,18,2.0419,2.0710814,0.627637,-1.4434444,-0.3065556287765503,1.112285134481404,0.9003490046079544,-0.21193612987344956,-1.5380638701265505,2.3108006,0.71486664,-1.5959339,-0.1540660858154297,-0.6662285282395102,0.06847638515840916,0.1395903422247995,0.7919332726167915,0.057803318,0.12677932,0.8154174,0.78187543,0.1821952,0.035929337,0.0239903891841606,0.018705975656999385,0.024434623388026044,0.7964087043658653,0.14952162053226195,0.054069680068926505,0.022186472711803858
