,AC,AF,AR,AS,AST,AY,A_Ahc_PL,A_Def_Rat,A_Form_Tot4,A_GoalDiff_Ahc_last,A_GoalDiff_last,A_Off_Rat,A_PL,A_Pts,A_Pts_Ahc,A_Pts_Ahc_Exp,A_Pts_Exp,A_Pts_Tot4,A_Pts_Tot_Exp4,A_Win_Ahc,A_att_Poi_mix,A_avgG,A_avgGD,A_avgG_c,A_avgS,A_avgST,A_avgST_c,A_avgS_c,A_def_Poi_mix,A_pred_Mas,A_pred_PoiMas,A_pred_Poi_mix,A_prob_ahc_odds,A_prob_odds,A_xG_Mas,A_xG_PoiMas,A_xG_Poi_mix,Away,AwayId,AwayTeam,B365A,B365D,B365H,BSA,BSD,BSH,BWA,BWD,BWH,Bb1X2,BbAH,BbAHh,BbAv<2.5,BbAv>2.5,BbAvA,BbAvAHA,BbAvAHH,BbAvD,BbAvH,BbMx<2.5,BbMx>2.5,BbMxA,BbMxAHA,BbMxAHH,BbMxD,BbMxH,BbOU,D_PL,D_pred_Mas,D_pred_PoiMas,D_pred_Poi_mix,D_prob_odds,Date,Div,Draw,FTAG,FTHG,FTR,Form_Diff_Tot4,GBA,GBD,GBH,GoalDiff,GoalDiff_Ahc,HC,HF,HFA,HR,HS,HST,HTAG,HTHG,HTR,HY,H_Ahc_PL,H_Def_Rat,H_Form_Tot4,H_GoalDiff_Ahc_last,H_GoalDiff_last,H_Off_Rat,H_PL,H_Pts,H_Pts_Ahc,H_Pts_Ahc_Exp,H_Pts_Exp,H_Pts_Tot4,H_Pts_Tot_Exp4,H_Win_Ahc,H_att_Poi_mix,H_avgG,H_avgGD,H_avgG_c,H_avgS,H_avgST,H_avgST_c,H_avgS_c,H_def_Poi_mix,H_pred_Mas,H_pred_PoiMas,H_pred_Poi_mix,H_prob_ahc_odds,H_prob_odds,H_xG_Mas,H_xG_PoiMas,H_xG_Poi_mix,Handicap,Home,HomeId,HomeTeam,IWA,IWD,IWH,LBA,LBD,LBH,Lg_AG,Lg_AS,Lg_AST,Lg_HG,Lg_HS,Lg_HST,O_pred_Mas,O_pred_PoiMas,O_pred_Poi_mix,Over_PL,Over_prob_odds,PSA,PSCA,PSCD,PSCH,PSD,PSH,Result,SBA,SBD,SBH,SJA,SJD,SJH,U_pred_Mas,U_pred_PoiMas,U_pred_Poi_mix,Under_PL,Under_prob_odds,VCA,VCD,VCH,WHA,WHD,WHH,round,rps_Book,rps_Mas,rps_PoiMas,rps_Poi_mix,season,xGD_Mas,Res,H_xgb_xG,A_xgb_xG,XGB_hc,Hc_Diff_xgb,H_svr_xG,A_svr_xG,SVR_hc,Hc_Diff_svr,H_ann_xG,A_ann_xG,ANN_hc,Hc_Diff_ann,Hc_Diff_avg,A_pred_Rdf,D_pred_Rdf,H_pred_Rdf,A_pred_Xgb,D_pred_Xgb,H_pred_Xgb,H_pred_Ann,D_pred_Ann,A_pred_Ann,rps_Rdf,rps_Xgb,rps_ANN,H_pred_avg,D_pred_avg,A_pred_avg,rps_avg
159,5,12,0,12,5,4,-1.0,0.7926,0.8272397875614435,2.0,3.0,2.024,-1.0,0,0.0,0.4935400516795866,1.0894203275279437,4.0,4.835357365717735,-10,1.010140262394468,1.0555555555555556,-1.1666666666666667,2.222222222222222,11.166666666666666,3.944444444444444,5.333333333333333,14.611111111111112,1.1558892526143905,0.2348,0.2397,0.2437,0.4935400516795866,0.2682609825838315,0.9862,1.088473534207402,1.190747068414804,0,18,Las Palmas,3.3,3.4,2.2,,,,3.4,3.3,2.2,45,22.0,-0.25,1.83,1.98,3.38,1.96,1.91,3.34,2.22,1.91,2.1,3.57,2.01,1.95,3.4,2.32,44,-1.0,0.2514,0.2386,0.2277,0.2846373797764492,10/03/17,SP1,0,3,4,H,0.18394371266417764,,,,1,0.75,2,18,0.3723,0,12,6,1,2,H,2,0.9099999999999999,1.0378,1.011183500225621,-1.25,-2.0,2.0093,1.19,3,1.0,0.5064599483204134,1.625942292695607,4.0,3.9557607487735877,1,0.9671608367437357,1.7991452991452992,0.6965811965811967,1.1025641025641024,12.153846153846153,4.606837606837607,3.534188034188034,9.863247863247864,0.9308158281380798,0.5138,0.5217,0.5287,0.5064599483204134,0.4471016376397193,1.5890000000000002,1.7225120679515422,1.8560241359030842,0.25,1,11,Espanol,3.5,3.4,2.1,3.3,3.25,2.2,1.2664092664092663,10.212355212355213,3.7760617760617756,1.6602316602316602,13.316602316602319,4.88030888030888,0.4753,0.5332,0.5872,0.98,0.48031496062992135,3.52,3.65,3.44,2.19,3.39,2.27,1,,,,,,,0.5247,0.4668,0.4128,-1.0,0.5196850393700787,3.4,3.4,2.25,3.3,3.4,2.25,26,0.1888302769387616,0.14576073999999997,0.14311348999999995,0.14073232500000002,17,0.6028000000000002,green,1.3790164,0.96000665,-0.41900975,0.1690097451210022,1.100448720165485,0.9021631226949893,-0.19828559747049557,-0.05171440252950443,1.1929364,1.0758495,-0.11708689,-0.13291311264038086,-0.005205923349627699,0.25055378014613994,0.2627094288560112,0.4867367909978489,0.3503703,0.25862917,0.3910005,0.4088761,0.27079564,0.32032824,0.16310815923035307,0.24681986962125224,0.22601883656899435,0.4288711305005901,0.26404474840867387,0.3070841012225211,0.21024442150087191
160,9,15,0,15,6,3,0.0,1.5237,0.9240253454976144,2.0,3.0,2.5356,0.3999999999999999,3,0.5,0.5297157622739017,2.301385815768022,7.0,7.575549776970996,0,1.0901066566959554,1.4743589743589745,0.5213675213675214,0.952991452991453,10.311965811965813,4.256410256410256,3.3162393162393164,12.696581196581198,0.7549983193782744,0.7477,0.624,0.4844,0.5297157622739017,0.7016420170024457,2.2483,1.9003781456972013,1.5524562913944027,1,5,Ath Madrid,1.5,4.0,7.5,,,,1.48,4.33,7.0,45,20.0,1.0,1.87,1.92,1.5,1.82,2.05,4.16,7.25,1.96,2.0,1.55,1.85,2.13,4.41,8.02,44,-1.0,0.169,0.2174,0.2539,0.19645976476068477,11/03/17,SP1,0,1,0,A,0.5248113787293944,,,,-1,0.0,4,14,0.3794,1,12,2,0,0,D,3,0.0,0.2873,1.4488367242270088,-0.5,-1.0,1.7435,-1.0,0,0.5,0.47028423772609823,0.5021544194712939,6.0,4.1412533929253845,0,0.8492166082789807,1.3333333333333333,0.27777777777777773,1.0555555555555556,10.944444444444445,4.444444444444444,4.666666666666667,12.222222222222221,1.1186539081288136,0.0833,0.1586,0.2617,0.47028423772609823,0.10189821823686969,0.5992,0.8347195896631096,1.0702391793262191,-1.0,0,3,Granada,1.5,4.2,6.5,1.5,4.2,6.5,1.273076923076923,10.21923076923077,3.7807692307692307,1.6692307692307693,13.311538461538461,4.884615384615385,0.5418,0.5149,0.4873,-1.0,0.49340369393139843,1.51,1.4,5.0,9.64,4.41,7.73,-1,,,,,,,0.4582,0.4851,0.5127,0.8700000000000001,0.5065963060686015,1.5,4.33,7.5,1.53,4.0,7.5,27,0.04970036644910886,0.03529709000000001,0.08326498,0.16716512500000003,17,-1.6491,red,1.0942764,1.7556088,0.66133237,0.338667631149292,1.0994727184890325,0.9085470473794209,-0.19092567110961156,1.1909256711096115,0.7588302,1.9226098,1.1637796,-0.163779616355896,0.45527122863433583,0.663289308116142,0.18933402529654722,0.14737666658731072,0.6496885,0.2144899,0.13582163,0.055521592,0.18358877,0.76088965,0.06754698594164683,0.0705828419311001,0.030128207063907064,0.11290662822515359,0.19580423511166645,0.6912891465972875,0.054025151919668904
161,3,13,1,4,2,1,1.19,1.2282,1.453276715304597,0.5,0.0,1.7119,3.8600000000000003,3,1.0,0.4384615384615385,0.8982489617240992,7.0,4.816701407434886,1,0.868839662478381,1.0512820512820513,0.05555555555555555,0.9957264957264957,8.38034188034188,3.58974358974359,4.5598290598290605,14.585470085470085,0.9116057649521934,0.3113,0.312,0.3115,0.4384615384615385,0.20142552475025252,0.9827,1.1123118917650594,1.241923783530119,1,16,Alaves,4.0,3.3,2.0,,,,4.0,3.3,2.0,45,20.0,-0.25,1.62,2.28,4.13,2.19,1.71,3.28,2.0,1.68,2.36,4.4,2.26,1.75,3.5,2.07,43,-1.0,0.2962,0.272,0.2525,0.2939723874733416,11/03/17,SP1,0,2,1,A,-0.8945414648509871,,,,-1,-1.25,5,17,0.3794,0,15,9,1,0,A,2,-1.0,0.7292,0.5587352504536098,-0.0,-1.0,1.9907,-1.0,0,0.0,0.5615384615384615,1.8077786508025593,3.0,5.369269251518401,-10,1.0000199730062656,1.5555555555555556,0.05555555555555556,1.5,14.444444444444443,4.666666666666667,4.222222222222222,11.222222222222221,1.1237190142948599,0.3925,0.416,0.436,0.5615384615384615,0.5046020877764059,1.1419,1.328890237639031,1.5158804752780624,0.25,0,1,Malaga,4.1,3.5,1.9,4.2,3.1,1.95,1.2720306513409962,10.237547892720306,3.789272030651341,1.6628352490421456,13.306513409961687,4.873563218390805,0.357,0.441,0.5204,1.2799999999999998,0.41538461538461535,4.4,4.86,3.33,1.94,3.33,2.03,-1,,,,,,,0.643,0.559,0.4796,-1.0,0.5846153846153845,4.2,3.4,2.0,4.33,3.2,2.0,27,0.44617222975435855,0.31418197000000003,0.32319999999999993,0.332064125,17,0.1591999999999999,red,1.5487773,0.7458076,-0.80296975,0.552969753742218,1.1004803240351309,0.901619816983787,-0.19886050705134384,-0.05113949294865616,1.5102415,0.7762592,-0.7339823,0.4839823246002197,0.32860419513126055,0.21032945718587512,0.23038963256388545,0.5592809102502393,0.12977709,0.2451622,0.6250607,0.51614994,0.2539813,0.22986881,0.4681873513793453,0.5739943569838096,0.42975643528721186,0.5668305086283859,0.24317770957320808,0.18999178676545977,0.48870506953301784
162,1,20,0,12,4,3,0.9099999999999999,0.9137,1.3390043366944266,0.5,1.0,1.5118,-1.0,1,1.0,0.5051813471502591,0.6550970419636326,6.0,4.480941424590215,1,0.8535442693908754,0.6837606837606837,-1.0512820512820513,1.735042735042735,10.213675213675215,3.4743589743589745,4.047008547008548,11.888888888888888,0.9065368635729311,0.0421,0.1269,0.2514,0.5051813471502591,0.14196533365085304,0.31689999999999996,0.6619305929361973,1.0069611858723946,0,13,Leganes,8.0,4.75,1.36,,,,8.5,4.5,1.4,45,19.0,-1.25,1.93,1.87,8.58,1.91,1.95,4.57,1.4,2.0,1.99,9.5,1.96,2.01,4.8,1.44,44,3.2800000000000002,0.1522,0.2165,0.2583,0.22920104101107347,11/03/17,SP1,1,1,1,D,-0.0038658324482376827,,,,0,-1.25,4,20,0.3794,0,12,4,1,1,D,2,-1.0,1.1949,1.335138504246189,-0.5,0.0,2.7096,-1.0,1,0.0,0.49481865284974097,2.1157019170252935,10.0,7.4898596424240935,-10,1.0073325809915503,1.9444444444444444,1.1666666666666667,0.7777777777777777,12.055555555555557,4.888888888888889,3.7222222222222228,11.0,0.9254255895151695,0.8057,0.6567,0.4903,0.49481865284974097,0.6288336253380733,2.1753,1.8457322358166106,1.5161644716332212,1.25,0,4,Sevilla,7.5,4.8,1.4,8.5,4.33,1.4,1.2748091603053435,10.213740458015268,3.782442748091603,1.6603053435114503,13.312977099236642,4.8893129770992365,0.4542,0.4582,0.4621,-1.0,0.5078947368421052,9.35,6.91,4.28,1.56,4.65,1.43,0,,,,,,,0.5458,0.5418,0.5379,0.9299999999999999,0.4921052631578948,8.5,4.8,1.4,8.5,4.8,1.4,27,0.20779294215721122,0.32546245,0.22366656499999998,0.151798025,17,1.8584,yellow,1.8155372,0.8622094,-0.95332783,-0.29667216539382935,1.103536507878661,0.9003643659173678,-0.20317214196129318,-1.0468278580387067,1.8469584,0.77995664,-1.0670018,-0.1829981803894043,-0.5088327346073135,0.18979135912602732,0.2213598681520984,0.5888487727218742,0.19636029,0.2717355,0.5319042,0.70155525,0.18358873,0.11485599,0.19138181856748107,0.16073973169032918,0.2526858384781755,0.607436081792708,0.2255613619430716,0.16700254633011283,0.19843422363123076
163,9,20,0,10,4,5,1.1,0.3022,0.28383085525898166,-1.0,-1.0,1.8502,-1.0,1,1.0,0.4573643410852713,0.6279132277140056,1.0,3.523225123243029,1,0.6511761008310921,0.7905982905982906,-1.1025641025641024,1.8931623931623933,7.111111111111111,2.371794871794872,5.854700854700854,15.713675213675215,1.1776370046740903,0.2076,0.2106,0.2131,0.4573643410852713,0.13907203617620087,1.2558,1.1428149054250756,1.0298298108501511,0,7,Sp Gijon,6.5,4.33,1.5,,,,7.0,4.5,1.45,44,20.0,-1.0,2.24,1.64,6.75,2.1,1.77,4.49,1.48,2.35,1.7,7.5,2.18,1.82,4.8,1.53,39,3.66,0.2014,0.2144,0.2303,0.21069711918540304,11/03/17,SP1,1,1,1,D,1.086341770984772,,,,0,-1.0,7,15,0.3794,0,20,7,0,0,D,3,-1.0,0.5944,1.3701726262437537,-2.0,-3.0,2.1471,-1.0,1,0.0,0.5426356589147286,2.1613896531005916,6.0,4.379010268544513,-10,0.9283476109306393,1.5,-0.16666666666666666,1.6666666666666667,12.055555555555555,4.722222222222222,4.722222222222222,12.166666666666666,1.2415892620390285,0.591,0.575,0.5566,0.5426356589147286,0.6502308446383962,2.2243,2.018347402903155,1.8123948058063106,1.0,0,9,Valencia,7.5,4.8,1.4,6.5,4.33,1.48,1.273764258555133,10.220532319391635,3.783269961977186,1.6577946768060834,13.307984790874523,4.885931558935361,0.6755,0.6119,0.5406,-1.0,0.577319587628866,7.15,7.06,4.66,1.51,4.73,1.5,0,,,,,,,0.3245,0.3881,0.4594,1.2400000000000002,0.4226804123711341,7.0,4.6,1.5,6.0,4.5,1.53,27,0.22107059128267834,0.19618937999999997,0.18748867999999996,0.177607585,17,0.9684999999999999,yellow,1.3003654,0.7588532,-0.54151225,-0.45848774909973145,1.102393144114155,0.9005704045458583,-0.20182273956829666,-0.7981772604317033,1.7785199,0.7123008,-1.0662191,0.06621909141540527,-0.3968153060386765,0.21683746126116937,0.21786565200352978,0.5652968867353009,0.17671363,0.17655341,0.6467329,0.6037098,0.22714166,0.16914858,0.18328952737940635,0.22474559790352544,0.19653838237783383,0.6052465433455642,0.20718690956918503,0.18756655701935832,0.20075229390861873
164,3,11,0,8,4,5,0.9099999999999999,1.6832,1.672835931173997,1.25,2.0,2.1176,1.38,3,1.0,0.5038961038961038,1.528622122785832,9.0,5.38008529843318,1,0.9358242137615749,1.1666666666666667,0.6666666666666666,0.5,9.055555555555555,3.7777777777777772,3.6666666666666665,14.0,0.7502246264638579,0.4785,0.4107,0.3433,0.5038961038961038,0.41197780461243266,1.4606,1.2968361893639981,1.1330723787279962,1,19,Villarreal,2.75,3.2,2.75,,,,2.7,3.2,2.7,44,21.0,0.0,1.7,2.13,2.7,1.91,1.94,3.19,2.75,1.76,2.28,2.8,1.96,1.99,3.31,2.84,42,-1.0,0.264,0.2754,0.2813,0.2926887089485342,12/03/17,SP1,0,1,0,A,-0.7484687667187795,,,,-1,-1.0,4,8,0.3794,0,12,1,1,0,A,4,-1.0,0.657,0.9243671644552176,-2.5,-5.0,2.2998,-1.0,0,0.0,0.49610389610389616,1.1786891682656333,5.0,5.409106026550376,-10,0.9651932039978462,2.0,0.6111111111111112,1.388888888888889,11.166666666666666,4.555555555555555,3.0,10.388888888888888,0.9513230600610142,0.2576,0.314,0.3755,0.49610389610389616,0.29533348643903307,0.9959999999999998,1.097312154694092,1.1986243093881843,-0.0,0,8,Celta,2.65,3.3,2.65,2.62,3.1,2.7,1.2727272727272727,10.219696969696969,3.7840909090909087,1.6553030303030303,13.333333333333334,4.893939393939394,0.445,0.4288,0.4123,-1.0,0.44386422976501305,2.77,2.38,3.35,3.32,3.29,2.81,-1,,,,,,,0.555,0.5712,0.5877,0.7,0.556135770234987,2.7,3.25,2.7,2.75,3.2,2.75,27,0.21649598524032446,0.16921216000000003,0.22299417999999996,0.28619324500000004,17,-0.4646000000000001,red,1.1495123,1.0553523,-0.09415996,0.09415996074676514,1.1002081581884664,0.9046070377584923,-0.19560112042997413,0.19560112042997413,1.0808436,1.1592841,0.07844055,-0.07844054698944092,0.07044017806243279,0.3806541608051623,0.2812886656820453,0.33805717351279235,0.37404644,0.2629997,0.36295387,0.38952443,0.27280656,0.33766901,0.24893596054570796,0.2617767016447603,0.29520580768906557,0.3635118250126361,0.2723649780452144,0.36412320687625693,0.26824007779554493
165,8,8,0,16,5,0,-1.0,1.4636,1.2429842052971363,2.5,5.0,3.6403,-1.0,0,0.0,0.4779220779220779,2.4608062263978927,12.0,9.654185426379888,-10,1.7090015714129285,2.841880341880342,2.05982905982906,0.782051282051282,14.824786324786325,6.115384615384616,4.517094017094017,11.085470085470085,0.7776233975238707,0.7848,0.6688,0.5198,0.4779220779220779,0.7695263503884302,2.8611,2.3516887695631112,1.8422775391262223,0,2,Barcelona,1.22,6.5,13.0,,,,1.22,6.5,13.0,44,20.0,2.0,2.95,1.39,1.23,2.01,1.84,6.55,12.41,3.12,1.42,1.27,2.06,1.9,7.13,15.0,34,-1.0,0.1379,0.184,0.2287,0.15222717523260224,12/03/17,SP1,0,1,2,H,-0.20632171578279457,,,,1,3.0,4,7,0.3794,0,14,9,0,1,H,2,0.8400000000000001,0.7792,1.0366624895143417,-0.25,0.0,1.893,11.49,3,1.0,0.522077922077922,0.3869665983695053,5.0,4.823170559921015,1,0.9485142251916844,1.4444444444444446,0.5,0.9444444444444443,13.333333333333334,4.611111111111111,3.2222222222222228,9.333333333333334,0.8476734255013877,0.0773,0.1471,0.2515,0.522077922077922,0.07824647437896769,0.8088,1.0125612365469114,1.216322473093823,-2.0,1,0,La Coruna,1.2,6.5,15.0,1.22,6.5,12.0,1.271698113207547,10.211320754716981,3.7849056603773583,1.649056603773585,13.328301886792453,4.879245283018868,0.7094,0.6533,0.5898,0.3899999999999999,0.6797235023041476,1.25,1.27,6.42,12.49,7.01,13.05,1,,,,,,,0.2906,0.3467,0.4102,-1.0,0.32027649769585254,1.22,7.0,12.0,1.25,6.0,13.0,27,0.7209001829684699,0.7336431649999999,0.58743281,0.4152221449999999,17,-2.0523,green,0.6137418,1.9232816,1.3095398,0.690460205078125,1.0996230138124516,0.9091093699709873,-0.1905136438414643,2.1905136438414643,0.7794801,1.9615047,1.1820246,0.8179754018783569,1.2329830835993154,0.7429587692229479,0.14769532254229234,0.10934590823475959,0.7614324,0.13417105,0.10439658,0.041315358,0.15683843,0.8018462,0.6726262219717214,0.6909423643975404,0.781016793452985,0.08501928267222127,0.14623493608796015,0.7687457948992162,0.7140798946278378
166,4,21,1,9,4,0,0.8899999999999999,0.8259,0.8948501789635669,0.25,0.0,1.7867,-1.0,0,1.0,0.5090909090909091,0.2363540755132024,4.0,4.47002201489514,1,0.8171926869950984,0.9444444444444445,-1.0,1.9444444444444444,7.777777777777779,3.5,5.888888888888889,14.055555555555557,1.1410973800197557,0.0376,0.0624,0.0936,0.5090909090909091,0.04713353296778286,0.4901,0.6715091128525508,0.8529182257051015,0,10,Betis,21.0,9.0,1.13,,,,21.0,9.0,1.12,44,20.0,-2.5,3.57,1.29,21.5,1.89,1.96,9.24,1.12,3.8,1.31,27.73,1.95,2.02,10.69,1.16,34,-1.0,0.1096,0.1307,0.151,0.09495347660985382,12/03/17,SP1,0,1,2,H,-0.09641392606052734,,,,1,-1.5,8,8,0.3794,0,14,4,1,1,D,1,-1.0,1.2966,0.7984362529030395,2.0,3.0,3.3844,0.1399999999999999,3,0.0,0.49090909090909085,2.668692447876944,7.0,8.767136981253863,-10,1.4292383951934329,2.743589743589743,1.7435897435897436,1.0,17.423076923076923,6.833333333333333,3.371794871794872,7.94017094017094,0.82138706543971,0.8528,0.8069,0.7554,0.49090909090909085,0.8579129904223635,2.9379,2.814749215433313,2.6915984308666254,2.5,1,15,Real Madrid,20.0,9.0,1.12,21.0,9.0,1.13,1.2706766917293233,10.233082706766917,3.789473684210526,1.650375939849624,13.330827067669171,4.894736842105263,0.6656,0.6766,0.6873,0.29000000000000004,0.7345679012345678,21.04,20.75,10.3,1.14,10.34,1.14,1,,,,,,,0.3344,0.3234,0.3127,-1.0,0.2654320987654321,26.0,9.5,1.1,23.0,8.5,1.14,27,0.011205144110370218,0.0115408,0.02059068500000001,0.034295060000000016,17,2.4478,green,4.733165,0.65211,-4.0810547,1.5810546875,1.1116793415434376,0.8991953507748178,-0.2124839907686198,-2.28751600923138,3.1870008,0.66420275,-2.522798,0.02279806137084961,-0.2278877534535102,0.026116867322396375,0.04968422173539169,0.9241989109422118,0.017996034,0.02294361,0.9590603,0.95091933,0.038732715,0.010347894,0.0032139479305411953,0.0009999584728297584,0.0012579961635355297,0.9447261841265808,0.03712018233729524,0.018153598456306968,0.0016923745658862645
167,3,22,0,9,5,6,1.0099999999999998,1.2624,1.0100437257435941,0.0,1.0,1.8955,2.46,3,1.0,0.48062015503875977,1.1495965101994279,6.0,5.940336885497507,1,0.846650888591998,0.4444444444444445,-1.0555555555555556,1.5,11.111111111111112,3.5555555555555554,4.055555555555556,13.222222222222221,0.909836566709379,0.2232,0.2582,0.2922,0.48062015503875977,0.2835095152973025,0.8694,1.014545749479677,1.1596914989593543,1,17,Ath Bilbao,3.5,3.3,2.1,,,,3.6,3.3,2.15,44,20.0,-0.25,1.75,2.07,3.5,2.01,1.86,3.34,2.16,1.83,2.13,3.63,2.07,1.92,3.5,2.25,42,-1.0,0.2656,0.2611,0.2557,0.2990679643075203,12/03/17,SP1,0,2,0,A,0.13001696429555776,,,,-2,-2.25,8,15,0.3794,0,16,4,1,0,A,3,-1.0,1.0261,1.140060690039152,1.25,1.0,2.3492,-1.0,0,0.0,0.5193798449612403,1.5513355254930519,7.0,6.1400240014938205,-10,1.0026440967923276,1.5769230769230769,0.09401709401709403,1.482905982905983,13.952991452991453,4.846153846153846,4.282051282051282,9.905982905982905,1.07882168694977,0.5113,0.4808,0.4521,0.5193798449612403,0.41742252039517724,1.4662000000000002,1.486468610171757,1.506737220343514,0.25,0,6,Sociedad,3.5,3.4,2.1,3.4,3.3,2.15,1.2696629213483146,10.228464419475655,3.790262172284644,1.651685393258427,13.333333333333334,4.891385767790262,0.4134,0.4564,0.4981,-1.0,0.4581151832460733,3.63,3.46,3.28,2.35,3.47,2.19,-2,,,,,,,0.5866,0.5436,0.5019,0.75,0.5418848167539266,3.6,3.4,2.2,3.4,3.3,2.25,27,0.34380008760128433,0.43250064999999993,0.39079212500000005,0.352687625,17,0.5968000000000002,red,1.2458923,0.99302447,-0.25286782,0.0028678178787231445,1.0996768330734534,0.9027876869996014,-0.196889146073852,-0.053110853926148005,1.1835732,1.0465388,-0.13703442,-0.11296558380126953,-0.05440287328289813,0.2515528710432006,0.2628379726182241,0.48560915633857527,0.30615035,0.31215143,0.38169816,0.42849433,0.26827785,0.30322772,0.3979946787817693,0.3135603723255125,0.3345494381787799,0.43193388397435434,0.28108908612763944,0.28697698022746887,0.34748431800911983
168,6,14,0,14,7,4,-0.5,0.9876,0.9778176814772175,-2.0,-3.0,2.3105,-1.0,1,0.25,0.5360824742268042,1.7542656673576782,4.0,4.090742145260744,-10,1.2493199270386603,1.6666666666666667,0.0,1.6666666666666667,12.111111111111109,4.833333333333333,4.388888888888888,11.555555555555557,0.9146748742247268,0.6133,0.6087,0.604,0.5360824742268042,0.4999202678998565,2.3105,2.3134182724546815,2.3163365449093627,0,12,Eibar,2.1,3.4,3.6,,,,2.1,3.4,3.6,42,16.0,0.25,1.96,1.84,2.08,1.8,2.08,3.49,3.57,2.02,1.92,2.15,1.83,2.14,3.8,3.9,41,2.85,0.1948,0.1953,0.1957,0.25450486365810876,13/03/17,SP1,1,1,1,D,-0.9778176814772175,,,,0,0.25,6,15,0.3794,0,10,6,0,0,D,4,0.54,0.0,0.0,-2.0,-3.0,1.8368,-1.0,1,0.75,0.4639175257731959,0.991229468984213,0.0,3.142533898155614,1,0.8476698984300552,1.1666666666666667,-1.3717948717948716,2.5384615384615383,12.504273504273504,4.1581196581196584,5.277777777777778,11.910256410256409,1.457163911923935,0.1919,0.1961,0.2003,0.4639175257731959,0.24557486844203474,1.2286,1.2522216040283463,1.2758432080566926,-0.25,0,14,Osasuna,1.9,3.6,3.9,2.05,3.5,3.5,1.2723880597014925,10.223880597014926,3.7947761194029845,1.6455223880597014,13.343283582089553,4.888059701492537,0.6863,0.6911,0.6959,-1.0,0.5157894736842105,2.1,1.96,3.85,3.99,3.58,3.78,0,,,,,,,0.3137,0.3089,0.3041,0.96,0.4842105263157894,2.05,3.6,3.5,2.1,3.5,3.6,27,0.15511364513369347,0.20648125000000003,0.20442458500000002,0.20246804499999999,17,-1.0819000000000003,yellow,1.0702314,1.7643731,0.6941416,-0.4441416263580322,1.1012031475117816,0.9061703174171619,-0.1950328300946197,0.4450328300946197,1.321623,1.514949,0.193326,0.05667400360107422,0.019188402445887227,0.5127239051170922,0.2247717397838228,0.26250435509908493,0.5303838,0.20472616,0.26489004,0.37769228,0.2770675,0.34524024,0.16589716966225374,0.1757368532152599,0.13092112977260806,0.3016955607421805,0.23552180387673752,0.46278265524929685,0.1525939894908991
169,5,14,1,8,3,2,-1.0,1.6832,1.5298583689060303,1.0,1.0,2.1176,-1.0,0,0.0,0.4870466321243523,1.3228618668269951,9.0,5.882897517131414,-10,0.9477362706892394,1.2179487179487178,0.7478632478632479,0.47008547008547,8.95726495726496,3.858974358974359,3.358974358974359,13.965811965811966,0.7218592426291622,0.4585,0.3816,0.3091,0.4870466321243523,0.3497670223959116,1.3687,1.2297162635882954,1.0907325271765909,0,19,Villarreal,2.75,3.4,2.55,,,,2.65,3.5,2.6,47,23.0,0.0,2.07,1.76,2.72,1.98,1.88,3.44,2.58,2.2,1.91,2.9,2.05,1.96,3.6,2.72,45,-1.0,0.2737,0.2781,0.2743,0.27356079963926044,17/03/17,SP1,0,0,1,H,-0.7184386258286652,,,,1,1.0,8,14,0.3794,0,19,10,0,1,H,2,0.8799999999999999,0.7489,0.8114197430773651,-0.75,-1.0,2.2804,1.6,3,1.0,0.5129533678756476,1.4035773335337438,4.0,4.929631099225816,1,1.1070457329379764,1.7936507936507937,0.7936507936507936,1.0,12.84920634920635,6.166666666666667,3.3095238095238098,10.444444444444445,0.9052258279607581,0.2678,0.3403,0.4166,0.5129533678756476,0.3766721779648278,0.9766000000000001,1.1448352934866701,1.31307058697334,-0.0,1,18,Las Palmas,2.65,3.3,2.65,2.62,3.4,2.5,1.271375464684015,10.237918215613384,3.806691449814126,1.6431226765799256,13.330855018587362,4.892193308550186,0.4159,0.4236,0.4313,-1.0,0.5404699738903395,2.75,2.8,3.58,2.6,3.59,2.64,1,,,,,,,0.5841,0.5764,0.5687,1.0699999999999998,0.4595300261096606,2.8,3.5,2.6,2.8,3.3,2.62,27,0.2554372718394067,0.37316954499999994,0.29041132499999994,0.21794918499999993,17,-0.3920999999999999,green,1.2878394,1.0538387,-0.23400068,0.23400068283081055,1.1004451425705233,0.9040549769773188,-0.19639016559320444,0.19639016559320444,1.2137017,1.0203803,-0.19332147,0.19332146644592285,0.20790410495664594,0.3489219783803643,0.26207394593058925,0.3890040756890463,0.38353652,0.19483493,0.4216285,0.46132833,0.26209494,0.27657676,0.24753128326073212,0.24080694043865647,0.183330928425955,0.4239869694454566,0.23966794111032916,0.33634508447716044,0.22245951528093297
